Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Attend Rate Pct,Days Attended Cnt,Days Member Cnt,Fewer 5 Pct,Fewer 5 Cnt,More 20 Pct,More 20 Cnt,More 90 Member Cnt,Chronic Absentee Cnt,Chronic Absentee Denom,Chronic Absentee Pct,Create Date
2022,01,Allegany,0301,Flintstone Elementary,Elementary,91.5,17823.0,19483.0,16.6,26,22.3,35,157,51,196,26.0,20221114
2022,01,Allegany,0401,South Penn Elementary,Elementary,86.8,38859.5,44776.0,6.4,23,43.1,156,362,258,452,57.1,20221114
2022,01,Allegany,0402,John Humbird Elementary,Elementary,85.0,18469.5,21738.0,5.7,10,52.3,92,176,142,218,65.1,20221114
2022,01,Allegany,0405,Fort Hill High,High,84.4,67544.5,80066.0,12.1,78,45.6,293,643,370,690,53.6,20221114
2022,01,Allegany,0406,Washington Middle,Middle,85.3,62648.5,73438.0,10.7,63,39.8,235,591,306,635,48.2,20221114
2022,01,Allegany,0502,Northeast Elementary,Elementary,91.6,23085.0,25213.0,15.2,31,21.1,43,204,78,269,29.0,20221114
2022,01,Allegany,0504,Braddock Middle,Middle,87.9,65533.0,74571.0,12.9,78,35.0,212,606,271,646,42.0,20221114
2022,01,Allegany,0601,Center for Career & Technical Education,High,87.7,25825.5,29453.0,10.5,25,37.1,88,237,103,246,41.9,20221114
2022,01,Allegany,0603,West Side Elementary,Elementary,88.8,27659.0,31141.0,14.1,35,31.3,78,249,122,299,40.8,20221114
2022,01,Allegany,0606,Allegany High,High,84.9,76299.5,89824.0,10.7,77,41.0,295,720,397,782,50.8,20221114
2022,01,Allegany,0701,Cresaptown Elementary,Elementary,89.8,23995.0,26730.0,13.4,29,33.6,73,217,111,285,38.9,20221114
2022,01,Allegany,0702,Bel Air Elementary,Elementary,92.6,18004.5,19446.0,19.0,30,16.5,26,158,46,201,22.9,20221114
2022,01,Allegany,0801,Westernport Elementary,Elementary,89.8,21525.0,23962.0,9.7,19,31.3,61,195,105,254,41.3,20221114
2022,01,Allegany,0802,Westmar Middle,Middle,86.2,24533.0,28463.0,12.2,28,47.0,108,230,125,240,52.1,20221114
2022,01,Allegany,1001,George's Creek Elementary,Elementary,89.6,21203.5,23653.0,11.2,22,31.1,61,196,106,242,43.8,20221114
2022,01,Allegany,1101,Frost Elementary,Elementary,92.1,15593.0,16936.0,23.6,34,16.0,23,144,58,190,30.5,20221114
2022,01,Allegany,1301,Mount Savage Middle,Middle,90.3,44544.5,49316.0,16.3,65,27.5,110,400,156,421,37.1,20221114
2022,01,Allegany,1302,Mt. Savage Elementary,Elementary,91.1,17783.0,19510.0,14.0,22,21.7,34,157,66,191,34.6,20221114
2022,01,Allegany,2404,Mountain Ridge High School,High,86.0,78615.5,91423.0,9.1,67,43.4,318,733,407,782,52.0,20221114
2022,01,Allegany,2801,Beall Elementary,Elementary,90.2,38126.5,42292.0,10.6,36,26.5,90,340,157,427,36.8,20221114
2022,01,Allegany,2901,Cash Valley Elementary,Elementary,90.5,21719.5,23998.0,13.2,26,24.4,48,197,86,254,33.9,20221114
2022,01,Allegany,2902,Parkside Elementary,Elementary,92.7,18952.5,20450.0,16.0,27,13.0,22,169,39,203,19.2,20221114
2022,01,Allegany,A,All Allegany Schools,Elementary,89.8,322798.5,359328.0,12.5,367,29.4,859,2925,1370,3588,38.2,20221114
2022,01,Allegany,A,All Allegany Schools,Middle,87.4,197259.0,225788.0,12.8,234,36.7,670,1828,838,1912,43.8,20221114
2022,01,Allegany,A,All Allegany Schools,High,85.4,248285.0,290766.0,10.6,248,42.8,1001,2337,1262,2477,50.9,20221114
2022,01,Allegany,A,All Allegany Schools,All,87.7,768342.5,875882.0,12.0,849,35.7,2530,7090,3470,7977,43.5,20221114
2022,02,Anne Arundel,1023,Brooklyn Park Middle,Middle,91.8,87162.5,94943.0,25.1,207,22.9,189,824,267,874,30.5,20221114
2022,02,Anne Arundel,1033,Glen Burnie High,High,87.7,220658.5,251509.0,17.5,380,35.5,773,2177,1026,2361,43.5,20221114
2022,02,Anne Arundel,1043,Corkran Middle School,Middle,93.0,68637.0,73773.0,24.4,157,17.5,113,644,154,691,22.3,20221114
2022,02,Anne Arundel,1053,Lindale Middle,Middle,91.6,123890.0,135312.0,18.0,211,24.6,289,1174,395,1253,31.5,20221114
2022,02,Anne Arundel,1063,Marley Middle,Middle,91.7,99737.0,108738.0,22.0,209,21.5,205,952,274,1031,26.6,20221114
2022,02,Anne Arundel,1082,Belle Grove Elementary,Elementary,91.3,24139.5,26453.0,12.7,29,29.4,67,228,117,297,39.4,20221114
2022,02,Anne Arundel,1092,Brooklyn Park Elementary,Elementary,90.5,37515.0,41438.0,13.7,49,29.1,104,357,178,461,38.6,20221114
2022,02,Anne Arundel,1112,George T. Cromwell Elementary,Elementary,90.8,28200.5,31054.0,14.9,41,25.8,71,275,125,355,35.2,20221114
2022,02,Anne Arundel,1122,Freetown Elementary,Elementary,90.6,40532.5,44716.0,13.5,53,27.2,107,394,183,512,35.7,20221114
2022,02,Anne Arundel,1132,Glendale Elementary,Elementary,91.8,33303.5,36296.0,15.1,47,23.8,74,311,134,418,32.1,20221114
2022,02,Anne Arundel,1142,Hilltop Elementary,Elementary,90.1,44910.0,49847.0,13.6,59,31.6,137,433,239,574,41.6,20221114
2022,02,Anne Arundel,1152,Linthicum Elementary,Elementary,93.1,37976.5,40794.0,21.6,76,13.9,49,352,100,465,21.5,20221114
2022,02,Anne Arundel,1162,Marley Elementary,Elementary,92.0,62552.0,67989.0,22.1,130,19.3,113,587,210,785,26.8,20221114
2022,02,Anne Arundel,1172,North Glen Elementary,Elementary,91.7,22866.5,24934.0,20.1,44,22.8,50,219,82,273,30.0,20221114
2022,02,Anne Arundel,1182,Oakwood Elementary,Elementary,92.2,26043.0,28255.0,17.8,44,21.1,52,247,94,320,29.4,20221114
2022,02,Anne Arundel,1192,Overlook Elementary,Elementary,91.3,27675.5,30318.0,12.1,32,27.2,72,265,112,327,34.3,20221114
2022,02,Anne Arundel,1202,Park Elementary,Elementary,92.0,42950.0,46665.0,19.4,78,23.8,96,403,182,543,33.5,20221114
2022,02,Anne Arundel,1212,Point Pleasant Elementary,Elementary,91.1,37055.5,40665.0,16.9,60,22.8,81,355,143,466,30.7,20221114
2022,02,Anne Arundel,1232,Quarterfield Elementary,Elementary,93.0,34147.5,36720.0,26.2,83,15.5,49,317,94,418,22.5,20221114
2022,02,Anne Arundel,1242,Richard Henry Lee Elementary,Elementary,91.5,41579.0,45422.0,15.9,63,20.4,81,397,155,524,29.6,20221114
2022,02,Anne Arundel,1262,Woodside Elementary,Elementary,91.1,28856.5,31688.0,20.7,58,22.1,62,280,98,334,29.3,20221114
2022,02,Anne Arundel,1274,Marley Glen School,Elementary,81.6,3491.5,4281.0,<= 5.0,*,48.6,18,37,29,51,56.9,20221114
2022,02,Anne Arundel,1274,Marley Glen School,Middle,86.5,1076.5,1245.0,<= 5.0,*,45.5,5,11,6,12,50.0,20221114
2022,02,Anne Arundel,1274,Marley Glen School,High,80.8,1438.5,1781.0,6.7,1,73.3,11,15,13,17,76.5,20221114
2022,02,Anne Arundel,1274,Marley Glen School,All,82.2,6006.5,7307.0,<= 5.0,*,54.0,34,63,48,80,60.0,20221114
2022,02,Anne Arundel,1323,North County High,High,87.6,244775.5,279384.0,19.0,459,35.9,869,2422,1121,2588,43.3,20221114
2022,02,Anne Arundel,2013,Severna Park High,High,94.2,199916.0,212306.0,32.4,597,11.8,218,1843,301,1871,16.1,20221114
2022,02,Anne Arundel,2023,Northeast High,High,89.5,141945.0,158615.0,17.4,240,29.1,400,1376,535,1432,37.4,20221114
2022,02,Anne Arundel,2033,Northeast Middle,Middle,92.1,89868.5,97597.0,17.3,148,20.9,179,855,241,901,26.7,20221114
2022,02,Anne Arundel,2043,Severna Park Middle,Middle,>= 95.0,*,*,32.3,464,5.8,83,1437,118,1461,8.1,20221114
2022,02,Anne Arundel,2052,Arnold Elementary,Elementary,94.7,47753.0,50416.0,25.7,113,6.6,29,440,72,556,12.9,20221114
2022,02,Anne Arundel,2062,Belvedere Elementary,Elementary,94.6,42242.0,44640.0,22.1,86,9.7,38,390,79,492,16.1,20221114
2022,02,Anne Arundel,2072,Benfield Elementary,Elementary,>= 95.0,*,*,28.1,88,<= 5.0,*,313,24,387,6.2,20221114
2022,02,Anne Arundel,2082,Bodkin Elementary,Elementary,94.6,45427.5,48039.0,21.4,89,5.1,21,415,38,513,7.4,20221114
2022,02,Anne Arundel,2092,Cape St. Claire Elementary,Elementary,>= 95.0,*,*,25.1,125,<= 5.0,*,499,47,612,7.7,20221114
2022,02,Anne Arundel,2102,Folger Mckinsey Elementary,Elementary,>= 95.0,*,*,28.0,142,6.5,33,508,54,616,8.8,20221114
2022,02,Anne Arundel,2112,Fort Smallwood Elementary,Elementary,93.2,37663.0,40399.0,15.2,53,14.0,49,349,80,426,18.8,20221114
2022,02,Anne Arundel,2132,High Point Elementary,Elementary,91.5,55684.0,60855.0,12.2,65,19.2,102,532,189,660,28.6,20221114
2022,02,Anne Arundel,2142,Jacobsville Elementary,Elementary,93.7,46030.0,49100.0,20.5,87,8.9,38,425,85,540,15.7,20221114
2022,02,Anne Arundel,2152,Jones Elementary,Elementary,>= 95.0,*,*,26.4,64,<= 5.0,*,242,24,300,8.0,20221114
2022,02,Anne Arundel,2162,Lake Shore Elementary,Elementary,93.5,27718.5,29633.0,17.1,44,14.0,36,258,61,304,20.1,20221114
2022,02,Anne Arundel,2172,Oak Hill Elementary,Elementary,94.8,58142.0,61315.0,24.0,128,6.9,37,534,69,636,10.8,20221114
2022,02,Anne Arundel,2182,Pasadena Elementary,Elementary,94.7,29243.5,30868.0,27.4,73,10.5,28,266,52,349,14.9,20221114
2022,02,Anne Arundel,2192,Riviera Beach Elementary,Elementary,92.2,21130.0,22908.0,10.0,20,19.0,38,200,61,251,24.3,20221114
2022,02,Anne Arundel,2202,Severna Park Elementary,Elementary,>= 95.0,*,*,27.0,85,<= 5.0,*,315,25,380,6.6,20221114
2022,02,Anne Arundel,2212,Solley Elementary,Elementary,92.7,59076.5,63744.0,16.7,92,19.1,105,551,186,717,25.9,20221114
2022,02,Anne Arundel,2222,Sunset Elementary,Elementary,92.4,33794.5,36579.0,13.1,42,17.1,55,321,108,397,27.2,20221114
2022,02,Anne Arundel,2233,Anne Arundel Evening High,High,81.1,16266.5,20060.0,10.2,17,56.0,93,166,251,378,66.4,20221114
2022,02,Anne Arundel,2243,Magothy River Middle,Middle,93.8,75417.0,80444.0,21.0,147,12.6,88,700,118,719,16.4,20221114
2022,02,Anne Arundel,2273,Chesapeake High,High,90.9,149659.5,164723.0,19.0,271,23.9,341,1425,457,1480,30.9,20221114
2022,02,Anne Arundel,2322,Broadneck Elementary,Elementary,93.9,63689.5,67828.0,18.7,110,11.8,69,587,121,716,16.9,20221114
2022,02,Anne Arundel,2363,Broadneck High,High,92.6,233645.5,252217.0,20.4,444,17.7,386,2181,545,2246,24.3,20221114
2022,02,Anne Arundel,2372,Windsor Farm Elementary,Elementary,94.2,46444.0,49288.0,22.4,95,10.4,44,425,69,510,13.5,20221114
2022,02,Anne Arundel,2413,Severn River Middle,Middle,93.5,79978.5,85526.0,25.0,186,12.7,94,743,122,765,15.9,20221114
2022,02,Anne Arundel,2423,Chesapeake Bay Middle,Middle,93.4,119901.0,128371.0,20.6,229,14.2,158,1113,229,1154,19.8,20221114
2022,02,Anne Arundel,2432,Shipley's Choice Elementary,Elementary,>= 95.0,*,*,36.4,108,<= 5.0,*,297,*,*,<= 5.0,20221114
2022,02,Anne Arundel,3013,Arundel High,High,91.5,182590.5,199534.0,19.8,343,21.5,373,1732,499,1790,27.9,20221114
2022,02,Anne Arundel,3023,Arundel Middle,Middle,94.4,131328.5,139115.0,32.9,403,11.2,137,1225,177,1281,13.8,20221114
2022,02,Anne Arundel,3033,MacArthur Middle,Middle,93.4,94473.0,101123.0,32.5,284,14.0,122,874,190,1000,19.0,20221114
2022,02,Anne Arundel,3062,Brock Bridge Elementary,Elementary,92.5,41423.0,44804.0,22.9,90,19.8,78,393,151,535,28.2,20221114
2022,02,Anne Arundel,3063,Crofton High School,High,94.5,141551.0,149835.0,31.1,405,11.6,151,1303,204,1341,15.2,20221114
2022,02,Anne Arundel,3072,Crofton Elementary,Elementary,>= 95.0,*,*,30.2,158,5.7,30,524,51,657,7.8,20221114
2022,02,Anne Arundel,3082,Crofton Woods Elementary,Elementary,94.3,68703.0,72837.0,23.4,149,10.0,64,638,108,773,14.0,20221114
2022,02,Anne Arundel,3092,Seven Oaks Elementary,Elementary,92.9,39516.0,42530.0,29.9,111,18.6,69,371,110,496,22.2,20221114
2022,02,Anne Arundel,3102,Hebron - Harman Elementary,Elementary,92.3,58123.5,62988.0,17.1,95,22.3,124,556,231,721,32.0,20221114
2022,02,Anne Arundel,3112,Jessup Elementary,Elementary,92.6,45286.5,48920.0,18.3,78,19.7,84,426,135,532,25.4,20221114
2022,02,Anne Arundel,3122,Manor View Elementary,Elementary,93.3,27189.5,29133.0,22.3,56,13.1,33,251,72,298,24.2,20221114
2022,02,Anne Arundel,3132,Maryland City Elementary,Elementary,92.4,32511.5,35183.0,17.7,55,16.7,52,311,112,425,26.4,20221114
2022,02,Anne Arundel,3142,Meade Heights Elementary,Elementary,93.4,28456.0,30465.0,25.7,67,16.5,43,261,84,362,23.2,20221114
2022,02,Anne Arundel,3152,Van Bokkelen Elementary,Elementary,90.5,30160.5,33334.0,13.8,40,30.3,88,290,160,399,40.1,20221114
2022,02,Anne Arundel,3162,Millersville Elementary,Elementary,94.9,32995.5,34772.0,29.0,88,8.9,27,303,46,373,12.3,20221114
2022,02,Anne Arundel,3172,Odenton Elementary,Elementary,93.0,46536.0,50055.0,20.2,89,14.7,65,441,134,556,24.1,20221114
2022,02,Anne Arundel,3182,Pershing Hill Elementary,Elementary,93.7,51766.0,55243.0,21.1,99,11.7,55,469,105,561,18.7,20221114
2022,02,Anne Arundel,3192,Ridgeway Elementary,Elementary,93.9,52886.5,56330.0,26.8,132,12.4,61,492,120,611,19.6,20221114
2022,02,Anne Arundel,3202,Severn Elementary,Elementary,93.7,45812.5,48892.0,23.4,99,13.7,58,423,108,551,19.6,20221114
2022,02,Anne Arundel,3212,South Shore Elementary,Elementary,93.4,27245.5,29162.0,22.7,58,13.3,34,255,56,310,18.1,20221114
2022,02,Anne Arundel,3222,Waugh Chapel Elementary,Elementary,94.5,50845.5,53781.0,25.4,120,9.1,43,472,78,591,13.2,20221114
2022,02,Anne Arundel,3242,Piney Orchard Elementary,Elementary,93.9,85113.5,90612.0,24.3,195,11.0,88,801,169,1005,16.8,20221114
2022,02,Anne Arundel,3263,Crofton Middle,Middle,>= 95.0,*,*,35.5,462,7.1,93,1303,128,1345,9.5,20221114
2022,02,Anne Arundel,3272,Four Seasons Elementary,Elementary,94.8,55461.5,58482.0,33.1,168,9.3,47,507,80,636,12.6,20221114
2022,02,Anne Arundel,3282,Nantucket Elementary,Elementary,94.9,61863.0,65161.0,29.8,170,7.7,44,571,75,697,10.8,20221114
2022,02,Anne Arundel,3323,Meade High,High,87.8,217642.0,247842.0,18.9,408,37.8,815,2158,1059,2366,44.8,20221114
2022,02,Anne Arundel,3333,Old Mill Middle North,Middle,92.7,105399.0,113667.0,22.4,222,20.3,201,990,279,1058,26.4,20221114
2022,02,Anne Arundel,3343,Old Mill Middle South,Middle,93.7,102897.5,109860.0,27.8,264,15.9,151,948,209,998,20.9,20221114
2022,02,Anne Arundel,3353,Old Mill High,High,90.7,248659.0,274304.0,20.8,494,26.6,634,2379,850,2519,33.7,20221114
2022,02,Anne Arundel,3362,Crofton Meadows Elementary,Elementary,94.5,47753.5,50543.0,31.6,139,10.9,48,440,80,556,14.4,20221114
2022,02,Anne Arundel,3372,Glen Burnie Park Elementary,Elementary,91.6,38502.0,42040.0,17.2,61,23.2,82,354,139,489,28.4,20221114
2022,02,Anne Arundel,3382,Southgate Elementary,Elementary,92.5,61063.5,65985.0,20.5,117,18.0,103,571,195,730,26.7,20221114
2022,02,Anne Arundel,3392,Rippling Woods Elementary,Elementary,92.9,42454.0,45688.0,21.6,86,19.8,79,399,154,534,28.8,20221114
2022,02,Anne Arundel,3414,Ruth Parker Eason School,Elementary,84.1,5079.0,6037.0,11.5,6,50.0,26,52,43,74,58.1,20221114
2022,02,Anne Arundel,3414,Ruth Parker Eason School,Middle,81.3,2176.0,2677.0,<= 5.0,*,63.6,14,22,15,25,60.0,20221114
2022,02,Anne Arundel,3414,Ruth Parker Eason School,High,86.7,2344.5,2704.0,<= 5.0,*,43.5,10,23,11,24,45.8,20221114
2022,02,Anne Arundel,3414,Ruth Parker Eason School,All,84.1,9599.5,11418.0,7.2,7,51.5,50,97,69,123,56.1,20221114
2022,02,Anne Arundel,3423,Meade Middle,Middle,91.9,88964.5,96805.0,18.7,159,21.6,184,850,266,938,28.4,20221114
2022,02,Anne Arundel,4013,Annapolis High,High,88.8,218699.0,246255.0,18.9,401,33.0,701,2124,903,2279,39.6,20221114
2022,02,Anne Arundel,4023,Southern High,High,91.4,108677.0,118967.0,16.7,174,23.2,242,1042,315,1074,29.3,20221114
2022,02,Anne Arundel,4033,Annapolis Middle,Middle,91.5,100535.5,109915.0,20.5,196,22.7,217,957,300,1018,29.5,20221114
2022,02,Anne Arundel,4043,Wiley H. Bates Middle,Middle,93.7,75755.5,80867.0,30.9,216,13.4,94,700,140,734,19.1,20221114
2022,02,Anne Arundel,4053,Southern Middle,Middle,92.9,82423.5,88745.0,21.6,167,17.4,134,772,169,804,21.0,20221114
2022,02,Anne Arundel,4054,AACPS Virtual Academy,Elementary,>= 95.0,*,*,43.9,72,7.9,13,164,20,171,11.7,20221114
2022,02,Anne Arundel,4054,AACPS Virtual Academy,Middle,>= 95.0,*,*,59.3,121,8.8,18,204,20,209,9.6,20221114
2022,02,Anne Arundel,4054,AACPS Virtual Academy,High,94.8,19468.5,20542.0,52.5,93,12.4,22,177,34,185,18.4,20221114
2022,02,Anne Arundel,4054,AACPS Virtual Academy,All,>= 95.0,*,*,52.5,286,9.7,53,545,74,565,13.1,20221114
2022,02,Anne Arundel,4064,Mary Moss at Adams Academy,Middle,70.6,2551.5,3612.0,<= 5.0,*,73.9,17,23,112,130,86.2,20221114
2022,02,Anne Arundel,4074,Phoenix Academy,Elementary,*,*,*,*,*,*,*,*,9,12,75.0,20221114
2022,02,Anne Arundel,4074,Phoenix Academy,Middle,73.1,2201.5,3012.0,<= 5.0,*,78.6,22,28,29,33,87.9,20221114
2022,02,Anne Arundel,4074,Phoenix Academy,High,75.3,8103.5,10760.0,6.7,6,67.4,60,89,102,131,77.9,20221114
2022,02,Anne Arundel,4074,Phoenix Academy,All,75.2,11222.5,14930.0,5.6,7,69.8,88,126,140,176,79.5,20221114
2022,02,Anne Arundel,4092,Annapolis Elementary,Elementary,89.0,12785.0,14365.0,14.9,18,27.3,33,121,70,173,40.5,20221114
2022,02,Anne Arundel,4112,Central Elementary,Elementary,93.6,48658.0,51976.0,19.2,87,10.8,49,452,84,575,14.6,20221114
2022,02,Anne Arundel,4122,Davidsonville Elementary,Elementary,94.8,53040.5,55966.0,23.8,117,5.7,28,491,52,630,8.3,20221114
2022,02,Anne Arundel,4132,Deale Elementary,Elementary,93.9,16688.0,17765.0,19.5,30,8.4,13,154,21,191,11.0,20221114
2022,02,Anne Arundel,4142,Eastport Elementary,Elementary,90.8,20293.0,22353.0,16.4,32,24.6,48,195,102,276,37.0,20221114
2022,02,Anne Arundel,4152,Edgewater Elementary,Elementary,93.6,50317.5,53740.0,20.5,96,12.2,57,468,112,592,18.9,20221114
2022,02,Anne Arundel,4162,Georgetown East Elementary,Elementary,91.5,18706.0,20449.0,24.0,43,16.8,30,179,67,241,27.8,20221114
2022,02,Anne Arundel,4182,Germantown Elementary,Elementary,93.6,40077.0,42817.0,21.1,79,11.2,42,374,79,472,16.7,20221114
2022,02,Anne Arundel,4192,Hillsmere Elementary,Elementary,92.9,31502.0,33915.0,14.9,44,16.9,50,296,91,379,24.0,20221114
2022,02,Anne Arundel,4202,Lothian Elementary,Elementary,92.8,38226.0,41179.0,15.0,54,16.6,60,361,117,458,25.5,20221114
2022,02,Anne Arundel,4212,Mayo Elementary,Elementary,94.4,31425.5,33286.0,22.5,65,8.3,24,289,39,348,11.2,20221114
2022,02,Anne Arundel,4222,Walter S. Mills - Parole Elementary,Elementary,91.6,45013.5,49122.0,19.7,85,25.9,112,432,191,550,34.7,20221114
2022,02,Anne Arundel,4232,Rolling Knolls Elementary,Elementary,92.4,32387.0,35057.0,13.0,40,17.9,55,307,90,390,23.1,20221114
2022,02,Anne Arundel,4242,Shady Side Elementary,Elementary,93.5,34538.0,36937.0,20.2,65,13.1,42,321,69,405,17.0,20221114
2022,02,Anne Arundel,4252,Traceys Elementary,Elementary,92.6,38212.5,41248.0,13.8,50,15.5,56,362,103,446,23.1,20221114
2022,02,Anne Arundel,4262,Tyler Heights Elementary,Elementary,92.8,34080.5,36719.0,18.2,58,13.8,44,319,84,418,20.1,20221114
2022,02,Anne Arundel,4272,West Annapolis Elementary,Elementary,>= 95.0,*,*,26.2,51,5.6,11,195,24,238,10.1,20221114
2022,02,Anne Arundel,4283,Central Middle,Middle,>= 95.0,*,*,29.0,371,6.6,84,1279,134,1314,10.2,20221114
2022,02,Anne Arundel,4293,South River High,High,92.8,190013.5,204761.0,22.9,406,17.6,311,1771,426,1823,23.4,20221114
2022,02,Anne Arundel,4304,Central Special School,Elementary,80.7,2889.0,3582.0,12.1,4,51.5,17,33,29,45,64.4,20221114
2022,02,Anne Arundel,4304,Central Special School,Middle,88.3,1496.0,1694.0,18.8,3,37.5,6,16,6,17,35.3,20221114
2022,02,Anne Arundel,4304,Central Special School,High,84.6,3082.0,3642.0,19.4,6,35.5,11,31,15,32,46.9,20221114
2022,02,Anne Arundel,4304,Central Special School,All,83.7,7467.0,8918.0,16.3,13,42.5,34,80,50,94,53.2,20221114
2022,02,Anne Arundel,6113,Monarch Global Academy PCS Laurel Campus,Elementary,93.8,49176.0,52449.0,26.8,121,11.5,52,451,89,531,16.8,20221114
2022,02,Anne Arundel,6113,Monarch Global Academy PCS Laurel Campus,Middle,>= 95.0,*,*,54.1,152,<= 5.0,*,281,*,*,<= 5.0,20221114
2022,02,Anne Arundel,6113,Monarch Global Academy PCS Laurel Campus,All,>= 95.0,*,*,37.3,273,7.9,58,732,102,822,12.4,20221114
2022,02,Anne Arundel,6123,Monarch Academy Annapolis ES,Elementary,92.8,67613.0,72836.0,28.7,177,18.8,116,617,206,789,26.1,20221114
2022,02,Anne Arundel,6223,Chesapeake Science Point,Middle,>= 95.0,*,*,45.7,105,7.0,16,230,27,237,11.4,20221114
2022,02,Anne Arundel,6223,Chesapeake Science Point,High,>= 95.0,*,*,42.9,111,6.9,18,259,27,263,10.3,20221114
2022,02,Anne Arundel,6223,Chesapeake Science Point,All,>= 95.0,*,*,44.2,216,7.0,34,489,54,500,10.8,20221114
2022,02,Anne Arundel,6233,Monarch Academy,Elementary,94.9,40302.0,42477.0,25.7,93,8.3,30,362,57,445,12.8,20221114
2022,02,Anne Arundel,6233,Monarch Academy,Middle,>= 95.0,*,*,37.5,87,6.5,15,232,18,235,7.7,20221114
2022,02,Anne Arundel,6233,Monarch Academy,All,>= 95.0,*,*,30.3,180,7.6,45,594,75,680,11.0,20221114
2022,02,Anne Arundel,A,All Anne Arundel Schools,Elementary,93.2,3306746.0,3546909.0,21.4,6605,15.1,4660,30878,8096,38605,21.0,20221114
2022,02,Anne Arundel,A,All Anne Arundel Schools,Middle,93.4,2080986.5,2227605.0,26.5,5142,15.4,2991,19400,3926,20083,19.5,20221114
2022,02,Anne Arundel,A,All Anne Arundel Schools,High,90.4,2579054.5,2851646.0,21.1,5234,26.6,6592,24797,8419,25787,32.6,20221114
2022,02,Anne Arundel,A,All Anne Arundel Schools,All,92.4,7966787.0,8626160.0,22.6,16981,19.0,14243,75075,20441,84475,24.2,20221114
2022,03,Baltimore County,0051,Northwest EDLP at Milford Mill Academy,High,*,*,*,*,*,*,*,*,12,16,75.0,20221114
2022,03,Baltimore County,0052,Southwest EDLP at Woodlawn High School,High,91.9,847.0,922.0,*,*,*,*,*,11,32,34.4,20221114
2022,03,Baltimore County,0053,Northeast EDLP at Parkville High School,High,81.1,1304.0,1608.0,8.3,1,75.0,9,12,18,37,48.6,20221114
2022,03,Baltimore County,0055,Southeast EDLP at Dundalk High School,High,84.1,963.0,1145.0,30.0,3,30.0,3,10,11,21,52.4,20221114
2022,03,Baltimore County,0058,Home Assignments-Secondary,Middle,93.2,1122.0,1204.0,*,*,*,*,*,16,108,14.8,20221114
2022,03,Baltimore County,0058,Home Assignments-Secondary,High,85.4,3592.5,4207.0,48.1,13,14.8,4,27,31,174,17.8,20221114
2022,03,Baltimore County,0058,Home Assignments-Secondary,All,87.1,4714.5,5411.0,51.5,17,15.2,5,33,47,282,16.7,20221114
2022,03,Baltimore County,0069,Catonsville Center for Alternative Studies,High,72.8,3650.0,5015.0,<= 5.0,*,91.7,22,24,109,136,80.1,20221114
2022,03,Baltimore County,0070,Meadowood Education Center,Middle,76.0,2159.0,2839.0,*,*,*,*,*,87,109,79.8,20221114
2022,03,Baltimore County,0072,Rosedale Center,Middle,77.4,2382.5,3080.0,*,*,*,*,*,98,114,86.0,20221114
2022,03,Baltimore County,0072,Rosedale Center,High,69.0,2796.0,4050.0,<= 5.0,*,86.7,13,15,102,121,84.3,20221114
2022,03,Baltimore County,0072,Rosedale Center,All,72.6,5178.5,7130.0,<= 5.0,*,76.2,16,21,200,235,85.1,20221114
2022,03,Baltimore County,0075,Crossroads Center,Middle,84.0,6054.5,7210.0,6.8,4,64.4,38,59,46,63,73.0,20221114
2022,03,Baltimore County,0075,Crossroads Center,High,74.8,8028.0,10736.0,<= 5.0,*,68.2,60,88,73,94,77.7,20221114
2022,03,Baltimore County,0075,Crossroads Center,All,78.5,14082.5,17946.0,5.4,8,66.7,98,147,119,157,75.8,20221114
2022,03,Baltimore County,0077,BCDC Educational Center,High,89.8,3902.0,4344.0,34.8,8,47.8,11,23,36,111,32.4,20221114
2022,03,Baltimore County,0101,Catonsville Elementary,Elementary,93.4,57393.0,61424.0,28.0,145,15.4,80,518,145,644,22.5,20221114
2022,03,Baltimore County,0102,Westchester Elementary,Elementary,>= 95.0,*,*,29.3,156,5.5,29,532,72,660,10.9,20221114
2022,03,Baltimore County,0103,Westowne Elementary,Elementary,93.4,52041.0,55716.0,26.0,122,13.2,62,470,153,615,24.9,20221114
2022,03,Baltimore County,0104,Edmondson Heights Elementary,Elementary,88.9,41424.0,46579.0,12.6,49,37.1,144,388,269,526,51.1,20221114
2022,03,Baltimore County,0105,Johnnycake Elementary,Elementary,93.4,45666.0,48907.0,22.3,92,15.7,65,413,147,536,27.4,20221114
2022,03,Baltimore County,0111,Maiden Choice School,Elementary,82.4,3798.0,4609.0,15.8,6,55.3,21,38,34,51,66.7,20221114
2022,03,Baltimore County,0111,Maiden Choice School,Middle,82.0,2401.0,2929.0,12.0,3,64.0,16,25,19,27,70.4,20221114
2022,03,Baltimore County,0111,Maiden Choice School,High,83.4,3765.0,4512.0,13.9,5,44.4,16,36,23,41,56.1,20221114
2022,03,Baltimore County,0111,Maiden Choice School,All,82.7,9964.0,12050.0,14.1,14,53.5,53,99,76,119,63.9,20221114
2022,03,Baltimore County,0112,Dogwood Elementary,Elementary,90.3,43088.0,47710.0,11.7,47,33.5,135,403,254,535,47.5,20221114
2022,03,Baltimore County,0113,Chadwick Elementary,Elementary,93.5,53059.0,56741.0,19.7,95,17.0,82,482,172,624,27.6,20221114
