Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Mobility Pct,Mobility Cnt,Entrants Pct,Entrants Cnt,Withdrawals Pct,Withdrawals Cnt,Avg Daily Member Cnt,Create Date
2012,01,Allegany,0301,Flintstone Elementary,Elementary,12.5,25,<= 5.0,*,7.5,15,199.6,20160624
2012,01,Allegany,0401,South Penn Elementary,Elementary,22.8,94,12.1,50,10.7,44,412.3,20160624
2012,01,Allegany,0402,John Humbird Elementary,Elementary,24.1,60,12.8,32,11.2,28,249.3,20160624
2012,01,Allegany,0405,Fort Hill High,High,17.5,125,6.3,45,11.2,80,716.3,20160624
2012,01,Allegany,0406,Washington Middle,Middle,16.9,105,6.4,40,10.4,65,622.5,20160624
2012,01,Allegany,0502,Northeast Elementary,Elementary,16.1,49,6.9,21,9.2,28,304.6,20160624
2012,01,Allegany,0504,Braddock Middle,Middle,14.9,85,6.0,34,9.0,51,569.7,20160624
2012,01,Allegany,0601,Center for Career & Technology Education,High,11.9,38,<= 5.0,*,9.1,29,320.0,20160624
2012,01,Allegany,0602,Allegany County Evening High School,High,*,*,*,*,*,*,*,20160624
2012,01,Allegany,0603,West Side Elementary,Elementary,26.9,85,14.2,45,12.7,40,316.2,20160624
2012,01,Allegany,0606,Allegany High,High,19.4,131,7.5,51,11.8,80,676.2,20160624
2012,01,Allegany,0701,Cresaptown Elementary,Elementary,14.3,46,8.1,26,6.2,20,320.8,20160624
2012,01,Allegany,0702,Bel Air Elementary,Elementary,13.7,27,6.6,13,7.1,14,196.7,20160624
2012,01,Allegany,0801,Westernport Elementary,Elementary,14.7,35,8.4,20,6.3,15,237.7,20160624
2012,01,Allegany,0802,Westmar Middle,Middle,11.3,33,<= 5.0,*,6.5,19,291.6,20160624
2012,01,Allegany,1001,George's Creek Elementary,Elementary,14.0,38,5.5,15,8.5,23,270.9,20160624
2012,01,Allegany,1101,Frost Elementary,Elementary,6.0,13,<= 5.0,*,<= 5.0,*,216.9,20160624
2012,01,Allegany,1301,Mount Savage Middle,Middle,9.8,41,<= 5.0,*,5.5,23,416.6,20160624
2012,01,Allegany,1302,Mt. Savage Elementary,Elementary,17.6,37,7.1,15,10.4,22,210.5,20160624
2012,01,Allegany,2401,Eckhart Alternative School,Middle,>= 95.0,*,>= 95.0,*,50.5,17,33.7,20160624
2012,01,Allegany,2401,Eckhart Alternative School,High,>= 95.0,*,>= 95.0,*,81.5,69,84.6,20160624
2012,01,Allegany,2404,Mountain Ridge High School,High,12.8,103,<= 5.0,*,8.6,69,802.1,20160624
2012,01,Allegany,2801,Beall Elementary,Elementary,16.6,55,11.8,39,<= 5.0,*,331.3,20160624
2012,01,Allegany,2901,Cash Valley Elementary,Elementary,13.9,40,6.6,19,7.3,21,287.7,20160624
2012,01,Allegany,2902,Parkside Elementary,Elementary,21.9,55,10.3,26,11.5,29,251.4,20160624
2012,01,Allegany,5556,Transition Program at Cumberland,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2012,01,Allegany,7777,Allegany County Home & Hospital,Elementary,*,*,*,*,*,*,*,20160624
2012,01,Allegany,7777,Allegany County Home & Hospital,Middle,*,*,*,*,*,*,*,20160624
2012,01,Allegany,7777,Allegany County Home & Hospital,High,*,*,*,*,*,*,*,20160624
2012,01,Allegany,A,All Allegany Schools,Elementary,18.6,708,9.5,361,9.1,347,3813.5,20160624
2012,01,Allegany,A,All Allegany Schools,Middle,18.1,350,8.5,164,9.6,186,1938.8,20160624
2012,01,Allegany,A,All Allegany Schools,High,24.2,637,11.3,297,12.9,340,2634.4,20160624
2012,02,Anne Arundel,1023,Brooklyn Park Middle,Middle,24.6,123,13.0,65,11.6,58,499.6,20160624
2012,02,Anne Arundel,1033,Glen Burnie High,High,26.3,496,11.6,218,14.8,278,1884.3,20160624
2012,02,Anne Arundel,1043,Corkran Middle School,Middle,26.5,160,13.4,81,13.1,79,604.6,20160624
2012,02,Anne Arundel,1053,Lindale Middle,Middle,16.6,127,9.5,73,7.0,54,766.2,20160624
