Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Mobility Rate,Mobility Count,Entrants Rate,Entrants Count,Withdrawals Rate,Withdrawals Count,Average Daily Member Count,Create Date
2023,03,Baltimore County,0407,Glyndon Elementary,Elementary,21.1,99,7.0,33,14.1,66,468.4,20240115
2023,03,Baltimore County,0408,Cedarmere Elementary,Elementary,20.2,102,8.1,41,12.1,61,504.7,20240115
2023,03,Baltimore County,0410,Lyons Mill Elementary,Elementary,17.8,111,7.4,46,10.4,65,625.1,20240115
2023,03,Baltimore County,0451,Franklin Middle,Middle,14.4,166,5.8,67,8.6,99,1150.3,20240115
2023,03,Baltimore County,0452,Owings Mills High,High,17.9,217,<= 5.0,*,13.4,162,1209.0,20240115
2023,03,Baltimore County,0472,Franklin High,High,12.9,192,<= 5.0,*,9.1,135,1485.9,20240115
2023,03,Baltimore County,0473,New Town High,High,14.7,193,6.3,83,8.4,110,1309.2,20240115
2023,03,Baltimore County,0501,Fifth District Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,03,Baltimore County,0601,Prettyboy Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,03,Baltimore County,0701,Seventh District Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,03,Baltimore County,0772,Hereford High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,03,Baltimore County,0801,Sparks Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,03,Baltimore County,0803,Lutherville Laboratory,Elementary,13.1,51,7.4,29,5.6,22,389.5,20240115
2023,03,Baltimore County,0805,Timonium Elementary,Elementary,8.1,37,<= 5.0,*,<= 5.0,*,454.4,20240115
2023,03,Baltimore County,0808,Pot Spring Elementary,Elementary,15.6,64,6.3,26,9.3,38,409.5,20240115
2023,03,Baltimore County,0809,Riderwood Elementary,Elementary,6.4,25,<= 5.0,*,5.4,21,391.3,20240115
2023,03,Baltimore County,0810,Padonia International Elementary,Elementary,15.5,75,5.4,26,10.1,49,483.6,20240115
2023,03,Baltimore County,0811,Pinewood Elementary,Elementary,9.3,50,<= 5.0,*,<= 5.0,*,538.0,20240115
2023,03,Baltimore County,0813,Warren Elementary,Elementary,10.2,35,<= 5.0,*,6.1,21,343.6,20240115
2023,03,Baltimore County,0814,Mays Chapel Elementary,Elementary,10.2,55,<= 5.0,*,6.5,35,537.3,20240115
2023,03,Baltimore County,0852,Ridgely Middle,Middle,6.6,70,<= 5.0,*,<= 5.0,*,1058.8,20240115
2023,03,Baltimore County,0853,Cockeysville Middle,Middle,9.5,80,<= 5.0,*,6.2,52,839.6,20240115
2023,03,Baltimore County,0855,Hereford Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,03,Baltimore County,0872,Dulaney High,High,5.8,106,<= 5.0,*,<= 5.0,*,1819.1,20240115
2023,03,Baltimore County,0903,Baltimore County Home & Hospital,High,*,*,*,*,*,*,*,20240115
2023,03,Baltimore County,0905,Stoneleigh Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,03,Baltimore County,0907,Rodgers Forge Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,03,Baltimore County,0908,Villa Cresta Elementary,Elementary,12.2,72,<= 5.0,*,7.6,45,591.8,20240115
2023,03,Baltimore County,0909,Pleasant Plains Elementary,Elementary,18.2,89,7.3,36,10.8,53,490.3,20240115
2023,03,Baltimore County,0910,Oakleigh Elementary,Elementary,19.6,91,10.3,48,9.3,43,464.5,20240115
2023,03,Baltimore County,0911,Hampton Elementary,Elementary,16.3,120,7.2,53,9.1,67,737.2,20240115
2023,03,Baltimore County,0912,Halstead Academy,Elementary,19.3,84,7.3,32,11.9,52,436.2,20240115
2023,03,Baltimore County,0915,Harford Hills Elementary,Elementary,23.1,86,12.3,46,10.7,40,372.9,20240115
2023,03,Baltimore County,0916,Cromwell Valley Elementary Regional Magnet,Elementary,7.2,27,<= 5.0,*,<= 5.0,*,376.9,20240115
2023,03,Baltimore County,0921,Pine Grove Elementary,Elementary,15.1,73,9.5,46,5.6,27,484.3,20240115
2023,03,Baltimore County,0922,Ridge/Ruxton School,Elementary,31.5,9,10.5,3,21.0,6,28.5,20240115
2023,03,Baltimore County,0922,Ridge/Ruxton School,Middle,22.5,6,15.0,4,7.5,2,26.6,20240115
2023,03,Baltimore County,0922,Ridge/Ruxton School,High,19.0,8,9.5,4,9.5,4,42.1,20240115
2023,03,Baltimore County,0922,Ridge/Ruxton School,All,23.7,23,11.3,11,12.3,12,97.2,20240115
2023,03,Baltimore County,0923,White Oak School,Elementary,54.5,31,36.9,21,17.6,10,56.9,20240115
2023,03,Baltimore County,0925,West Towson Elementary,Elementary,8.2,31,<= 5.0,*,5.6,21,377.5,20240115
2023,03,Baltimore County,0953,Dumbarton Middle,Middle,10.5,115,<= 5.0,*,6.0,66,1096.8,20240115
2023,03,Baltimore County,0954,Loch Raven Technical Academy,Middle,19.2,148,7.5,58,11.6,90,772.7,20240115
2023,03,Baltimore County,0957,Pine Grove Middle,Middle,15.9,145,6.6,60,9.3,85,914.0,20240115
2023,03,Baltimore County,0971,Towson High,High,8.0,133,<= 5.0,*,<= 5.0,*,1663.1,20240115
2023,03,Baltimore County,0972,Parkville High,High,18.1,396,<= 5.0,*,13.2,290,2193.1,20240115
2023,03,Baltimore County,0973,Loch Raven High,High,17.7,156,6.5,57,11.2,99,881.1,20240115
2023,03,Baltimore County,0975,George W. Carver Center for Arts & Technology,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,03,Baltimore County,1001,Carroll Manor Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,03,Baltimore County,1002,Jacksonville Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,03,Baltimore County,1104,Kingsville Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,03,Baltimore County,1105,Perry Hall Elementary,Elementary,13.1,55,6.2,26,6.9,29,419.1,20240115
2023,03,Baltimore County,1106,Carney Elementary,Elementary,18.8,94,8.4,42,10.4,52,498.9,20240115
2023,03,Baltimore County,1107,Chapel Hill Elementary,Elementary,5.7,32,<= 5.0,*,<= 5.0,*,565.8,20240115
2023,03,Baltimore County,1109,Joppa View Elementary,Elementary,14.4,72,6.0,30,8.4,42,500.2,20240115
2023,03,Baltimore County,1110,Seven Oaks Elementary,Elementary,7.7,32,<= 5.0,*,<= 5.0,*,418.2,20240115
2023,03,Baltimore County,1111,Gunpowder Elementary,Elementary,9.4,48,<= 5.0,*,5.1,26,509.9,20240115
2023,03,Baltimore County,1113,Honeygo Elementary,Elementary,6.4,41,<= 5.0,*,<= 5.0,*,638.5,20240115
2023,03,Baltimore County,1151,Perry Hall Middle,Middle,10.9,191,<= 5.0,*,6.8,120,1751.8,20240115
2023,03,Baltimore County,1171,Perry Hall High,High,11.2,225,<= 5.0,*,7.4,149,2001.8,20240115
2023,03,Baltimore County,1202,Dundalk Elementary,Elementary,29.7,206,14.3,99,15.4,107,694.3,20240115
2023,03,Baltimore County,1205,Berkshire Elementary,Elementary,14.6,64,6.4,28,8.2,36,438.3,20240115
2023,03,Baltimore County,1206,Bear Creek Elementary,Elementary,15.4,67,6.7,29,8.7,38,434.4,20240115
2023,03,Baltimore County,1207,Norwood Elementary,Elementary,14.7,72,7.0,34,7.8,38,488.4,20240115
2023,03,Baltimore County,1210,Grange Elementary,Elementary,12.3,56,5.3,24,7.0,32,455.5,20240115
2023,03,Baltimore County,1212,Charlesmont Elementary,Elementary,16.1,53,5.2,17,11.0,36,328.5,20240115
2023,03,Baltimore County,1215,Battle Monument School,Elementary,19.6,4,14.7,3,<= 5.0,*,20.4,20240115
2023,03,Baltimore County,1215,Battle Monument School,Middle,8.5,1,8.5,1,<= 5.0,*,11.8,20240115
2023,03,Baltimore County,1215,Battle Monument School,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,03,Baltimore County,1215,Battle Monument School,All,10.2,6,8.5,5,<= 5.0,*,58.7,20240115
2023,03,Baltimore County,1216,Sandy Plains Elementary,Elementary,21.2,108,10.8,55,10.4,53,509.0,20240115
2023,03,Baltimore County,1217,Logan Elementary,Elementary,17.1,84,5.9,29,11.2,55,491.5,20240115
2023,03,Baltimore County,1251,Dundalk Middle,Middle,25.4,222,11.0,96,14.4,126,874.0,20240115
2023,03,Baltimore County,1253,Holabird Middle,Elementary,17.5,40,8.8,20,8.8,20,228.3,20240115
2023,03,Baltimore County,1253,Holabird Middle,Middle,17.9,123,6.9,47,11.1,76,685.4,20240115
2023,03,Baltimore County,1253,Holabird Middle,All,17.8,163,7.3,67,10.5,96,913.7,20240115
2023,03,Baltimore County,1255,General John Stricker Middle,Middle,29.0,214,12.1,89,16.9,125,737.5,20240115
2023,03,Baltimore County,1272,Patapsco High and Center for Arts,High,16.0,204,<= 5.0,*,11.5,147,1276.7,20240115
2023,03,Baltimore County,1273,Dundalk High,High,23.7,506,6.9,148,16.8,358,2130.9,20240115
2023,03,Baltimore County,1302,Arbutus Elementary,Elementary,10.7,37,<= 5.0,*,7.2,25,347.1,20240115
2023,03,Baltimore County,1307,Baltimore Highlands Elementary,Elementary,24.6,114,10.6,49,14.0,65,463.8,20240115
2023,03,Baltimore County,1308,Riverview Elementary,Elementary,16.7,85,7.1,36,9.6,49,508.3,20240115
2023,03,Baltimore County,1310,Relay Elementary,Elementary,12.8,73,5.9,34,6.8,39,572.1,20240115
2023,03,Baltimore County,1311,Lansdowne Elementary,Elementary,15.3,82,6.5,35,8.8,47,536.0,20240115
2023,03,Baltimore County,1313,Halethorpe Elementary,Elementary,11.4,26,<= 5.0,*,9.2,21,228.9,20240115
2023,03,Baltimore County,1351,Lansdowne Middle,Middle,22.2,192,7.9,68,14.3,124,864.2,20240115
2023,03,Baltimore County,1356,Arbutus Middle,Middle,14.4,139,6.1,59,8.3,80,963.3,20240115
2023,03,Baltimore County,1371,Lansdowne High,High,18.5,259,6.2,87,12.3,172,1399.6,20240115
2023,03,Baltimore County,1403,McCormick Elementary,Elementary,16.0,48,5.3,16,10.7,32,300.0,20240115
2023,03,Baltimore County,1404,Fullerton Elementary,Elementary,10.8,41,<= 5.0,*,6.8,26,380.5,20240115
2023,03,Baltimore County,1405,Elmwood Elementary,Elementary,17.5,74,8.3,35,9.2,39,422.2,20240115
2023,03,Baltimore County,1406,Red House Run Elementary,Elementary,10.1,58,<= 5.0,*,6.6,38,573.1,20240115
2023,03,Baltimore County,1407,Rossville Elementary,Elementary,21.0,124,8.6,51,12.4,73,589.7,20240115
2023,03,Baltimore County,1409,Shady Spring Elementary,Elementary,22.0,75,9.1,31,12.9,44,340.3,20240115
2023,03,Baltimore County,1451,Golden Ring Middle,Middle,20.8,184,7.6,67,13.2,117,885.2,20240115
2023,03,Baltimore County,1452,Parkville Middle,Middle,10.8,108,<= 5.0,*,6.3,63,1001.5,20240115
2023,03,Baltimore County,1473,Overlea High,High,21.4,290,7.3,99,14.1,191,1355.7,20240115
2023,03,Baltimore County,1502,Edgemere Elementary,Elementary,7.6,27,<= 5.0,*,<= 5.0,*,354.4,20240115
2023,03,Baltimore County,1503,Colgate Elementary,Elementary,19.0,90,8.2,39,10.7,51,474.5,20240115
2023,03,Baltimore County,1505,Victory Villa Elementary,Elementary,28.5,174,11.8,72,16.7,102,611.6,20240115
2023,03,Baltimore County,1506,Martin Boulevard Elementary,Elementary,10.8,25,5.6,13,5.2,12,231.0,20240115
2023,03,Baltimore County,1507,Chase Elementary,Elementary,23.6,78,10.9,36,12.7,42,330.0,20240115
2023,03,Baltimore County,1508,Essex Elementary,Elementary,15.1,61,5.7,23,9.4,38,403.6,20240115
2023,03,Baltimore County,1511,Chesapeake Terrace Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,03,Baltimore County,1512,Mars Estates Elementary,Elementary,18.1,52,10.1,29,8.0,23,286.8,20240115
2023,03,Baltimore County,1513,Sussex Elementary,Elementary,19.2,75,8.2,32,11.0,43,391.3,20240115
2023,03,Baltimore County,1514,Middlesex Elementary,Elementary,19.9,69,12.4,43,7.5,26,347.5,20240115
2023,03,Baltimore County,1515,Hawthorne Elementary,Elementary,31.2,124,13.3,53,17.9,71,397.6,20240115
2023,03,Baltimore County,1517,Battle Grove Elementary,Elementary,17.7,47,10.5,28,7.1,19,266.2,20240115
2023,03,Baltimore County,1518,Glenmar Elementary,Elementary,10.6,28,5.3,14,5.3,14,264.0,20240115
2023,03,Baltimore County,1519,Orems Elementary,Elementary,15.5,51,7.6,25,7.9,26,328.4,20240115
2023,03,Baltimore County,1520,Middleborough Elementary,Elementary,7.6,21,<= 5.0,*,<= 5.0,*,275.6,20240115
2023,03,Baltimore County,1525,Deep Creek Elementary,Elementary,35.0,153,17.6,77,17.4,76,436.7,20240115
2023,03,Baltimore County,1527,Sandalwood Elementary,Elementary,46.6,195,19.1,80,27.5,115,418.2,20240115
2023,03,Baltimore County,1531,Seneca Elementary,Elementary,23.3,79,10.0,34,13.3,45,338.9,20240115
2023,03,Baltimore County,1533,Vincent Farm Elementary,Elementary,15.9,112,8.4,59,7.5,53,705.3,20240115
2023,03,Baltimore County,1534,Oliver Beach Elementary,Elementary,5.1,7,<= 5.0,*,<= 5.0,*,136.4,20240115
2023,03,Baltimore County,1554,Stemmers Run Middle,Middle,19.8,165,8.5,71,11.3,94,835.3,20240115
2023,03,Baltimore County,1556,Middle River Middle,Middle,21.0,201,8.1,78,12.8,123,959.3,20240115
2023,03,Baltimore County,1557,Deep Creek Middle,Middle,28.2,210,12.9,96,15.3,114,743.7,20240115
2023,03,Baltimore County,1559,Sparrows Point Middle,Middle,9.6,53,<= 5.0,*,6.7,37,553.3,20240115
2023,03,Baltimore County,1572,Kenwood High,High,25.7,481,9.4,176,16.3,305,1873.6,20240115
2023,03,Baltimore County,1573,Sparrows Point High,High,9.8,111,<= 5.0,*,7.0,79,1129.0,20240115
2023,03,Baltimore County,1574,Chesapeake High,High,24.9,252,10.0,101,14.9,151,1011.4,20240115
2023,03,Baltimore County,1575,Eastern Technical High School,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,03,Baltimore County,A,All Baltimore County Schools,Elementary,15.4,7467,6.7,3222,8.8,4245,48360.1,20240115
2023,03,Baltimore County,A,All Baltimore County Schools,Middle,18.2,4474,8.0,1958,10.2,2516,24560.3,20240115
2023,03,Baltimore County,A,All Baltimore County Schools,High,18.2,6257,6.9,2372,11.3,3885,34409.8,20240115
2023,03,Baltimore County,A,All Baltimore County Schools,All,17.0,18198,7.0,7552,9.9,10646,107330.3,20240115
2023,04,Calvert,0101,Patuxent Appeal Elementary Campus,Elementary,9.8,60,<= 5.0,*,5.7,35,610.4,20240115
2023,04,Calvert,0110,Mutual Elementary,Elementary,8.2,30,<= 5.0,*,5.2,19,364.9,20240115
2023,04,Calvert,0111,Southern Middle,Middle,11.8,52,<= 5.0,*,8.4,37,440.6,20240115
2023,04,Calvert,0113,Patuxent High,High,9.6,97,<= 5.0,*,6.6,67,1012.4,20240115
2023,04,Calvert,0114,St Leonard Elementary,Elementary,7.1,30,<= 5.0,*,<= 5.0,*,424.1,20240115
2023,04,Calvert,0115,Dowell Elementary,Elementary,6.1,35,<= 5.0,*,<= 5.0,*,576.8,20240115
2023,04,Calvert,0116,Mill Creek Middle,Middle,9.4,42,<= 5.0,*,5.4,24,447.3,20240115
2023,04,Calvert,0201,Calvert Middle,Middle,6.7,44,<= 5.0,*,<= 5.0,*,653.5,20240115
2023,04,Calvert,0206,Calvert Country School,Elementary,*,*,*,*,*,*,*,20240115
2023,04,Calvert,0206,Calvert Country School,Middle,*,*,*,*,*,*,*,20240115
2023,04,Calvert,0206,Calvert Country School,High,12.3,3,12.3,3,<= 5.0,*,24.3,20240115
2023,04,Calvert,0206,Calvert Country School,All,18.8,7,16.1,6,<= 5.0,*,37.3,20240115
2023,04,Calvert,0207,Calvert Elementary,Elementary,7.5,35,<= 5.0,*,<= 5.0,*,463.8,20240115
2023,04,Calvert,0208,Barstow Elementary,Elementary,8.5,53,<= 5.0,*,5.3,33,626.2,20240115
2023,04,Calvert,0209,Huntingtown Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,04,Calvert,0213,Calvert High,High,8.9,100,<= 5.0,*,6.4,72,1123.4,20240115
2023,04,Calvert,0215,Plum Point Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,04,Calvert,0216,Plum Point Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,04,Calvert,0217,Huntingtown High School,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,04,Calvert,0302,Beach Elementary,Elementary,7.7,36,<= 5.0,*,5.3,25,470.4,20240115
2023,04,Calvert,0312,Mount Harmony Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,04,Calvert,0314,Northern High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,04,Calvert,0315,Northern Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,04,Calvert,0316,Sunderland Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,04,Calvert,0317,Windy Hill Elementary,Elementary,5.4,33,<= 5.0,*,<= 5.0,*,615.7,20240115
2023,04,Calvert,0318,Windy Hill Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,04,Calvert,0500,Calvert County Alternative School,High,*,*,*,*,*,*,*,20240115
2023,04,Calvert,A,All Calvert Schools,Elementary,6.2,402,<= 5.0,*,<= 5.0,*,6452.5,20240115
2023,04,Calvert,A,All Calvert Schools,Middle,6.7,237,<= 5.0,*,<= 5.0,*,3538.9,20240115
2023,04,Calvert,A,All Calvert Schools,High,7.4,371,<= 5.0,*,<= 5.0,*,4990.0,20240115
2023,04,Calvert,A,All Calvert Schools,All,6.7,1010,<= 5.0,*,<= 5.0,*,14981.4,20240115
2023,05,Caroline,0201,Greensboro Elementary School,Elementary,6.3,43,<= 5.0,*,<= 5.0,*,684.0,20240115
2023,05,Caroline,0301,Denton Elementary School,Elementary,8.2,46,<= 5.0,*,<= 5.0,*,561.7,20240115
2023,05,Caroline,0302,Lockerman Middle School,Middle,7.5,65,<= 5.0,*,<= 5.0,*,866.6,20240115
2023,05,Caroline,0401,Preston Elementary School,Elementary,6.9,25,<= 5.0,*,<= 5.0,*,361.8,20240115
2023,05,Caroline,0501,Federalsburg Elementary School,Elementary,14.5,50,6.1,21,8.4,29,345.1,20240115
2023,05,Caroline,0701,Ridgely Elementary School,Elementary,10.0,39,<= 5.0,*,5.9,23,388.5,20240115
2023,05,Caroline,0703,North Caroline High School,High,17.7,215,6.6,80,11.1,135,1215.5,20240115
2023,05,Caroline,0801,Colonel Richardson High School,High,16.3,87,<= 5.0,*,11.2,60,534.9,20240115
2023,05,Caroline,0802,Colonel Richardson Middle School,Middle,12.9,47,<= 5.0,*,10.1,37,365.6,20240115
2023,05,Caroline,A,All Caroline Schools,Elementary,8.7,203,<= 5.0,*,5.2,121,2341.1,20240115
2023,05,Caroline,A,All Caroline Schools,Middle,9.1,112,<= 5.0,*,6.3,78,1232.1,20240115
2023,05,Caroline,A,All Caroline Schools,High,17.3,302,6.1,107,11.1,195,1750.4,20240115
2023,05,Caroline,A,All Caroline Schools,All,11.6,617,<= 5.0,*,7.4,394,5323.6,20240115
2023,06,Carroll,0103,Taneytown Elementary,Elementary,10.0,46,5.9,27,<= 5.0,*,460.9,20240115
2023,06,Carroll,0105,Northwest Middle,Middle,9.4,60,<= 5.0,*,5.3,34,637.4,20240115
2023,06,Carroll,0202,Francis Scott Key High,High,7.8,72,<= 5.0,*,6.2,57,921.0,20240115
2023,06,Carroll,0204,Runnymede Elementary,Elementary,5.5,31,<= 5.0,*,<= 5.0,*,567.8,20240115
2023,06,Carroll,0404,Sandymount Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,06,Carroll,0406,Mechanicsville Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,06,Carroll,0501,Eldersburg Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,06,Carroll,0503,Linton Springs Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,06,Carroll,0504,Sykesville Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,06,Carroll,0505,Freedom District Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,06,Carroll,0506,Carrolltowne Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,06,Carroll,0507,Liberty High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,06,Carroll,0508,Oklahoma Road Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,06,Carroll,0509,Piney Ridge Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,06,Carroll,0510,Century High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,06,Carroll,0601,Manchester Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,06,Carroll,0602,Manchester Valley High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,06,Carroll,0603,Ebb Valley Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,06,Carroll,0701,Westminster East Middle,Middle,5.8,45,<= 5.0,*,<= 5.0,*,774.3,20240115
2023,06,Carroll,0703,Westminster West Middle,Middle,7.6,66,<= 5.0,*,<= 5.0,*,870.6,20240115
2023,06,Carroll,0704,Winters Mill High,High,8.5,94,<= 5.0,*,5.3,59,1111.4,20240115
2023,06,Carroll,0705,William Winchester Elementary,Elementary,6.9,39,<= 5.0,*,<= 5.0,*,562.4,20240115
2023,06,Carroll,0707,Westminster High,High,5.7,85,<= 5.0,*,<= 5.0,*,1496.0,20240115
2023,06,Carroll,0710,Westminster Elementary,Elementary,5.1,27,<= 5.0,*,<= 5.0,*,532.7,20240115
2023,06,Carroll,0711,Robert Moton Elementary,Elementary,14.1,52,<= 5.0,*,9.5,35,368.9,20240115
2023,06,Carroll,0712,Carroll Springs School,Elementary,*,*,*,*,*,*,*,20240115
2023,06,Carroll,0712,Carroll Springs School,Middle,*,*,*,*,*,*,*,20240115
2023,06,Carroll,0712,Carroll Springs School,High,*,*,*,*,*,*,*,20240115
2023,06,Carroll,0712,Carroll Springs School,All,21.2,3,7.1,1,14.2,2,14.1,20240115
2023,06,Carroll,0714,Friendship Valley Elementary,Elementary,6.0,30,<= 5.0,*,<= 5.0,*,502.4,20240115
2023,06,Carroll,0715,Cranberry Station Elementary,Elementary,7.4,41,<= 5.0,*,<= 5.0,*,552.3,20240115
2023,06,Carroll,0716,Gateway School,High,>= 95.0,*,57.8,49,38.9,33,84.8,20240115
2023,06,Carroll,0717,Post Secondary Program,High,7.5,3,<= 5.0,*,7.5,3,39.9,20240115
2023,06,Carroll,0718,PRIDE School,Elementary,>= 95.0,*,85.2,9,47.4,5,10.6,20240115
2023,06,Carroll,0726,Crossroads Middle School,Middle,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20240115
2023,06,Carroll,0801,North Carroll Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,06,Carroll,0804,Hampstead Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,06,Carroll,0806,Spring Garden Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,06,Carroll,0807,Shiloh Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,06,Carroll,0903,Flexible Student Support,High,>= 95.0,*,>= 95.0,*,32.5,15,46.1,20240115
2023,06,Carroll,0906,Winfield Elementary,Elementary,5.6,37,<= 5.0,*,<= 5.0,*,662.8,20240115
2023,06,Carroll,1201,Elmer A. Wolfe Elementary,Elementary,6.9,31,<= 5.0,*,<= 5.0,*,447.9,20240115
2023,06,Carroll,1304,Parr's Ridge Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,06,Carroll,1305,Mount Airy Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,06,Carroll,1306,Mount Airy Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,06,Carroll,1401,South Carroll High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,06,Carroll,A,All Carroll Schools,Elementary,5.1,587,<= 5.0,*,<= 5.0,*,11562.8,20240115
2023,06,Carroll,A,All Carroll Schools,Middle,5.9,340,<= 5.0,*,<= 5.0,*,5736.7,20240115
2023,06,Carroll,A,All Carroll Schools,High,7.1,572,<= 5.0,*,<= 5.0,*,8060.5,20240115
2023,06,Carroll,A,All Carroll Schools,All,5.9,1499,<= 5.0,*,<= 5.0,*,25359.9,20240115
2023,07,Cecil,0104,Cecilton Elementary,Elementary,13.8,36,6.1,16,7.7,20,260.6,20240115
2023,07,Cecil,0204,Bohemia Manor High,High,6.9,43,<= 5.0,*,5.3,33,624.5,20240115
2023,07,Cecil,0205,Chesapeake City Elementary,Elementary,12.6,43,<= 5.0,*,7.9,27,341.0,20240115
2023,07,Cecil,0206,Bohemia Manor Middle,Middle,5.3,23,<= 5.0,*,<= 5.0,*,434.7,20240115
2023,07,Cecil,0302,Elkton High,High,12.8,138,<= 5.0,*,10.2,110,1079.4,20240115
2023,07,Cecil,0303,Elkton Middle,Middle,14.8,76,<= 5.0,*,11.3,58,514.1,20240115
2023,07,Cecil,0310,Gilpin Manor Elementary,Elementary,13.6,53,<= 5.0,*,10.0,39,391.1,20240115
2023,07,Cecil,0311,Holly Hall Elementary,Elementary,15.1,56,<= 5.0,*,10.8,40,371.4,20240115
2023,07,Cecil,0313,Cherry Hill Middle,Middle,10.2,41,<= 5.0,*,6.5,26,402.8,20240115
2023,07,Cecil,0315,Leeds Elementary,Elementary,7.5,23,<= 5.0,*,5.9,18,304.9,20240115
2023,07,Cecil,0316,Thomson Estates Elementary,Elementary,13.4,59,<= 5.0,*,8.6,38,439.5,20240115
2023,07,Cecil,0317,Kenmore Elementary,Elementary,9.0,24,<= 5.0,*,6.8,18,265.5,20240115
2023,07,Cecil,0401,Cecil Manor Elementary,Elementary,17.6,66,6.9,26,10.7,40,374.6,20240115
2023,07,Cecil,0504,North East Middle,Middle,8.7,68,<= 5.0,*,6.4,50,783.4,20240115
2023,07,Cecil,0506,North East Elementary,Elementary,11.2,62,<= 5.0,*,7.6,42,552.9,20240115
2023,07,Cecil,0510,Bay View Elementary,Elementary,13.9,56,7.2,29,6.7,27,402.1,20240115
2023,07,Cecil,0513,Charlestown Elementary,Elementary,10.5,27,<= 5.0,*,5.8,15,258.0,20240115
2023,07,Cecil,0514,North East High,High,11.3,118,<= 5.0,*,9.2,96,1047.6,20240115
2023,07,Cecil,0515,Elk Neck Elementary,Elementary,11.4,44,<= 5.0,*,7.5,29,385.0,20240115
2023,07,Cecil,0606,Rising Sun Middle School,Middle,5.8,36,<= 5.0,*,<= 5.0,*,620.0,20240115
