Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Mobility Pct,Mobility Cnt,Entrants Pct,Entrants Cnt,Withdrawals Pct,Withdrawals Cnt,Avg Daily Member Cnt,Create Date
2013,02,Anne Arundel,1274,Marley Glen School,High,11.3,3,<= 5.0,*,7.5,2,26.6,20160624
2013,02,Anne Arundel,1323,North County High,High,16.3,302,7.7,143,8.6,159,1856.6,20160624
2013,02,Anne Arundel,2013,Severna Park High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2013,02,Anne Arundel,2023,Northeast High,High,12.4,164,5.4,71,7.0,93,1326.6,20160624
2013,02,Anne Arundel,2033,George Fox Middle,Middle,10.9,100,5.6,51,5.3,49,917.3,20160624
2013,02,Anne Arundel,2043,Severna Park Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2013,02,Anne Arundel,2052,Arnold Elementary,Elementary,8.0,37,5.4,25,<= 5.0,*,463.7,20160624
2013,02,Anne Arundel,2062,Belvedere Elementary,Elementary,5.4,24,<= 5.0,*,<= 5.0,*,447.5,20160624
2013,02,Anne Arundel,2072,Benfield Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2013,02,Anne Arundel,2082,Bodkin Elementary,Elementary,5.7,33,<= 5.0,*,<= 5.0,*,582.3,20160624
2013,02,Anne Arundel,2092,Cape St. Claire Elementary,Elementary,8.6,58,5.1,34,<= 5.0,*,671.2,20160624
2013,02,Anne Arundel,2102,Folger Mckinsey Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2013,02,Anne Arundel,2112,Fort Smallwood Elementary,Elementary,11.1,43,6.7,26,<= 5.0,*,387.1,20160624
2013,02,Anne Arundel,2132,High Point Elementary,Elementary,13.6,90,6.7,44,7.0,46,660.2,20160624
2013,02,Anne Arundel,2142,Jacobsville Elementary,Elementary,15.1,88,6.2,36,8.9,52,584.3,20160624
2013,02,Anne Arundel,2152,Jones Elementary,Elementary,8.2,28,<= 5.0,*,5.6,19,339.8,20160624
2013,02,Anne Arundel,2162,Lake Shore Elementary,Elementary,11.1,35,<= 5.0,*,6.9,22,316.7,20160624
2013,02,Anne Arundel,2172,Oak Hill Elementary,Elementary,6.8,38,<= 5.0,*,<= 5.0,*,557.0,20160624
2013,02,Anne Arundel,2182,Pasadena Elementary,Elementary,9.9,35,7.9,28,<= 5.0,*,352.6,20160624
2013,02,Anne Arundel,2192,Riviera Beach Elementary,Elementary,8.5,26,5.9,18,<= 5.0,*,307.7,20160624
2013,02,Anne Arundel,2202,Severna Park Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2013,02,Anne Arundel,2212,Solley Elementary,Elementary,10.4,68,6.3,41,<= 5.0,*,651.2,20160624
2013,02,Anne Arundel,2222,Sunset Elementary,Elementary,12.6,57,6.4,29,6.2,28,453.0,20160624
2013,02,Anne Arundel,2233,Anne Arundel Evening High,High,>= 95.0,*,>= 95.0,*,66.1,122,184.6,20160624
2013,02,Anne Arundel,2243,Magothy River Middle,Middle,6.7,50,<= 5.0,*,<= 5.0,*,747.4,20160624
2013,02,Anne Arundel,2273,Chesapeake High,High,9.1,144,<= 5.0,*,5.2,82,1578.5,20160624
2013,02,Anne Arundel,2322,Broadneck Elementary,Elementary,>= 95.0,*,>= 95.0,*,<= 5.0,*,*,20160624
2013,02,Anne Arundel,2363,Broadneck High,High,7.3,157,<= 5.0,*,<= 5.0,*,2156.4,20160624
2013,02,Anne Arundel,2372,Windsor Farm Elementary,Elementary,9.3,57,<= 5.0,*,<= 5.0,*,613.8,20160624
2013,02,Anne Arundel,2413,Severn River Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2013,02,Anne Arundel,2423,Chesapeake Bay Middle,Middle,8.3,89,<= 5.0,*,<= 5.0,*,1075.3,20160624
2013,02,Anne Arundel,2432,Shipley's Choice Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2013,02,Anne Arundel,3013,Arundel High,High,9.0,174,<= 5.0,*,5.1,99,1926.7,20160624
2013,02,Anne Arundel,3023,Arundel Middle,Middle,12.1,106,7.8,68,<= 5.0,*,873.2,20160624
2013,02,Anne Arundel,3033,MacArthur Middle,Middle,29.0,303,15.1,158,13.9,145,1045.6,20160624
2013,02,Anne Arundel,3062,Brock Bridge Elementary,Elementary,24.4,170,12.8,89,11.6,81,695.3,20160624
2013,02,Anne Arundel,3072,Crofton Elementary,Elementary,8.0,43,<= 5.0,*,<= 5.0,*,538.6,20160624
2013,02,Anne Arundel,3082,Crofton Woods Elementary,Elementary,8.0,49,5.4,33,<= 5.0,*,613.3,20160624
2013,02,Anne Arundel,3092,Seven Oaks Elementary,Elementary,21.2,135,12.4,79,8.8,56,636.2,20160624
2013,02,Anne Arundel,3102,Hebron - Harman Elementary,Elementary,24.4,171,13.1,92,11.3,79,700.4,20160624
2013,02,Anne Arundel,3112,Jessup Elementary,Elementary,18.2,79,11.1,48,7.2,31,432.9,20160624
2013,02,Anne Arundel,3122,Manor View Elementary,Elementary,42.9,137,23.5,75,19.4,62,319.4,20160624
2013,02,Anne Arundel,3132,Maryland City Elementary,Elementary,31.3,121,17.1,66,14.2,55,386.5,20160624
2013,02,Anne Arundel,3142,Meade Heights Elementary,Elementary,34.2,84,18.3,45,15.9,39,246.0,20160624
2013,02,Anne Arundel,3152,Van Bokkelen Elementary,Elementary,36.8,153,20.9,87,15.9,66,415.9,20160624
2013,02,Anne Arundel,3162,Millersville Elementary,Elementary,10.8,40,8.1,30,<= 5.0,*,371.0,20160624
2013,02,Anne Arundel,3172,Odenton Elementary,Elementary,22.6,77,12.6,43,10.0,34,340.6,20160624
2013,02,Anne Arundel,3182,Pershing Hill Elementary,Elementary,42.2,265,23.1,145,19.1,120,627.4,20160624
2013,02,Anne Arundel,3192,Ridgeway Elementary,Elementary,12.2,69,6.0,34,6.2,35,564.8,20160624
2013,02,Anne Arundel,3202,Severn Elementary,Elementary,19.2,82,11.0,47,8.2,35,427.0,20160624
2013,02,Anne Arundel,3212,South Shore Elementary,Elementary,8.4,24,<= 5.0,*,<= 5.0,*,284.2,20160624
2013,02,Anne Arundel,3222,Waugh Chapel Elementary,Elementary,15.1,79,9.4,49,5.7,30,523.4,20160624
2013,02,Anne Arundel,3242,Piney Orchard Elementary,Elementary,11.8,77,6.8,44,5.1,33,649.9,20160624
2013,02,Anne Arundel,3263,Crofton Middle,Middle,9.7,111,5.1,59,<= 5.0,*,1146.0,20160624
2013,02,Anne Arundel,3272,Four Seasons Elementary,Elementary,>= 95.0,*,>= 95.0,*,<= 5.0,*,*,20160624
2013,02,Anne Arundel,3282,Nantucket Elementary,Elementary,11.0,90,5.3,43,5.7,47,818.2,20160624
2013,02,Anne Arundel,3323,Meade High,High,23.6,509,11.4,246,12.2,263,2156.2,20160624
2013,02,Anne Arundel,3333,Old Mill Middle North,Middle,14.9,142,8.8,84,6.1,58,950.5,20160624
2013,02,Anne Arundel,3343,Old Mill Middle South,Middle,12.0,79,7.2,47,<= 5.0,*,655.9,20160624
2013,02,Anne Arundel,3353,Old Mill High,High,15.2,322,6.9,145,8.4,177,2116.1,20160624
2013,02,Anne Arundel,3362,Crofton Meadows Elementary,Elementary,7.6,33,<= 5.0,*,<= 5.0,*,432.4,20160624
2013,02,Anne Arundel,3372,Glen Burnie Park Elementary,Elementary,23.7,94,12.3,49,11.3,45,397.2,20160624
2013,02,Anne Arundel,3382,Southgate Elementary,Elementary,24.5,150,14.3,88,10.1,62,613.3,20160624
2013,02,Anne Arundel,3392,Rippling Woods Elementary,Elementary,23.3,139,11.9,71,11.4,68,595.7,20160624
2013,02,Anne Arundel,3414,Ruth Parker Eason School,Elementary,>= 95.0,*,>= 95.0,*,15.2,5,33.0,20160624
2013,02,Anne Arundel,3414,Ruth Parker Eason School,Middle,>= 95.0,*,>= 95.0,*,7.9,1,12.7,20160624
2013,02,Anne Arundel,3414,Ruth Parker Eason School,High,>= 95.0,*,>= 95.0,*,9.1,4,44.2,20160624
2013,02,Anne Arundel,3423,Meade Middle,Middle,25.5,171,17.6,118,7.9,53,671.8,20160624
2013,02,Anne Arundel,4013,Annapolis High,High,18.7,297,9.8,156,8.9,141,1589.8,20160624
2013,02,Anne Arundel,4023,Southern High,High,9.7,102,<= 5.0,*,<= 5.0,*,1049.6,20160624
2013,02,Anne Arundel,4033,Annapolis Middle,Middle,10.3,64,5.5,34,<= 5.0,*,622.9,20160624
2013,02,Anne Arundel,4043,Wiley H. Bates Middle,Middle,17.2,126,7.6,56,9.6,70,732.6,20160624
2013,02,Anne Arundel,4053,Southern Middle,Middle,8.4,67,<= 5.0,*,<= 5.0,*,793.5,20160624
2013,02,Anne Arundel,4084,J. Albert Adams Academy,Middle,>= 95.0,*,>= 95.0,*,41.8,29,69.4,20160624
2013,02,Anne Arundel,4092,Annapolis Elementary at Annapolis Middle,Elementary,>= 95.0,*,>= 95.0,*,10.7,22,205.5,20160624
2013,02,Anne Arundel,4094,Mary E. Moss Academy,High,>= 95.0,*,93.0,68,79.3,58,73.1,20160624
2013,02,Anne Arundel,4112,Central Elementary,Elementary,8.3,57,<= 5.0,*,<= 5.0,*,688.9,20160624
2013,02,Anne Arundel,4122,Davidsonville Elementary,Elementary,5.5,38,<= 5.0,*,<= 5.0,*,690.0,20160624
2013,02,Anne Arundel,4132,Deale Elementary,Elementary,8.1,23,<= 5.0,*,<= 5.0,*,285.6,20160624
2013,02,Anne Arundel,4142,Eastport Elementary,Elementary,16.9,36,8.9,19,8.0,17,212.5,20160624
2013,02,Anne Arundel,4152,Edgewater Elementary,Elementary,12.3,62,5.4,27,6.9,35,504.0,20160624
2013,02,Anne Arundel,4162,Georgetown East Elementary,Elementary,16.0,50,9.9,31,6.1,19,313.4,20160624
2013,02,Anne Arundel,4182,Germantown Elementary,Elementary,15.0,91,7.9,48,7.1,43,607.5,20160624
2013,02,Anne Arundel,4192,Hillsmere Elementary,Elementary,10.0,50,<= 5.0,*,5.2,26,498.3,20160624
2013,02,Anne Arundel,4202,Lothian Elementary,Elementary,9.9,42,5.4,23,<= 5.0,*,423.1,20160624
2013,02,Anne Arundel,4212,Mayo Elementary,Elementary,6.9,23,<= 5.0,*,<= 5.0,*,333.4,20160624
2013,02,Anne Arundel,4222,Walter S. Mills - Parole Elementary,Elementary,19.6,101,9.7,50,9.9,51,514.9,20160624
2013,02,Anne Arundel,4232,Rolling Knolls Elementary,Elementary,17.6,76,5.8,25,11.8,51,431.6,20160624
2013,02,Anne Arundel,4242,Shady Side Elementary,Elementary,13.6,61,7.8,35,5.8,26,448.9,20160624
2013,02,Anne Arundel,4252,Traceys Elementary,Elementary,10.4,37,6.2,22,<= 5.0,*,355.5,20160624
2013,02,Anne Arundel,4262,Tyler Heights Elementary,Elementary,17.7,77,9.4,41,8.3,36,435.7,20160624
2013,02,Anne Arundel,4272,West Annapolis Elementary,Elementary,7.4,20,<= 5.0,*,5.9,16,271.3,20160624
2013,02,Anne Arundel,4283,Central Middle,Middle,>= 95.0,*,>= 95.0,*,<= 5.0,*,*,20160624
2013,02,Anne Arundel,4293,South River High,High,7.9,175,<= 5.0,*,<= 5.0,*,2211.5,20160624
2013,02,Anne Arundel,4304,Central Special School,Elementary,23.5,7,16.8,5,6.7,2,29.8,20160624
2013,02,Anne Arundel,4304,Central Special School,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2013,02,Anne Arundel,4304,Central Special School,High,10.6,3,10.6,3,<= 5.0,*,28.3,20160624
2013,02,Anne Arundel,4410,Phoenix Center Annapolis,Elementary,65.2,52,35.1,28,30.1,24,79.8,20160624
2013,02,Anne Arundel,4410,Phoenix Center Annapolis,Middle,53.2,40,27.9,21,25.3,19,75.2,20160624
2013,02,Anne Arundel,4410,Phoenix Center Annapolis,High,>= 95.0,*,38.1,36,61.4,58,94.5,20160624
2013,02,Anne Arundel,6223,Chesapeake Science Point,Middle,10.1,34,<= 5.0,*,5.3,18,337.6,20160624
2013,02,Anne Arundel,6223,Chesapeake Science Point,High,10.0,12,5.8,7,<= 5.0,*,119.7,20160624
2013,02,Anne Arundel,6233,Monarch Academy,Elementary,14.5,59,<= 5.0,*,10.8,44,407.3,20160624
2013,02,Anne Arundel,6233,Monarch Academy,Middle,9.8,22,<= 5.0,*,7.2,16,223.4,20160624
2013,02,Anne Arundel,A,All Anne Arundel Schools,Elementary,21.6,7793,14.4,5198,7.2,2595,36128.8,20160624
2013,02,Anne Arundel,A,All Anne Arundel Schools,Middle,19.8,3348,13.9,2354,5.9,994,16944.9,20160624
2013,02,Anne Arundel,A,All Anne Arundel Schools,High,16.1,3605,8.1,1806,8.0,1799,22380.9,20160624
2013,03,Baltimore County,0054,Evening High School,High,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20160624
2013,03,Baltimore County,0057,Home Assignments-Elementary,Elementary,*,*,*,*,*,*,*,20160624
2013,03,Baltimore County,0058,Home Assignments-Secondary,Middle,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20160624
2013,03,Baltimore County,0058,Home Assignments-Secondary,High,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20160624
2013,03,Baltimore County,0069,Catonsville Center for Alternative Studies,High,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20160624
2013,03,Baltimore County,0070,Meadowood Education Center,Middle,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20160624
2013,03,Baltimore County,0072,Rosedale Center,Middle,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20160624
2013,03,Baltimore County,0072,Rosedale Center,High,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20160624
2013,03,Baltimore County,0073,Bridge Center,Middle,*,*,*,*,*,*,*,20160624
2013,03,Baltimore County,0073,Bridge Center,High,*,*,*,*,*,*,*,20160624
2013,03,Baltimore County,0075,Crossroads Center,Middle,16.1,20,<= 5.0,*,13.6,17,124.6,20160624
2013,03,Baltimore County,0075,Crossroads Center,High,20.3,18,<= 5.0,*,16.9,15,88.7,20160624
2013,03,Baltimore County,0077,Baltimore County Detention Center,High,*,*,*,*,*,*,*,20160624
2013,03,Baltimore County,0101,Catonsville Elementary,Elementary,8.5,34,<= 5.0,*,<= 5.0,*,399.7,20160624
2013,03,Baltimore County,0102,Westchester Elementary,Elementary,11.6,67,6.2,36,5.4,31,577.7,20160624
2013,03,Baltimore County,0103,Westowne Elementary,Elementary,10.0,49,5.3,26,<= 5.0,*,490.0,20160624
2013,03,Baltimore County,0104,Edmondson Heights Elementary,Elementary,23.7,96,14.8,60,8.9,36,405.8,20160624
2013,03,Baltimore County,0105,Johnnycake Elementary,Elementary,29.5,176,15.3,91,14.3,85,596.1,20160624
2013,03,Baltimore County,0111,Maiden Choice School,Elementary,38.4,9,17.1,4,21.3,5,23.4,20160624
2013,03,Baltimore County,0111,Maiden Choice School,Middle,57.6,7,32.9,4,24.7,3,12.2,20160624
2013,03,Baltimore County,0111,Maiden Choice School,High,12.3,4,9.2,3,<= 5.0,*,32.5,20160624
2013,03,Baltimore County,0112,Dogwood Elementary,Elementary,19.9,114,9.4,54,10.5,60,571.5,20160624
2013,03,Baltimore County,0113,Chadwick Elementary,Elementary,27.5,121,18.2,80,9.3,41,440.6,20160624
2013,03,Baltimore County,0115,Hillcrest Elementary,Elementary,6.9,56,<= 5.0,*,<= 5.0,*,806.4,20160624
2013,03,Baltimore County,0116,Woodbridge Elementary,Elementary,13.9,56,6.9,28,6.9,28,403.8,20160624
2013,03,Baltimore County,0151,Catonsville Middle,Middle,6.1,47,<= 5.0,*,<= 5.0,*,775.3,20160624
2013,03,Baltimore County,0155,Southwest Academy,Middle,23.1,168,13.1,95,10.0,73,727.9,20160624
2013,03,Baltimore County,0172,Woodlawn High Center for Pre-Eng. Res.,High,40.6,571,23.0,323,17.6,248,1405.8,20160624
2013,03,Baltimore County,0174,Catonsville High,High,14.5,258,7.9,141,6.6,117,1784.8,20160624
2013,03,Baltimore County,0175,Western School of Technology & Env. Science,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2013,03,Baltimore County,0202,Randallstown Elementary,Elementary,24.5,98,13.8,55,10.8,43,399.5,20160624
2013,03,Baltimore County,0204,Featherbed Lane Elementary,Elementary,27.6,140,16.0,81,11.6,59,506.9,20160624
2013,03,Baltimore County,0205,Woodmoor Elementary,Elementary,22.9,112,14.1,69,8.8,43,489.4,20160624
2013,03,Baltimore County,0206,Scotts Branch Elementary,Elementary,31.5,168,17.6,94,13.9,74,533.5,20160624
2013,03,Baltimore County,0207,Church Lane Elementary Technology,Elementary,13.1,64,8.4,41,<= 5.0,*,488.9,20160624
2013,03,Baltimore County,0209,Hebbville Elementary,Elementary,20.5,70,13.2,45,7.3,25,341.1,20160624
2013,03,Baltimore County,0210,Powhatan Elementary,Elementary,24.6,65,14.0,37,10.6,28,264.2,20160624
2013,03,Baltimore County,0211,Winfield Elementary,Elementary,28.4,129,20.0,91,8.4,38,454.8,20160624
2013,03,Baltimore County,0213,Winand Elementary,Elementary,19.4,90,11.7,54,7.8,36,463.2,20160624
2013,03,Baltimore County,0214,Hernwood Elementary,Elementary,25.0,97,16.7,65,8.2,32,388.4,20160624
2013,03,Baltimore County,0216,Deer Park Elementary,Elementary,22.9,89,16.2,63,6.7,26,389.3,20160624
2013,03,Baltimore County,0217,New Town Elementary,Elementary,21.6,194,12.4,111,9.2,83,898.0,20160624
2013,03,Baltimore County,0218,Imagine Discovery Charter School,Elementary,10.9,46,6.6,28,<= 5.0,*,421.2,20160624
2013,03,Baltimore County,0218,Imagine Discovery Charter School,Middle,12.0,16,<= 5.0,*,9.0,12,133.1,20160624
2013,03,Baltimore County,0252,Old Court Middle,Middle,33.6,192,19.1,109,14.5,83,572.1,20160624
2013,03,Baltimore County,0253,Woodlawn Middle,Middle,31.6,200,17.7,112,13.9,88,632.9,20160624
2013,03,Baltimore County,0254,Deer Park Middle Magnet School,Middle,18.7,228,10.6,129,8.1,99,1219.5,20160624
2013,03,Baltimore County,0256,Windsor Mill Middle,Middle,29.6,139,13.9,65,15.8,74,469.2,20160624
2013,03,Baltimore County,0271,Milford Mill Academy,High,22.4,313,11.3,158,11.1,155,1396.2,20160624
2013,03,Baltimore County,0272,Randallstown High,High,28.9,293,14.9,151,14.0,142,1012.8,20160624
2013,03,Baltimore County,0303,Bedford Elementary,Elementary,22.2,63,14.5,41,7.8,22,283.6,20160624
2013,03,Baltimore County,0304,Wellwood International Elementary,Elementary,18.9,89,9.1,43,9.8,46,471.2,20160624
2013,03,Baltimore County,0307,Milbrook Elementary,Elementary,22.2,85,11.8,45,10.5,40,382.8,20160624
2013,03,Baltimore County,0308,Fort Garrison Elementary,Elementary,6.4,29,<= 5.0,*,<= 5.0,*,451.9,20160624
2013,03,Baltimore County,0310,Summit Park Elementary,Elementary,5.5,24,<= 5.0,*,<= 5.0,*,437.6,20160624
2013,03,Baltimore County,0311,Woodholme Elementary,Elementary,21.0,187,12.7,113,8.3,74,890.6,20160624
2013,03,Baltimore County,0352,Pikesville Middle,Middle,17.2,162,9.1,86,8.1,76,941.8,20160624
2013,03,Baltimore County,0353,Sudbrook Magnet Middle,Middle,6.8,69,<= 5.0,*,<= 5.0,*,1015.6,20160624
2013,03,Baltimore County,0371,Pikesville High,High,22.2,195,11.4,100,10.8,95,879.8,20160624
2013,03,Baltimore County,0402,Owings Mills Elementary,Elementary,24.0,173,14.3,103,9.7,70,722.2,20160624
2013,03,Baltimore County,0403,Franklin Elementary,Elementary,7.4,34,<= 5.0,*,<= 5.0,*,458.6,20160624
2013,03,Baltimore County,0404,Chatsworth School,Elementary,13.3,50,7.7,29,5.6,21,377.2,20160624
2013,03,Baltimore County,0405,Timber Grove Elementary,Elementary,17.9,104,10.2,59,7.8,45,580.3,20160624
2013,03,Baltimore County,0406,Reisterstown Elementary,Elementary,17.8,84,8.9,42,8.9,42,472.8,20160624
2013,03,Baltimore County,0407,Glyndon Elementary,Elementary,18.0,88,11.1,54,7.0,34,488.7,20160624
2013,03,Baltimore County,0408,Cedarmere Elementary,Elementary,17.2,75,11.0,48,6.2,27,437.3,20160624
2013,03,Baltimore County,0451,Franklin Middle,Middle,13.7,183,7.1,94,6.7,89,1332.0,20160624
2013,03,Baltimore County,0452,Owings Mills High,High,32.3,309,18.1,173,14.2,136,956.2,20160624
2013,03,Baltimore County,0472,Franklin High,High,15.8,239,7.3,111,8.5,128,1511.5,20160624
2013,03,Baltimore County,0473,New Town High,High,27.7,246,15.1,134,12.6,112,886.6,20160624
2013,03,Baltimore County,0501,Fifth District Elementary,Elementary,6.6,19,<= 5.0,*,<= 5.0,*,287.2,20160624
2013,03,Baltimore County,0601,Prettyboy Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2013,03,Baltimore County,0701,Seventh District Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2013,03,Baltimore County,0772,Hereford High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2013,03,Baltimore County,0801,Sparks Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2013,03,Baltimore County,0803,Lutherville Laboratory,Elementary,10.6,58,6.9,38,<= 5.0,*,547.9,20160624
2013,03,Baltimore County,0805,Timonium Elementary,Elementary,7.4,34,<= 5.0,*,<= 5.0,*,461.7,20160624
