Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Mobility Pct,Mobility Cnt,Entrants Pct,Entrants Cnt,Withdrawals Pct,Withdrawals Cnt,Avg Daily Member Cnt,Create Date
2005,01,Allegany,0301,Flintstone Elementary,Elementary,18.0,,9.7,21,8.3,18,216.4,20120327
2005,01,Allegany,0401,South Penn Elementary,Elementary,17.5,,8.3,39,9.2,43,468.8,20120327
2005,01,Allegany,0402,John Humbird Elementary,Elementary,23.4,,12.5,39,10.9,34,312.4,20120327
2005,01,Allegany,0405,Fort Hill High,High,18.4,,7.9,86,10.5,114,1084.6,20120327
2005,01,Allegany,0406,Washington Middle,Middle,13.8,,6.9,54,7.0,55,787.5,20120327
2005,01,Allegany,0502,Northeast Elementary,Elementary,14.1,,8.4,22,5.7,15,262.9,20120327
2005,01,Allegany,0504,Braddock Middle,Middle,24.3,,11.2,77,13.1,90,686.3,20120327
2005,01,Allegany,0601,Center For Career & Technology Education,High,*,*,*,*,*,*,*,20120327
2005,01,Allegany,0602,Allegany County Evening High School,High,*,*,*,*,*,*,*,20120327
2005,01,Allegany,0603,West Side Elementary,Elementary,27.3,,13.5,38,13.8,39,282.3,20120327
2005,01,Allegany,0606,Allegany High,High,20.8,,8.7,79,12.1,110,909.5,20120327
2005,01,Allegany,0701,Cresaptown Elementary,Elementary,8.6,,<= 5.0,*,<= 5.0,*,327.3,20120327
2005,01,Allegany,0702,Bel Air Elementary,Elementary,15.7,,10.1,22,5.5,12,217.1,20120327
2005,01,Allegany,0801,Westernport Elementary,Elementary,18.1,,7.5,20,10.5,28,265.8,20120327
2005,01,Allegany,0802,Westmar Middle,Middle,18.2,,8.7,29,9.5,32,335.1,20120327
2005,01,Allegany,1001,George's Creek Elementary,Elementary,11.3,,5.3,17,6.0,19,318.8,20120327
2005,01,Allegany,1002,Westmar High,High,18.8,,7.2,34,11.6,55,473.1,20120327
2005,01,Allegany,1101,Frost Elementary,Elementary,9.0,,<= 5.0,*,<= 5.0,*,233.2,20120327
2005,01,Allegany,1301,Mount Savage Middle,Middle,14.8,,6.0,29,8.9,43,485.5,20120327
2005,01,Allegany,1302,Mt. Savage Elementary,Elementary,11.0,,<= 5.0,*,6.3,16,255.6,20120327
2005,01,Allegany,2402,Beall High,High,11.2,,<= 5.0,*,6.4,43,667.5,20120327
2005,01,Allegany,2801,Beall Elementary,Elementary,14.6,,7.3,19,7.3,19,260.5,20120327
2005,01,Allegany,2901,Cash Valley Elementary,Elementary,27.2,,15.9,41,11.3,29,257.7,20120327
2005,01,Allegany,2902,Parkside Elementary,Elementary,21.7,,9.7,26,11.9,32,267.9,20120327
2005,01,Allegany,5555,Transition Program at Frostburg,High,*,*,*,*,*,*,*,20120327
2005,01,Allegany,7777,Allegany County Home & Hospital,Middle,*,*,*,*,*,*,*,20120327
2005,01,Allegany,7777,Allegany County Home & Hospital,High,>= 95.0,*,>= 95.0,*,74.2,10,13.5,20120327
2005,01,Allegany,A,All Allegany Schools,Elementary,17.2,,8.8,347,8.4,333,3949.1,20120327
2005,01,Allegany,A,All Allegany Schools,Middle,18.5,,8.7,200,9.8,226,2298.5,20120327
2005,01,Allegany,A,All Allegany Schools,High,18.6,,8.0,251,10.7,336,3153.6,20120327
2005,02,Anne Arundel,1023,Brooklyn Park Middle,Middle,28.0,,15.1,89,12.9,76,590.0,20120327
2005,02,Anne Arundel,1033,Glen Burnie Senior,High,27.6,,12.4,253,15.3,312,2045.7,20120327
2005,02,Anne Arundel,1043,Corkran Middle School,Middle,23.8,,12.7,96,11.1,84,754.8,20120327
2005,02,Anne Arundel,1053,Lindale Middle,Middle,19.2,,10.7,110,8.4,86,1023.3,20120327
2005,02,Anne Arundel,1063,Marley Middle,Middle,26.8,,13.5,109,13.3,107,806.7,20120327
2005,02,Anne Arundel,1082,Belle Grove Elementary,Elementary,35.6,,20.3,33,15.4,25,162.9,20120327
2005,02,Anne Arundel,1092,Brooklyn Park Elementary,Elementary,25.4,,13.7,49,11.7,42,358.3,20120327
2005,02,Anne Arundel,1112,George Cromwell Elementary,Elementary,12.5,,7.5,21,<= 5.0,*,279.2,20120327
2005,02,Anne Arundel,1122,Freetown Elementary,Elementary,35.5,,17.9,56,17.6,55,312.5,20120327
2005,02,Anne Arundel,1132,Glendale Elementary,Elementary,18.9,,11.2,51,7.7,35,454.0,20120327
