Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Mobility Pct,Mobility Cnt,Entrants Pct,Entrants Cnt,Withdrawals Pct,Withdrawals Cnt,Avg Daily Member Cnt,Create Date
2009,02,Anne Arundel,2222,Sunset Elementary,Elementary,12.5,55,8.2,36,<= 5.0,*,438.7,20111104
2009,02,Anne Arundel,2233,Severna Park Evening High,High,*,*,*,*,*,*,*,20111104
2009,02,Anne Arundel,2243,Magothy River Middle,Middle,6.7,52,<= 5.0,*,<= 5.0,*,771.9,20111104
2009,02,Anne Arundel,2273,Chesapeake High,High,14.4,260,6.2,113,8.1,147,1809.9,20111104
2009,02,Anne Arundel,2322,Broadneck Elementary,Elementary,11.2,73,5.1,33,6.1,40,653.2,20111104
2009,02,Anne Arundel,2363,Broadneck High,High,7.6,163,<= 5.0,*,<= 5.0,*,2136.4,20111104
2009,02,Anne Arundel,2372,Windsor Farm Elementary,Elementary,10.3,55,5.1,27,5.2,28,533.8,20111104
2009,02,Anne Arundel,2413,Severn River Middle,Middle,6.9,58,<= 5.0,*,<= 5.0,*,835.2,20111104
2009,02,Anne Arundel,2423,Chesapeake Bay Middle,Middle,9.7,134,<= 5.0,*,5.1,71,1385.5,20111104
2009,02,Anne Arundel,2432,Shipley's Choice Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20111104
2009,02,Anne Arundel,3013,Arundel High,High,11.3,218,<= 5.0,*,6.5,125,1921.1,20111104
2009,02,Anne Arundel,3023,Arundel Middle,Middle,10.6,96,<= 5.0,*,6.6,60,908.0,20111104
2009,02,Anne Arundel,3033,MacArthur Middle,Middle,29.2,310,15.9,169,13.3,141,1060.3,20111104
2009,02,Anne Arundel,3062,Brock Bridge Elementary,Elementary,28.2,177,14.7,92,13.5,85,628.0,20111104
2009,02,Anne Arundel,3072,Crofton Elementary,Elementary,12.0,64,5.4,29,6.6,35,533.7,20111104
2009,02,Anne Arundel,3082,Crofton Woods Elementary,Elementary,6.0,34,<= 5.0,*,<= 5.0,*,562.0,20111104
2009,02,Anne Arundel,3092,Seven Oaks Elementary,Elementary,23.8,125,10.9,57,13.0,68,524.9,20111104
2009,02,Anne Arundel,3102,Hebron - Harman Elementary,Elementary,27.3,160,17.3,101,10.1,59,585.1,20111104
2009,02,Anne Arundel,3112,Jessup Elementary,Elementary,23.2,90,11.1,43,12.1,47,388.1,20111104
2009,02,Anne Arundel,3122,Manor View Elementary,Elementary,51.4,328,28.7,183,22.7,145,637.9,20111104
2009,02,Anne Arundel,3132,Maryland City Elementary,Elementary,32.5,123,17.2,65,15.3,58,378.0,20111104
2009,02,Anne Arundel,3142,Meade Heights Elementary,Elementary,37.4,97,20.5,53,17.0,44,259.1,20111104
2009,02,Anne Arundel,3152,Van Bokkelen Elementary,Elementary,48.0,155,26.6,86,21.4,69,322.8,20111104
2009,02,Anne Arundel,3162,Millersville Elementary,Elementary,9.8,36,7.3,27,<= 5.0,*,367.5,20111104
2009,02,Anne Arundel,3172,Odenton Elementary,Elementary,22.4,79,12.8,45,9.7,34,352.1,20111104
2009,02,Anne Arundel,3182,Pershing Hill Elementary,Elementary,59.1,103,29.8,52,29.3,51,174.3,20111104
2009,02,Anne Arundel,3192,Ridgeway Elementary,Elementary,12.8,74,6.4,37,6.4,37,578.0,20111104
2009,02,Anne Arundel,3202,Severn Elementary,Elementary,20.0,91,9.9,45,10.1,46,454.4,20111104
2009,02,Anne Arundel,3212,South Shore Elementary,Elementary,9.6,23,5.4,13,<= 5.0,*,239.9,20111104
2009,02,Anne Arundel,3222,Waugh Chapel Elementary,Elementary,10.4,46,5.2,23,5.2,23,441.5,20111104
2009,02,Anne Arundel,3232,West Meade Elementary,Elementary,30.0,85,13.1,37,17.0,48,282.9,20111104
2009,02,Anne Arundel,3242,Piney Orchard Elementary,Elementary,15.2,81,7.9,42,7.3,39,533.5,20111104
2009,02,Anne Arundel,3263,Crofton Middle,Middle,7.8,88,<= 5.0,*,<= 5.0,*,1134.1,20111104
2009,02,Anne Arundel,3272,Four Seasons Elementary,Elementary,13.8,63,8.1,37,5.7,26,458.0,20111104
2009,02,Anne Arundel,3282,Nantucket Elementary,Elementary,11.8,83,7.1,50,<= 5.0,*,700.5,20111104
2009,02,Anne Arundel,3323,Meade High,High,28.4,591,13.5,281,14.9,310,2083.5,20111104
2009,02,Anne Arundel,3333,Old Mill Middle North,Middle,21.8,186,13.0,111,8.8,75,852.3,20111104
2009,02,Anne Arundel,3343,Old Mill Middle South,Middle,15.7,110,7.4,52,8.3,58,699.0,20111104
2009,02,Anne Arundel,3353,Old Mill High,High,17.7,432,7.7,188,10.0,244,2440.2,20111104
2009,02,Anne Arundel,3362,Crofton Meadows Elementary,Elementary,10.6,41,5.4,21,5.2,20,385.9,20111104
2009,02,Anne Arundel,3372,Glen Burnie Park Elementary,Elementary,25.4,90,11.8,42,13.5,48,354.6,20111104
2009,02,Anne Arundel,3382,Southgate Elementary,Elementary,18.9,90,10.7,51,8.2,39,475.9,20111104
2009,02,Anne Arundel,3392,Rippling Woods Elementary,Elementary,19.8,129,9.4,61,10.5,68,650.2,20111104
2009,02,Anne Arundel,3403,Meade Evening High,High,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20111104
2009,02,Anne Arundel,3414,Ruth Parker Eason School,Elementary,18.3,6,12.2,4,6.1,2,32.8,20111104
2009,02,Anne Arundel,3414,Ruth Parker Eason School,Middle,6.1,1,<= 5.0,*,6.1,1,16.4,20111104
2009,02,Anne Arundel,3414,Ruth Parker Eason School,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20111104
2009,02,Anne Arundel,3423,Meade Middle,Middle,26.2,186,14.5,103,11.7,83,709.2,20111104
2009,02,Anne Arundel,4013,Annapolis High,High,19.7,314,10.6,169,9.1,145,1590.4,20111104
2009,02,Anne Arundel,4023,Southern High,High,13.5,154,5.5,63,8.0,91,1139.3,20111104
2009,02,Anne Arundel,4033,Annapolis Middle,Middle,18.1,92,9.6,49,8.4,43,509.1,20111104
2009,02,Anne Arundel,4043,Wiley H. Bates Middle,Middle,26.1,137,12.8,67,13.4,70,524.1,20111104
2009,02,Anne Arundel,4053,Southern Middle,Middle,10.0,75,5.2,39,<= 5.0,*,749.1,20111104
2009,02,Anne Arundel,4063,Annapolis Evening High School,High,*,*,*,*,*,*,*,20111104
2009,02,Anne Arundel,4084,J. Albert Adams Academy,Middle,>= 95.0,*,>= 95.0,*,73.3,47,64.1,20111104
2009,02,Anne Arundel,4092,Annapolis Elementary,Elementary,26.9,46,11.7,20,15.2,26,171.1,20111104
2009,02,Anne Arundel,4094,Mary E. Moss Academy,High,>= 95.0,*,>= 95.0,*,94.5,64,67.7,20111104
2009,02,Anne Arundel,4112,Central Elementary,Elementary,6.0,41,<= 5.0,*,<= 5.0,*,681.3,20111104
2009,02,Anne Arundel,4122,Davidsonville Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20111104
2009,02,Anne Arundel,4132,Deale Elementary,Elementary,11.0,30,<= 5.0,*,7.7,21,273.9,20111104
2009,02,Anne Arundel,4142,Eastport Elementary,Elementary,18.6,36,8.3,16,10.3,20,193.7,20111104
2009,02,Anne Arundel,4152,Edgewater Elementary,Elementary,20.4,90,10.4,46,10.0,44,441.4,20111104
2009,02,Anne Arundel,4162,Georgetown East Elementary,Elementary,26.4,73,16.6,46,9.8,27,276.5,20111104
2009,02,Anne Arundel,4182,Germantown Elementary,Elementary,21.0,87,10.8,45,10.1,42,415.0,20111104
2009,02,Anne Arundel,4192,Hillsmere Elementary,Elementary,10.6,40,5.3,20,5.3,20,378.5,20111104
2009,02,Anne Arundel,4202,Lothian Elementary,Elementary,14.3,68,8.6,41,5.7,27,475.4,20111104
2009,02,Anne Arundel,4212,Mayo Elementary,Elementary,6.3,21,<= 5.0,*,<= 5.0,*,331.6,20111104
2009,02,Anne Arundel,4222,Walter S. Mills - Parole Elementary,Elementary,27.7,117,17.0,72,10.6,45,422.8,20111104
2009,02,Anne Arundel,4232,Rolling Knolls Elementary,Elementary,14.0,53,6.1,23,7.9,30,379.2,20111104
2009,02,Anne Arundel,4242,Shady Side Elementary,Elementary,7.4,34,<= 5.0,*,<= 5.0,*,457.4,20111104
2009,02,Anne Arundel,4252,Traceys Elementary,Elementary,12.3,33,7.9,21,<= 5.0,*,267.3,20111104
2009,02,Anne Arundel,4262,Tyler Heights Elementary,Elementary,24.6,77,16.9,53,7.7,24,312.9,20111104
2009,02,Anne Arundel,4272,West Annapolis Elementary,Elementary,12.3,30,<= 5.0,*,7.4,18,244.0,20111104
2009,02,Anne Arundel,4283,Central Middle,Middle,6.0,66,<= 5.0,*,<= 5.0,*,1095.1,20111104
2009,02,Anne Arundel,4293,South River High,High,9.1,175,<= 5.0,*,5.5,105,1917.2,20111104
2009,02,Anne Arundel,4304,Central Special School,Elementary,15.6,4,<= 5.0,*,11.7,3,25.6,20111104
2009,02,Anne Arundel,4304,Central Special School,Middle,22.6,3,7.5,1,15.1,2,13.3,20111104
2009,02,Anne Arundel,4304,Central Special School,High,13.1,5,<= 5.0,*,10.5,4,38.2,20111104
2009,02,Anne Arundel,4313,South River Evening High,High,>= 95.0,*,>= 95.0,*,25.5,19,74.4,20111104
2009,02,Anne Arundel,4410,Phoenix CENTER - Annapolis,Elementary,>= 95.0,*,55.9,7,39.9,5,12.5,20111104
2009,02,Anne Arundel,4410,Phoenix CENTER - Annapolis,Middle,77.0,16,57.7,12,19.2,4,20.8,20111104
2009,02,Anne Arundel,4410,Phoenix CENTER - Annapolis,High,>= 95.0,*,50.8,19,48.1,18,37.4,20111104
2009,02,Anne Arundel,6223,Chesapeake Science Point,Middle,11.1,22,6.1,12,5.1,10,197.7,20111104
2009,02,Anne Arundel,A,All Anne Arundel Schools,Elementary,16.8,5499,9.1,2987,7.7,2512,32740.2,20111104
2009,02,Anne Arundel,A,All Anne Arundel Schools,Middle,15.4,2559,8.5,1416,6.9,1143,16580.4,20111104
2009,02,Anne Arundel,A,All Anne Arundel Schools,High,18.7,4186,9.4,2097,9.3,2089,22398.2,20111104
2009,03,Baltimore County,0054,Evening High School,High,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20111104
2009,03,Baltimore County,0069,Catonsville Center for Alternative Studies,High,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20111104
2009,03,Baltimore County,0070,Meadowood Education Center,Middle,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20111104
2009,03,Baltimore County,0072,Rosedale Center,Middle,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20111104
2009,03,Baltimore County,0072,Rosedale Center,High,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20111104
2009,03,Baltimore County,0073,Bridge Center,Middle,*,*,*,*,*,*,*,20111104
2009,03,Baltimore County,0073,Bridge Center,High,*,*,*,*,*,*,*,20111104
2009,03,Baltimore County,0075,Crossroads Center,Middle,>= 95.0,*,79.7,90,32.8,37,113.0,20111104
2009,03,Baltimore County,0075,Crossroads Center,High,82.4,74,40.1,36,42.3,38,89.8,20111104
2009,03,Baltimore County,0101,Catonsville Elementary,Elementary,18.9,73,13.2,51,5.7,22,385.3,20111104
2009,03,Baltimore County,0102,Westchester Elementary,Elementary,5.9,29,<= 5.0,*,<= 5.0,*,492.0,20111104
2009,03,Baltimore County,0103,Westowne Elementary,Elementary,18.8,87,9.1,42,9.7,45,462.0,20111104
2009,03,Baltimore County,0104,Edmondson Heights Elementary,Elementary,32.3,149,16.9,78,15.4,71,461.5,20111104
2009,03,Baltimore County,0105,Johnnycake Elementary,Elementary,28.5,146,16.8,86,11.7,60,512.8,20111104
2009,03,Baltimore County,0111,Maiden Choice School,Elementary,19.1,5,15.3,4,<= 5.0,*,26.1,20111104
2009,03,Baltimore County,0111,Maiden Choice School,Middle,33.9,4,25.4,3,8.5,1,11.8,20111104
2009,03,Baltimore County,0111,Maiden Choice School,High,10.1,4,7.6,3,<= 5.0,*,39.6,20111104
2009,03,Baltimore County,0112,Dogwood Elementary,Elementary,26.0,116,13.2,59,12.8,57,445.6,20111104
2009,03,Baltimore County,0113,Chadwick Elementary,Elementary,33.0,125,20.8,79,12.1,46,378.9,20111104
2009,03,Baltimore County,0115,Hillcrest Elementary,Elementary,13.1,83,8.5,54,<= 5.0,*,635.2,20111104
2009,03,Baltimore County,0116,Woodbridge Elementary,Elementary,32.6,112,18.6,64,14.0,48,343.2,20111104
2009,03,Baltimore County,0151,Catonsville Middle,Middle,12.9,85,7.0,46,5.9,39,661.2,20111104
2009,03,Baltimore County,0155,Southwest Academy,Middle,34.6,254,19.1,140,15.5,114,733.6,20111104
2009,03,Baltimore County,0172,Woodlawn High Center for Pre-Eng. Res.,High,49.3,848,24.4,420,24.9,428,1720.9,20111104
2009,03,Baltimore County,0174,Catonsville High,High,15.4,267,7.6,132,7.8,135,1732.2,20111104
2009,03,Baltimore County,0175,Western School of Technology & Env. Science,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20111104
2009,03,Baltimore County,0202,Randallstown Elementary,Elementary,29.2,114,17.4,68,11.8,46,390.3,20111104
2009,03,Baltimore County,0204,Featherbed Lane Elementary/Primary,Elementary,31.0,182,20.8,122,10.2,60,586.5,20111104
2009,03,Baltimore County,0205,Woodmoor Elementary,Elementary,20.3,87,11.7,50,8.6,37,428.5,20111104
2009,03,Baltimore County,0206,Scotts Branch Elementary,Elementary,33.0,165,16.8,84,16.2,81,500.0,20111104
2009,03,Baltimore County,0207,Church Lane Elementary Technology,Elementary,16.5,73,9.5,42,7.0,31,443.4,20111104
2009,03,Baltimore County,0209,Hebbville Elementary,Elementary,25.1,98,13.9,54,11.3,44,389.7,20111104
2009,03,Baltimore County,0210,Powhatan Elementary,Elementary,20.8,63,13.2,40,7.6,23,302.8,20111104
2009,03,Baltimore County,0211,Winfield Elementary,Elementary,36.4,143,26.2,103,10.2,40,392.5,20111104
2009,03,Baltimore County,0213,Winand Elementary,Elementary,22.9,98,15.2,65,7.7,33,427.7,20111104
2009,03,Baltimore County,0214,Hernwood Elementary,Elementary,26.3,105,13.0,52,13.3,53,399.9,20111104
2009,03,Baltimore County,0216,Deer Park Elementary,Elementary,32.1,133,21.5,89,10.6,44,414.2,20111104
2009,03,Baltimore County,0217,New Town Elementary,Elementary,24.7,165,13.2,88,11.5,77,668.1,20111104
2009,03,Baltimore County,0218,Imagine Discovery Charter School,Elementary,16.1,72,5.4,24,10.8,48,446.4,20111104
2009,03,Baltimore County,0252,Old Court Middle,Middle,46.7,264,28.1,159,18.6,105,565.2,20111104
2009,03,Baltimore County,0253,Woodlawn Middle,Middle,42.0,275,24.9,163,17.1,112,654.7,20111104
2009,03,Baltimore County,0254,Deer Park Middle Magnet School,Middle,31.6,360,16.5,188,15.1,172,1138.4,20111104
2009,03,Baltimore County,0256,Windsor Mill Middle,Middle,29.6,182,15.4,95,14.1,87,615.0,20111104
2009,03,Baltimore County,0271,Milford Mill Academy,High,28.3,382,14.3,193,14.0,189,1350.7,20111104
2009,03,Baltimore County,0272,Randallstown High,High,33.5,405,17.9,216,15.6,189,1209.3,20111104
2009,03,Baltimore County,0303,Bedford Elementary,Elementary,24.9,69,14.1,39,10.8,30,276.7,20111104
2009,03,Baltimore County,0304,Wellwood International Elementary,Elementary,22.9,100,14.0,61,8.9,39,436.5,20111104
2009,03,Baltimore County,0307,Milbrook Elementary,Elementary,29.5,103,18.9,66,10.6,37,349.4,20111104
2009,03,Baltimore County,0308,Fort Garrison Elementary,Elementary,7.7,30,<= 5.0,*,<= 5.0,*,388.4,20111104
2009,03,Baltimore County,0310,Summit Park Elementary,Elementary,10.3,37,<= 5.0,*,5.3,19,359.3,20111104
2009,03,Baltimore County,0311,Woodholme Elementary,Elementary,22.8,150,12.8,84,10.0,66,657.2,20111104
2009,03,Baltimore County,0352,Pikesville Middle,Middle,21.9,201,12.3,113,9.6,88,916.0,20111104
2009,03,Baltimore County,0353,Sudbrook Magnet Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20111104
2009,03,Baltimore County,0371,Pikesville High,High,21.7,198,10.9,99,10.9,99,911.7,20111104
2009,03,Baltimore County,0402,Owings Mills Elementary,Elementary,26.4,169,16.0,102,10.5,67,639.0,20111104
2009,03,Baltimore County,0403,Franklin Elementary,Elementary,10.4,50,6.4,31,<= 5.0,*,480.8,20111104
2009,03,Baltimore County,0404,Chatsworth School,Elementary,16.6,65,10.5,41,6.1,24,392.2,20111104
2009,03,Baltimore County,0405,Timber Grove Elementary,Elementary,15.5,89,8.6,49,7.0,40,572.7,20111104
2009,03,Baltimore County,0406,Reisterstown Elementary,Elementary,25.8,121,15.6,73,10.2,48,469.2,20111104
2009,03,Baltimore County,0407,Glyndon Elementary,Elementary,25.1,113,13.8,62,11.3,51,449.7,20111104
2009,03,Baltimore County,0408,Cedarmere Elementary,Elementary,28.1,116,16.9,70,11.1,46,413.5,20111104
2009,03,Baltimore County,0451,Franklin Middle,Middle,16.9,222,10.3,135,6.6,87,1313.3,20111104
2009,03,Baltimore County,0452,Owings Mills High,High,38.3,395,19.3,199,19.0,196,1031.2,20111104
2009,03,Baltimore County,0472,Franklin High,High,19.1,297,8.6,133,10.6,164,1552.7,20111104
2009,03,Baltimore County,0473,New Town High,High,35.6,341,17.8,171,17.7,170,958.9,20111104
2009,03,Baltimore County,0501,Fifth District Elementary,Elementary,6.5,18,<= 5.0,*,<= 5.0,*,278.3,20111104
2009,03,Baltimore County,0601,Prettyboy Elementary,Elementary,5.9,27,<= 5.0,*,<= 5.0,*,454.5,20111104
2009,03,Baltimore County,0701,Seventh District Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20111104
2009,03,Baltimore County,0772,Hereford High,High,6.1,84,<= 5.0,*,<= 5.0,*,1367.8,20111104
2009,03,Baltimore County,0801,Sparks Elementary,Elementary,6.5,33,<= 5.0,*,<= 5.0,*,509.4,20111104
2009,03,Baltimore County,0803,Lutherville Laboratory,Elementary,9.5,45,<= 5.0,*,<= 5.0,*,476.1,20111104
2009,03,Baltimore County,0805,Timonium Elementary,Elementary,5.2,22,<= 5.0,*,<= 5.0,*,425.9,20111104
2009,03,Baltimore County,0808,Pot Spring Elementary,Elementary,19.7,99,11.3,57,8.4,42,502.9,20111104
2009,03,Baltimore County,0809,Riderwood Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20111104
2009,03,Baltimore County,0810,Padonia International Elementary,Elementary,28.8,87,18.9,57,9.9,30,302.2,20111104
2009,03,Baltimore County,0811,Pinewood Elementary,Elementary,9.4,49,<= 5.0,*,<= 5.0,*,519.0,20111104
2009,03,Baltimore County,0813,Warren Elementary,Elementary,30.4,99,13.8,45,16.6,54,325.7,20111104
2009,03,Baltimore County,0852,Ridgely Middle,Middle,8.9,93,<= 5.0,*,<= 5.0,*,1050.7,20111104
2009,03,Baltimore County,0853,Cockeysville Middle,Middle,13.9,112,6.6,53,7.3,59,806.0,20111104
2009,03,Baltimore County,0855,Hereford Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20111104
2009,03,Baltimore County,0872,Dulaney High,High,11.1,203,5.3,98,5.7,105,1835.4,20111104
