Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Attend Rate Pct,Days Attended Cnt,Days Member Cnt,Fewer 5 Pct,Fewer 5 Cnt,More 20 Pct,More 20 Cnt,More 90 Member Cnt,Create Date
2007,02,Anne Arundel,3403,Meade Evening High,High,78.8,63.0,80,*,*,*,*,*,20120820
2007,02,Anne Arundel,3414,Ruth Parker Eason School,Elementary,89.6,3670.0,4096,20.0,7,31.4,11,35,20120820
2007,02,Anne Arundel,3414,Ruth Parker Eason School,Middle,94.5,2301.0,2434,35.0,7,20.0,4,20,20120820
2007,02,Anne Arundel,3414,Ruth Parker Eason School,High,88.8,7017.5,7907,25.4,17,34.3,23,67,20120820
2007,02,Anne Arundel,3423,Meade Middle,Middle,94.3,90429.5,95923,32.9,267,12.9,105,811,20120820
2007,02,Anne Arundel,4013,Annapolis Sr. High,High,90.4,175957.0,194627,25.7,415,23.2,375,1615,20120820
2007,02,Anne Arundel,4023,Southern Senior High,High,93.5,131612.0,140836,27.0,319,14.8,175,1180,20120820
2007,02,Anne Arundel,4033,Annapolis Middle,Middle,92.9,47642.5,51309,26.3,113,18.6,80,429,20120820
2007,02,Anne Arundel,4043,Wiley H. Bates Middle,Middle,94.0,61925.0,65866,33.7,187,13.0,72,555,20120820
2007,02,Anne Arundel,4053,Southern Middle,Middle,94.7,92516.5,97667,32.5,268,13.0,107,825,20120820
2007,02,Anne Arundel,4084,J. Albert Adams Academy at Adams Park,Middle,76.8,5280.0,6872,9.4,6,62.5,40,64,20120820
2007,02,Anne Arundel,4092,Annapolis Elementary,Elementary,>= 95.0,*,*,32.9,46,6.4,9,140,20120820
2007,02,Anne Arundel,4094,Mary E. Moss Academy,High,84.3,4624.5,5488,8.9,4,37.8,17,45,20120820
2007,02,Anne Arundel,4112,Central Elementary,Elementary,>= 95.0,*,*,42.8,225,<= 5.0,*,526,20120820
2007,02,Anne Arundel,4122,Davidsonville Elementary,Elementary,>= 95.0,*,*,48.3,257,<= 5.0,*,532,20120820
2007,02,Anne Arundel,4132,Deale Elementary,Elementary,>= 95.0,*,*,36.7,81,<= 5.0,*,221,20120820
2007,02,Anne Arundel,4142,Eastport Elementary,Elementary,>= 95.0,*,*,38.3,57,11.4,17,149,20120820
2007,02,Anne Arundel,4152,Edgewater Elementary,Elementary,>= 95.0,*,*,30.3,107,7.4,26,353,20120820
2007,02,Anne Arundel,4162,Georgetown East Elementary,Elementary,>= 95.0,*,*,36.7,79,7.4,16,215,20120820
2007,02,Anne Arundel,4182,Germantown Elementary,Elementary,>= 95.0,*,*,41.1,124,<= 5.0,*,302,20120820
2007,02,Anne Arundel,4192,Hillsmere Elementary,Elementary,>= 95.0,*,*,35.6,109,5.9,18,306,20120820
2007,02,Anne Arundel,4202,Lothian Elementary,Elementary,94.8,44838.5,47297,28.0,113,<= 5.0,*,404,20120820
2007,02,Anne Arundel,4212,Mayo Elementary,Elementary,>= 95.0,*,*,48.7,130,<= 5.0,*,267,20120820
2007,02,Anne Arundel,4222,Mills - Parole Elementary,Elementary,>= 95.0,*,*,46.1,140,5.9,18,304,20120820
2007,02,Anne Arundel,4232,Rolling Knolls Elementary,Elementary,>= 95.0,*,*,38.6,100,<= 5.0,*,259,20120820
2007,02,Anne Arundel,4242,Shady Side Elementary,Elementary,>= 95.0,*,*,36.9,137,<= 5.0,*,371,20120820
2007,02,Anne Arundel,4252,Traceys Elementary at Southern Middle,Elementary,>= 95.0,*,*,31.8,76,9.2,22,239,20120820
2007,02,Anne Arundel,4262,Tyler Heights Elementary,Elementary,>= 95.0,*,*,51.0,104,<= 5.0,*,204,20120820
2007,02,Anne Arundel,4272,West Annapolis Elementary,Elementary,>= 95.0,*,*,39.0,71,<= 5.0,*,182,20120820
2007,02,Anne Arundel,4283,Central Middle,Middle,>= 95.0,*,*,40.3,406,5.6,56,1008,20120820
2007,02,Anne Arundel,4293,South River Senior,High,93.9,224888.5,239428,27.9,558,13.2,265,2002,20120820
2007,02,Anne Arundel,4304,Central Special Education Center,Elementary,91.1,2398.0,2631,14.3,3,19.0,4,21,20120820
2007,02,Anne Arundel,4304,Central Special Education Center,Middle,*,*,*,*,*,*,*,*,20120820
2007,02,Anne Arundel,4304,Central Special Education Center,High,93.9,4661.0,4965,47.6,20,14.3,6,42,20120820
2007,02,Anne Arundel,4313,South River Evening High,High,92.1,5522.5,5998,16.0,4,<= 5.0,*,25,20120820
2007,02,Anne Arundel,4410,Phoenix CENTER - Annapolis,Elementary,85.3,1103.5,1294,25.0,3,41.7,5,12,20120820
2007,02,Anne Arundel,4410,Phoenix CENTER - Annapolis,Middle,86.7,2398.5,2766,8.7,2,34.8,8,23,20120820
2007,02,Anne Arundel,4410,Phoenix CENTER - Annapolis,High,85.0,5072.5,5967,10.0,5,38.0,19,50,20120820
2007,02,Anne Arundel,6213,KIPP Harbor Academy at Annapolis,Elementary,>= 95.0,*,*,29.9,32,16.8,18,107,20120820
2007,02,Anne Arundel,6223,Chesapeake Science Point,Middle,>= 95.0,*,*,49.4,80,<= 5.0,*,162,20120820
2007,02,Anne Arundel,A,All Anne Arundel Schools,Elementary,>= 95.0,*,*,41.2,11010,5.2,1375,26693,20120820
2007,02,Anne Arundel,A,All Anne Arundel Schools,Middle,94.9,1872518.5,1973954,35.6,5967,10.9,1835,16759,20120820
2007,02,Anne Arundel,A,All Anne Arundel Schools,High,92.6,2529124.0,2729921,29.2,6711,18.6,4285,22984,20120820
2007,03,Baltimore County,0054,Evening High School,High,89.5,34639.0,38722,27.9,63,31.4,71,226,20120820
2007,03,Baltimore County,0057,Home Teaching-Elementary,Elementary,*,*,*,*,*,*,*,*,20120820
2007,03,Baltimore County,0058,Home Teaching-Middle/High,Middle,>= 95.0,*,*,*,*,*,*,*,20120820
2007,03,Baltimore County,0058,Home Teaching-Middle/High,High,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,61,20120820
2007,03,Baltimore County,0062,Campfield Early Childhood Center,Elementary,*,*,*,*,*,*,*,*,20120820
2007,03,Baltimore County,0069,Catonsville Center for Alternative Studies,High,93.5,6493.0,6948,68.4,13,15.8,3,19,20120820
2007,03,Baltimore County,0070,Meadowood Education Center,Middle,93.7,6185.0,6600,25.9,7,14.8,4,27,20120820
2007,03,Baltimore County,0072,Rosedale Center,Middle,85.3,12897.0,15123,17.6,6,52.9,18,34,20120820
2007,03,Baltimore County,0072,Rosedale Center,High,86.7,16787.0,19359,25.6,20,28.2,22,78,20120820
2007,03,Baltimore County,0073,Bridge Center,Middle,*,*,*,*,*,*,*,*,20120820
2007,03,Baltimore County,0073,Bridge Center,High,*,*,*,*,*,*,*,*,20120820
2007,03,Baltimore County,0101,Catonsville Elementary,Elementary,>= 95.0,*,*,50.2,155,<= 5.0,*,309,20120820
2007,03,Baltimore County,0102,Westchester Elementary,Elementary,>= 95.0,*,*,36.9,156,<= 5.0,*,423,20120820
2007,03,Baltimore County,0103,Westowne Elementary,Elementary,>= 95.0,*,*,37.4,132,6.8,24,353,20120820
2007,03,Baltimore County,0104,Edmondson Heights Elementary,Elementary,>= 95.0,*,*,31.1,149,10.6,51,479,20120820
2007,03,Baltimore County,0105,Johnnycake Elementary,Elementary,>= 95.0,*,*,35.6,161,7.5,34,452,20120820
2007,03,Baltimore County,0111,Maiden Choice School,Elementary,88.1,1842.5,2092,6.7,1,46.7,7,15,20120820
2007,03,Baltimore County,0111,Maiden Choice School,Middle,84.7,1906.0,2249,11.8,2,47.1,8,17,20120820
2007,03,Baltimore County,0111,Maiden Choice School,High,87.6,5768.5,6588,16.7,8,31.3,15,48,20120820
2007,03,Baltimore County,0112,Dogwood Elementary,Elementary,>= 95.0,*,*,38.6,180,<= 5.0,*,466,20120820
2007,03,Baltimore County,0113,Chadwick Elementary,Elementary,>= 95.0,*,*,44.4,127,5.2,15,286,20120820
2007,03,Baltimore County,0115,Hillcrest Elementary,Elementary,>= 95.0,*,*,42.6,220,5.6,29,517,20120820
2007,03,Baltimore County,0116,Woodbridge Elementary,Elementary,>= 95.0,*,*,44.8,134,<= 5.0,*,299,20120820
2007,03,Baltimore County,0151,Catonsville Middle,Middle,>= 95.0,*,*,38.9,258,7.5,50,664,20120820
2007,03,Baltimore County,0155,Southwest Academy,Middle,94.5,117790.0,124622,29.9,271,14.4,130,905,20120820
2007,03,Baltimore County,0172,Woodlawn High Center for Pre-Eng. Res.,High,85.8,224304.5,261298,11.2,213,47.6,906,1902,20120820
2007,03,Baltimore County,0174,Catonsville High,High,>= 95.0,*,*,46.1,772,8.5,142,1673,20120820
2007,03,Baltimore County,0175,Western School of Technology & Env. Science,High,>= 95.0,*,*,51.3,495,<= 5.0,*,964,20120820
2007,03,Baltimore County,0202,Randallstown Elementary,Elementary,>= 95.0,*,*,42.5,148,9.2,32,348,20120820
2007,03,Baltimore County,0204,Featherbed Lane Elementary/Primary,Elementary,>= 95.0,*,*,28.6,146,9.8,50,511,20120820
2007,03,Baltimore County,0205,Woodmoor Elementary,Elementary,>= 95.0,*,*,39.2,172,7.7,34,439,20120820
2007,03,Baltimore County,0206,Scotts Branch Elementary,Elementary,>= 95.0,*,*,37.7,167,6.8,30,443,20120820
2007,03,Baltimore County,0207,Church Lane Elementary Technology,Elementary,>= 95.0,*,*,47.2,196,5.5,23,415,20120820
2007,03,Baltimore County,0209,Hebbville Elementary,Elementary,>= 95.0,*,*,43.1,162,9.0,34,376,20120820
2007,03,Baltimore County,0210,Powhatan Elementary,Elementary,>= 95.0,*,*,38.5,105,11.0,30,273,20120820
2007,03,Baltimore County,0211,Winfield Elementary,Elementary,94.8,46276.0,48827,32.5,118,10.2,37,363,20120820
2007,03,Baltimore County,0213,Winand Elementary,Elementary,>= 95.0,*,*,40.2,168,8.6,36,418,20120820
2007,03,Baltimore County,0214,Hernwood Elementary,Elementary,>= 95.0,*,*,32.6,127,8.2,32,390,20120820
2007,03,Baltimore County,0216,Deer Park Elementary,Elementary,>= 95.0,*,*,46.8,183,6.1,24,391,20120820
2007,03,Baltimore County,0217,New Town Elementary,Elementary,>= 95.0,*,*,50.4,266,<= 5.0,*,528,20120820
2007,03,Baltimore County,0252,Old Court Middle,Middle,>= 95.0,*,*,39.0,252,9.0,58,646,20120820
2007,03,Baltimore County,0253,Woodlawn Middle,Middle,94.0,92054.0,97981,24.6,177,16.3,117,719,20120820
2007,03,Baltimore County,0254,Deer Park Middle Magnet School,Middle,>= 95.0,*,*,40.6,495,9.0,110,1218,20120820
2007,03,Baltimore County,0256,Windsor Mill Middle,Middle,93.8,73285.0,78109,27.4,155,19.8,112,566,20120820
2007,03,Baltimore County,0271,Milford Mill Academy,High,88.4,186456.0,210813,15.8,229,37.4,541,1447,20120820
2007,03,Baltimore County,0272,Randallstown High,High,91.7,156903.5,171178,20.0,248,28.6,355,1243,20120820
2007,03,Baltimore County,0303,Bedford Elementary,Elementary,>= 95.0,*,*,42.0,137,9.5,31,326,20120820
2007,03,Baltimore County,0304,Wellwood International Elementary,Elementary,>= 95.0,*,*,45.1,187,<= 5.0,*,415,20120820
2007,03,Baltimore County,0307,Milbrook Elementary,Elementary,>= 95.0,*,*,38.7,135,<= 5.0,*,349,20120820
2007,03,Baltimore County,0308,Fort Garrison Elementary,Elementary,>= 95.0,*,*,43.9,165,<= 5.0,*,376,20120820
2007,03,Baltimore County,0310,Summit Park Elementary,Elementary,>= 95.0,*,*,42.7,122,<= 5.0,*,286,20120820
2007,03,Baltimore County,0311,Woodholme Elementary,Elementary,>= 95.0,*,*,39.2,195,5.8,29,498,20120820
2007,03,Baltimore County,0352,Pikesville Middle,Middle,>= 95.0,*,*,36.5,337,10.6,98,924,20120820
2007,03,Baltimore County,0353,Sudbrook Magnet Middle,Middle,>= 95.0,*,*,51.8,532,<= 5.0,*,1027,20120820
2007,03,Baltimore County,0371,Pikesville High,High,92.7,128307.0,138389,31.3,315,19.0,192,1008,20120820
2007,03,Baltimore County,0402,Owings Mills Elementary,Elementary,>= 95.0,*,*,38.5,205,6.8,36,533,20120820
2007,03,Baltimore County,0403,Franklin Elementary,Elementary,>= 95.0,*,*,43.3,175,<= 5.0,*,404,20120820
2007,03,Baltimore County,0404,Chatsworth School,Elementary,>= 95.0,*,*,49.7,171,5.2,18,344,20120820
2007,03,Baltimore County,0405,Timber Grove Elementary,Elementary,>= 95.0,*,*,41.1,188,7.0,32,457,20120820
2007,03,Baltimore County,0406,Reisterstown Elementary,Elementary,94.6,50446.5,53308,29.2,114,9.5,37,390,20120820
2007,03,Baltimore County,0407,Glyndon Elementary,Elementary,>= 95.0,*,*,44.4,166,<= 5.0,*,374,20120820
2007,03,Baltimore County,0408,Cedarmere Elementary,Elementary,>= 95.0,*,*,34.7,129,6.2,23,372,20120820
2007,03,Baltimore County,0451,Franklin Middle,Middle,>= 95.0,*,*,42.2,589,7.8,109,1395,20120820
2007,03,Baltimore County,0452,Owings Mills High,High,93.0,142110.5,152795,32.8,367,14.3,160,1118,20120820
2007,03,Baltimore County,0472,Franklin High,High,94.2,202043.5,214575,39.1,611,12.2,191,1561,20120820
2007,03,Baltimore County,0473,New Town High,High,91.5,124738.5,136296,9.8,97,28.7,283,985,20120820
2007,03,Baltimore County,0501,Fifth District Elementary,Elementary,>= 95.0,*,*,46.4,109,<= 5.0,*,235,20120820
2007,03,Baltimore County,0601,Prettyboy Elementary,Elementary,>= 95.0,*,*,41.5,147,<= 5.0,*,354,20120820
2007,03,Baltimore County,0701,Seventh District Elementary,Elementary,>= 95.0,*,*,44.4,142,<= 5.0,*,320,20120820
2007,03,Baltimore County,0772,Hereford High,High,>= 95.0,*,*,49.4,688,<= 5.0,*,1394,20120820
