Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Attend Rate Pct,Days Attended Cnt,Days Member Cnt,Fewer 5 Pct,Fewer 5 Cnt,More 20 Pct,More 20 Cnt,More 90 Member Cnt,Create Date
2006,02,Anne Arundel,3152,Van Bokkelen Elementary,Elementary,93.5,32509.5,34788,22.6,64,18.0,51,283,20120820
2006,02,Anne Arundel,3162,Millersville Elementary,Elementary,>= 95.0,*,*,35.1,111,<= 5.0,*,316,20120820
2006,02,Anne Arundel,3172,Odenton Elementary,Elementary,>= 95.0,*,*,39.0,136,5.4,19,349,20120820
2006,02,Anne Arundel,3182,Pershing Hill Elementary,Elementary,>= 95.0,*,*,31.5,76,<= 5.0,*,241,20120820
2006,02,Anne Arundel,3192,Ridgeway Elementary,Elementary,>= 95.0,*,*,40.5,193,5.5,26,476,20120820
2006,02,Anne Arundel,3202,Severn Elementary,Elementary,>= 95.0,*,*,40.6,138,<= 5.0,*,340,20120820
2006,02,Anne Arundel,3212,South Shore Elementary,Elementary,>= 95.0,*,*,42.2,84,<= 5.0,*,199,20120820
2006,02,Anne Arundel,3222,Waugh Chapel Elementary,Elementary,>= 95.0,*,*,34.4,110,8.8,28,320,20120820
2006,02,Anne Arundel,3232,West Meade Elementary,Elementary,>= 95.0,*,*,41.1,85,<= 5.0,*,207,20120820
2006,02,Anne Arundel,3242,Piney Orchard Elementary,Elementary,>= 95.0,*,*,43.3,241,<= 5.0,*,556,20120820
2006,02,Anne Arundel,3263,Crofton Middle,Middle,>= 95.0,*,*,38.6,359,5.8,54,929,20120820
2006,02,Anne Arundel,3272,Four Seasons Elementary,Elementary,>= 95.0,*,*,38.3,224,<= 5.0,*,585,20120820
2006,02,Anne Arundel,3323,Meade Senior High,High,90.4,185514.0,205199,21.6,358,28.0,464,1657,20120820
2006,02,Anne Arundel,3333,Old Mill Middle North,Middle,>= 95.0,*,*,36.5,334,9.0,82,915,20120820
2006,02,Anne Arundel,3343,Old Mill Middle South,Middle,>= 95.0,*,*,39.8,315,8.3,66,792,20120820
2006,02,Anne Arundel,3353,Old Mill Senior High,High,92.8,291148.5,313818,30.9,788,17.9,456,2547,20120820
2006,02,Anne Arundel,3362,Crofton Meadows Elementary,Elementary,>= 95.0,*,*,46.6,187,5.2,21,401,20120820
2006,02,Anne Arundel,3372,Glen Burnie Park Elementary,Elementary,>= 95.0,*,*,41.2,129,7.0,22,313,20120820
2006,02,Anne Arundel,3382,Southgate Elementary,Elementary,>= 95.0,*,*,38.6,175,6.2,28,453,20120820
2006,02,Anne Arundel,3392,Rippling Woods Elementary,Elementary,>= 95.0,*,*,36.0,190,6.8,36,528,20120820
2006,02,Anne Arundel,3414,Ruth Parker Eason School,Elementary,90.3,4020.5,4453,21.6,8,40.5,15,37,20120820
2006,02,Anne Arundel,3414,Ruth Parker Eason School,Middle,89.9,2643.5,2942,29.2,7,29.2,7,24,20120820
2006,02,Anne Arundel,3414,Ruth Parker Eason School,High,89.6,7074.0,7897,24.2,16,28.8,19,66,20120820
2006,02,Anne Arundel,3423,Meade Middle,Middle,94.3,93118.0,98755,35.4,285,10.9,88,805,20120820
2006,02,Anne Arundel,4013,Annapolis Sr. High,High,90.5,183695.5,203036,22.9,378,23.6,389,1648,20120820
2006,02,Anne Arundel,4023,Southern Senior High,High,93.4,138342.5,148172,24.2,292,13.5,163,1206,20120820
2006,02,Anne Arundel,4033,Annapolis Middle,Middle,92.5,54976.5,59460,23.4,115,23.6,116,491,20120820
2006,02,Anne Arundel,4043,Wiley H. Bates Middle,Middle,92.3,65690.5,71140,22.3,131,19.6,115,587,20120820
2006,02,Anne Arundel,4053,Southern Middle,Middle,94.5,94256.5,99767,32.8,275,12.1,101,838,20120820
2006,02,Anne Arundel,4084,J. Albert Adams Academy at Adams Park,Middle,79.9,4642.5,5807,7.5,4,52.8,28,53,20120820
2006,02,Anne Arundel,4092,Annapolis Elementary,Elementary,>= 95.0,*,*,31.0,52,<= 5.0,*,168,20120820
2006,02,Anne Arundel,4094,Mary E. Moss Academy,High,83.2,3876.5,4657,7.3,3,29.3,12,41,20120820
2006,02,Anne Arundel,4112,Central Elementary,Elementary,>= 95.0,*,*,35.2,174,<= 5.0,*,494,20120820
2006,02,Anne Arundel,4122,Davidsonville Elementary,Elementary,>= 95.0,*,*,44.1,242,<= 5.0,*,549,20120820
2006,02,Anne Arundel,4132,Deale Elementary,Elementary,>= 95.0,*,*,42.5,97,<= 5.0,*,228,20120820
2006,02,Anne Arundel,4142,Eastport Elementary,Elementary,>= 95.0,*,*,38.9,58,8.7,13,149,20120820
2006,02,Anne Arundel,4152,Edgewater Elementary,Elementary,>= 95.0,*,*,33.9,114,6.5,22,336,20120820
2006,02,Anne Arundel,4162,Georgetown East Elementary,Elementary,>= 95.0,*,*,40.8,91,10.3,23,223,20120820
2006,02,Anne Arundel,4182,Germantown Elementary,Elementary,>= 95.0,*,*,31.3,95,9.2,28,304,20120820
2006,02,Anne Arundel,4192,Hillsmere Elementary,Elementary,>= 95.0,*,*,31.5,90,5.9,17,286,20120820
2006,02,Anne Arundel,4202,Lothian Elementary,Elementary,94.6,40628.0,42956,29.4,105,7.3,26,357,20120820
2006,02,Anne Arundel,4212,Mayo Elementary,Elementary,>= 95.0,*,*,35.2,92,7.3,19,261,20120820
2006,02,Anne Arundel,4222,Mills - Parole Elementary,Elementary,>= 95.0,*,*,45.6,136,<= 5.0,*,298,20120820
2006,02,Anne Arundel,4232,Rolling Knolls Elementary,Elementary,>= 95.0,*,*,34.5,88,6.7,17,255,20120820
2006,02,Anne Arundel,4242,Shady Side Elementary,Elementary,>= 95.0,*,*,32.6,125,5.5,21,383,20120820
2006,02,Anne Arundel,4252,Traceys Elementary at Southern Middle,Elementary,94.8,28615.0,30190,23.5,59,8.8,22,251,20120820
2006,02,Anne Arundel,4262,Tyler Heights Elementary,Elementary,>= 95.0,*,*,40.3,79,5.6,11,196,20120820
2006,02,Anne Arundel,4272,West Annapolis Elementary,Elementary,>= 95.0,*,*,37.6,71,<= 5.0,*,189,20120820
2006,02,Anne Arundel,4283,Central Middle,Middle,>= 95.0,*,*,32.1,294,6.9,63,917,20120820
2006,02,Anne Arundel,4293,South River Senior,High,93.2,225875.5,242231,24.1,477,13.7,271,1981,20120820
2006,02,Anne Arundel,4304,Central Special Education Center,Elementary,86.7,2260.5,2606,9.1,2,27.3,6,22,20120820
2006,02,Anne Arundel,4304,Central Special Education Center,Middle,>= 95.0,*,*,36.4,4,18.2,2,11,20120820
2006,02,Anne Arundel,4304,Central Special Education Center,High,89.1,4789.0,5375,50.0,23,19.6,9,46,20120820
2006,02,Anne Arundel,4313,South River Evening High,High,91.3,5108.0,5593,17.9,7,7.7,3,39,20120820
2006,02,Anne Arundel,4410,Phoenix CENTER - Annapolis,Elementary,87.6,1496.0,1707,13.3,2,46.7,7,15,20120820
2006,02,Anne Arundel,4410,Phoenix CENTER - Annapolis,Middle,87.6,2666.0,3044,15.4,4,34.6,9,26,20120820
2006,02,Anne Arundel,4410,Phoenix CENTER - Annapolis,High,81.2,6269.5,7723,8.2,5,52.5,32,61,20120820
2006,02,Anne Arundel,6213,KIPP Harbor Academy at Annapolis,Elementary,94.9,6641.5,7002,26.8,15,19.6,11,56,20120820
2006,02,Anne Arundel,6223,Chesapeake Science Point,Middle,>= 95.0,*,*,50.4,59,<= 5.0,*,117,20120820
2006,02,Anne Arundel,A,All Anne Arundel Schools,Elementary,>= 95.0,*,*,37.1,9918,5.9,1583,26766,20120820
2006,02,Anne Arundel,A,All Anne Arundel Schools,Middle,94.4,1937133.0,2051197,32.1,5442,12.0,2042,16963,20120820
2006,02,Anne Arundel,A,All Anne Arundel Schools,High,92.3,2575663.5,2791922,25.6,5844,19.7,4508,22872,20120820
2006,03,Baltimore County,0054,Evening High School,High,90.2,34289.0,38011,27.6,61,28.1,62,221,20120820
2006,03,Baltimore County,0057,Home Teaching-Elementary,Elementary,*,*,*,*,*,*,*,*,20120820
2006,03,Baltimore County,0058,Home Teaching-Middle/High,Middle,>= 95.0,*,*,*,*,*,*,*,20120820
2006,03,Baltimore County,0058,Home Teaching-Middle/High,High,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,54,20120820
2006,03,Baltimore County,0062,Campfield Early Childhood Center,Elementary,*,*,*,*,*,*,*,*,20120820
2006,03,Baltimore County,0069,Catonsville Center for Alternative Studies,High,87.7,7203.0,8213,<= 5.0,*,21.4,3,14,20120820
2006,03,Baltimore County,0070,Meadowood Education Center,Middle,91.0,6919.0,7600,15.4,2,46.2,6,13,20120820
2006,03,Baltimore County,0072,Rosedale Center,Middle,86.2,13542.0,15703,5.3,1,42.1,8,19,20120820
2006,03,Baltimore County,0072,Rosedale Center,High,81.9,16040.0,19586,10.0,10,40.0,40,100,20120820
2006,03,Baltimore County,0073,Bridge Center,Middle,*,*,*,*,*,*,*,*,20120820
2006,03,Baltimore County,0073,Bridge Center,High,*,*,*,*,*,*,*,*,20120820
2006,03,Baltimore County,0101,Catonsville Elementary,Elementary,>= 95.0,*,*,41.9,124,<= 5.0,*,296,20120820
2006,03,Baltimore County,0102,Westchester Elementary,Elementary,>= 95.0,*,*,40.0,163,<= 5.0,*,408,20120820
2006,03,Baltimore County,0103,Westowne Elementary,Elementary,>= 95.0,*,*,38.4,132,5.8,20,344,20120820
2006,03,Baltimore County,0104,Edmondson Heights Elementary,Elementary,>= 95.0,*,*,33.1,173,11.9,62,522,20120820
2006,03,Baltimore County,0105,Johnnycake Elementary,Elementary,>= 95.0,*,*,42.0,183,<= 5.0,*,436,20120820
2006,03,Baltimore County,0111,Maiden Choice School,Elementary,86.1,2240.0,2602,10.5,2,42.1,8,19,20120820
2006,03,Baltimore County,0111,Maiden Choice School,Middle,85.6,1884.0,2201,12.5,2,56.3,9,16,20120820
2006,03,Baltimore County,0111,Maiden Choice School,High,88.8,5845.0,6580,24.5,12,30.6,15,49,20120820
2006,03,Baltimore County,0112,Dogwood Elementary,Elementary,>= 95.0,*,*,38.9,191,7.5,37,491,20120820
2006,03,Baltimore County,0113,Chadwick Elementary,Elementary,>= 95.0,*,*,53.2,174,<= 5.0,*,327,20120820
2006,03,Baltimore County,0115,Hillcrest Elementary,Elementary,>= 95.0,*,*,34.6,182,5.7,30,526,20120820
2006,03,Baltimore County,0116,Woodbridge Elementary,Elementary,>= 95.0,*,*,48.6,144,<= 5.0,*,296,20120820
2006,03,Baltimore County,0151,Catonsville Middle,Middle,>= 95.0,*,*,45.6,300,6.4,42,658,20120820
2006,03,Baltimore County,0155,Southwest Academy,Middle,>= 95.0,*,*,36.5,399,10.5,115,1093,20120820
2006,03,Baltimore County,0172,Woodlawn High Center for Pre-Eng. Res.,High,87.5,237906.0,271913,15.1,299,35.9,711,1983,20120820
2006,03,Baltimore County,0174,Catonsville High,High,>= 95.0,*,*,44.0,702,6.7,107,1596,20120820
2006,03,Baltimore County,0175,Western School of Technology & Env. Science,High,>= 95.0,*,*,53.3,551,<= 5.0,*,1034,20120820
2006,03,Baltimore County,0202,Randallstown Elementary,Elementary,>= 95.0,*,*,44.9,157,<= 5.0,*,350,20120820
2006,03,Baltimore County,0204,Featherbed Lane Elementary/Primary,Elementary,>= 95.0,*,*,32.5,179,7.3,40,551,20120820
2006,03,Baltimore County,0205,Woodmoor Elementary,Elementary,>= 95.0,*,*,36.5,169,11.4,53,463,20120820
2006,03,Baltimore County,0206,Scotts Branch Elementary,Elementary,94.7,63773.5,67362,30.4,150,12.6,62,493,20120820
2006,03,Baltimore County,0207,Church Lane Elementary Technology,Elementary,>= 95.0,*,*,38.1,157,6.1,25,412,20120820
2006,03,Baltimore County,0209,Hebbville Elementary,Elementary,>= 95.0,*,*,44.6,183,6.3,26,410,20120820
2006,03,Baltimore County,0210,Powhatan Elementary,Elementary,>= 95.0,*,*,36.7,95,6.9,18,259,20120820
2006,03,Baltimore County,0211,Winfield Elementary,Elementary,>= 95.0,*,*,53.5,168,<= 5.0,*,314,20120820
2006,03,Baltimore County,0213,Winand Elementary,Elementary,94.7,58348.0,61601,33.8,153,11.3,51,453,20120820
2006,03,Baltimore County,0214,Hernwood Elementary,Elementary,>= 95.0,*,*,31.1,123,9.8,39,396,20120820
2006,03,Baltimore County,0216,Deer Park Elementary,Elementary,>= 95.0,*,*,46.8,177,<= 5.0,*,378,20120820
2006,03,Baltimore County,0217,New Town Elementary,Elementary,>= 95.0,*,*,42.1,214,<= 5.0,*,508,20120820
2006,03,Baltimore County,0252,Old Court Middle,Middle,94.1,145426.0,154622,32.6,364,13.0,145,1118,20120820
2006,03,Baltimore County,0253,Woodlawn Middle,Middle,94.1,96947.0,102981,33.0,247,11.9,89,748,20120820
2006,03,Baltimore County,0254,Deer Park Middle Magnet School,Middle,>= 95.0,*,*,35.8,485,9.7,132,1354,20120820
2006,03,Baltimore County,0271,Milford Mill Academy,High,86.7,180819.0,208474,12.0,182,43.6,659,1512,20120820
2006,03,Baltimore County,0272,Randallstown High,High,90.1,156010.5,173093,22.7,286,26.4,333,1262,20120820
2006,03,Baltimore County,0303,Bedford Elementary,Elementary,>= 95.0,*,*,35.0,123,9.4,33,351,20120820
2006,03,Baltimore County,0304,Wellwood International Elementary,Elementary,>= 95.0,*,*,38.4,155,<= 5.0,*,404,20120820
2006,03,Baltimore County,0307,Milbrook Elementary,Elementary,>= 95.0,*,*,39.1,134,6.1,21,343,20120820
2006,03,Baltimore County,0308,Fort Garrison Elementary,Elementary,>= 95.0,*,*,41.6,149,<= 5.0,*,358,20120820
2006,03,Baltimore County,0310,Summit Park Elementary,Elementary,>= 95.0,*,*,43.5,130,<= 5.0,*,299,20120820
2006,03,Baltimore County,0311,Woodholme Elementary,Elementary,>= 95.0,*,*,46.1,203,<= 5.0,*,440,20120820
2006,03,Baltimore County,0352,Pikesville Middle,Middle,94.4,134361.0,142308,31.0,326,12.6,132,1050,20120820
2006,03,Baltimore County,0353,Sudbrook Magnet Middle,Middle,>= 95.0,*,*,47.3,486,<= 5.0,*,1028,20120820
2006,03,Baltimore County,0371,Pikesville High,High,>= 95.0,*,*,39.2,414,8.3,88,1057,20120820
2006,03,Baltimore County,0402,Owings Mills Elementary,Elementary,94.8,60605.0,63941,29.8,141,8.2,39,473,20120820
2006,03,Baltimore County,0403,Franklin Elementary,Elementary,>= 95.0,*,*,38.3,153,<= 5.0,*,400,20120820
2006,03,Baltimore County,0404,Chatsworth School,Elementary,>= 95.0,*,*,42.0,148,<= 5.0,*,352,20120820
2006,03,Baltimore County,0405,Timber Grove Elementary,Elementary,>= 95.0,*,*,41.9,188,7.1,32,449,20120820
2006,03,Baltimore County,0406,Reisterstown Elementary,Elementary,94.9,51491.5,54243,32.1,127,8.1,32,396,20120820
2006,03,Baltimore County,0407,Glyndon Elementary,Elementary,>= 95.0,*,*,41.0,163,<= 5.0,*,398,20120820
2006,03,Baltimore County,0408,Cedarmere Elementary,Elementary,>= 95.0,*,*,38.7,155,6.5,26,401,20120820
2006,03,Baltimore County,0451,Franklin Middle,Middle,>= 95.0,*,*,40.7,571,8.3,116,1404,20120820
2006,03,Baltimore County,0452,Owings Mills High,High,92.7,144163.5,155594,27.7,313,18.1,205,1130,20120820
2006,03,Baltimore County,0472,Franklin High,High,93.9,208291.5,221797,34.3,552,13.4,215,1609,20120820
2006,03,Baltimore County,0473,New Town High,High,92.5,121110.0,130921,26.4,253,20.2,193,957,20120820
2006,03,Baltimore County,0501,Fifth District Elementary,Elementary,>= 95.0,*,*,36.0,87,<= 5.0,*,242,20120820
2006,03,Baltimore County,0601,Prettyboy Elementary,Elementary,>= 95.0,*,*,42.7,157,<= 5.0,*,368,20120820
2006,03,Baltimore County,0701,Seventh District Elementary,Elementary,>= 95.0,*,*,49.7,159,<= 5.0,*,320,20120820
2006,03,Baltimore County,0772,Hereford High,High,>= 95.0,*,*,41.6,569,6.7,91,1368,20120820
2006,03,Baltimore County,0801,Sparks Elementary,Elementary,>= 95.0,*,*,44.6,194,<= 5.0,*,435,20120820
