Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Mobility Pct,Mobility Cnt,Entrants Pct,Entrants Cnt,Withdrawals Pct,Withdrawals Cnt,Avg Daily Member Cnt,Create Date
2014,02,Anne Arundel,3323,Meade High,High,22.6,476,9.2,193,13.4,283,2106.3,20160624
2014,02,Anne Arundel,3333,Old Mill Middle North,Middle,15.4,146,8.4,80,7.0,66,948.2,20160624
2014,02,Anne Arundel,3343,Old Mill Middle South,Middle,11.9,86,6.2,45,5.7,41,723.4,20160624
2014,02,Anne Arundel,3353,Old Mill High,High,13.4,283,7.5,159,5.8,124,2119.7,20160624
2014,02,Anne Arundel,3362,Crofton Meadows Elementary,Elementary,10.6,47,6.1,27,<= 5.0,*,442.7,20160624
2014,02,Anne Arundel,3372,Glen Burnie Park Elementary,Elementary,26.9,121,13.3,60,13.6,61,450.1,20160624
2014,02,Anne Arundel,3382,Southgate Elementary,Elementary,23.7,153,14.1,91,9.6,62,646.7,20160624
2014,02,Anne Arundel,3392,Rippling Woods Elementary,Elementary,25.3,152,13.5,81,11.8,71,601.9,20160624
2014,02,Anne Arundel,3414,Ruth Parker Eason School,Elementary,29.4,11,16.1,6,13.4,5,37.4,20160624
2014,02,Anne Arundel,3414,Ruth Parker Eason School,Middle,*,*,*,*,*,*,*,20160624
2014,02,Anne Arundel,3414,Ruth Parker Eason School,High,10.8,4,5.4,2,5.4,2,36.9,20160624
2014,02,Anne Arundel,3423,Meade Middle,Middle,23.0,161,14.6,102,8.4,59,700.7,20160624
2014,02,Anne Arundel,4013,Annapolis High,High,>= 95.0,*,>= 95.0,*,7.7,130,1686.6,20160624
2014,02,Anne Arundel,4023,Southern High,High,11.2,119,5.7,60,5.6,59,1059.8,20160624
2014,02,Anne Arundel,4033,Annapolis Middle,Middle,11.3,75,5.9,39,5.4,36,663.7,20160624
2014,02,Anne Arundel,4043,Wiley H. Bates Middle,Middle,14.6,117,7.9,63,6.7,54,800.7,20160624
2014,02,Anne Arundel,4053,Southern Middle,Middle,>= 95.0,*,>= 95.0,*,<= 5.0,*,*,20160624
2014,02,Anne Arundel,4074,Phoenix Academy,Elementary,>= 95.0,*,61.8,42,42.7,29,68.0,20160624
2014,02,Anne Arundel,4074,Phoenix Academy,Middle,68.1,49,45.8,33,22.2,16,72.0,20160624
2014,02,Anne Arundel,4074,Phoenix Academy,High,89.4,150,46.5,78,42.9,72,167.8,20160624
2014,02,Anne Arundel,4084,J. Albert Adams Academy,Middle,>= 95.0,*,>= 95.0,*,62.4,39,62.5,20160624
2014,02,Anne Arundel,4092,Annapolis Elementary at Annapolis Middle,Elementary,22.2,49,10.9,24,11.3,25,220.8,20160624
2014,02,Anne Arundel,4094,Mary E. Moss Academy,High,>= 95.0,*,>= 95.0,*,76.0,55,72.4,20160624
2014,02,Anne Arundel,4112,Central Elementary,Elementary,6.6,43,<= 5.0,*,<= 5.0,*,651.9,20160624
2014,02,Anne Arundel,4122,Davidsonville Elementary,Elementary,6.5,46,<= 5.0,*,<= 5.0,*,703.1,20160624
2014,02,Anne Arundel,4132,Deale Elementary,Elementary,5.2,15,<= 5.0,*,<= 5.0,*,286.4,20160624
2014,02,Anne Arundel,4142,Eastport Elementary,Elementary,>= 95.0,*,>= 95.0,*,6.3,15,238.8,20160624
2014,02,Anne Arundel,4152,Edgewater Elementary,Elementary,13.5,69,6.8,35,6.6,34,512.2,20160624
2014,02,Anne Arundel,4162,Georgetown East Elementary,Elementary,22.4,70,9.3,29,13.1,41,312.7,20160624
2014,02,Anne Arundel,4182,Germantown Elementary,Elementary,14.9,96,6.9,44,8.1,52,642.2,20160624
2014,02,Anne Arundel,4192,Hillsmere Elementary,Elementary,9.9,50,<= 5.0,*,5.7,29,507.4,20160624
2014,02,Anne Arundel,4202,Lothian Elementary at Southern Middle,Elementary,>= 95.0,*,>= 95.0,*,<= 5.0,*,*,20160624
2014,02,Anne Arundel,4212,Mayo Elementary,Elementary,6.3,21,<= 5.0,*,<= 5.0,*,335.7,20160624
2014,02,Anne Arundel,4222,Walter S. Mills - Parole Elementary,Elementary,>= 95.0,*,>= 95.0,*,7.5,41,546.9,20160624
2014,02,Anne Arundel,4232,Rolling Knolls Elementary,Elementary,11.9,47,5.6,22,6.3,25,396.3,20160624
2014,02,Anne Arundel,4242,Shady Side Elementary,Elementary,7.3,33,<= 5.0,*,<= 5.0,*,454.5,20160624
2014,02,Anne Arundel,4252,Traceys Elementary,Elementary,13.9,50,6.1,22,7.8,28,359.4,20160624
2014,02,Anne Arundel,4262,Tyler Heights Elementary,Elementary,19.8,94,10.7,51,9.1,43,474.6,20160624
2014,02,Anne Arundel,4272,West Annapolis Elementary,Elementary,11.1,26,<= 5.0,*,6.4,15,234.3,20160624
2014,02,Anne Arundel,4283,Central Middle,Middle,>= 95.0,*,>= 95.0,*,<= 5.0,*,*,20160624
2014,02,Anne Arundel,4293,South River High,High,7.2,158,<= 5.0,*,<= 5.0,*,2204.7,20160624
2014,02,Anne Arundel,4304,Central Special School,Elementary,23.9,5,14.4,3,9.6,2,20.9,20160624
2014,02,Anne Arundel,4304,Central Special School,Middle,11.2,2,5.6,1,5.6,1,17.8,20160624
2014,02,Anne Arundel,4304,Central Special School,High,9.6,2,<= 5.0,*,9.6,2,20.9,20160624
2014,02,Anne Arundel,6223,Chesapeake Science Point,Middle,10.6,29,<= 5.0,*,6.9,19,274.2,20160624
2014,02,Anne Arundel,6223,Chesapeake Science Point,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2014,02,Anne Arundel,6233,Monarch Academy,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2014,02,Anne Arundel,6233,Monarch Academy,Middle,6.8,15,<= 5.0,*,<= 5.0,*,221.3,20160624
2014,02,Anne Arundel,A,All Anne Arundel Schools,Elementary,19.9,7297,12.6,4633,7.2,2664,36749.4,20160624
2014,02,Anne Arundel,A,All Anne Arundel Schools,Middle,28.7,4898,22.6,3855,6.1,1043,17039.3,20160624
2014,02,Anne Arundel,A,All Anne Arundel Schools,High,22.2,4951,14.9,3337,7.2,1614,22322.7,20160624
2014,03,Baltimore County,0054,Evening High School,High,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20160624
2014,03,Baltimore County,0057,Home Assignments-Elementary,Elementary,*,*,*,*,*,*,*,20160624
2014,03,Baltimore County,0058,Home Assignments-Secondary,Middle,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20160624
2014,03,Baltimore County,0058,Home Assignments-Secondary,High,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20160624
2014,03,Baltimore County,0069,Catonsville Center for Alternative Studies,High,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20160624
2014,03,Baltimore County,0070,Meadowood Education Center,Middle,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20160624
2014,03,Baltimore County,0072,Rosedale Center,Middle,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20160624
2014,03,Baltimore County,0072,Rosedale Center,High,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20160624
2014,03,Baltimore County,0073,Bridge Center,Middle,*,*,*,*,*,*,*,20160624
2014,03,Baltimore County,0073,Bridge Center,High,*,*,*,*,*,*,*,20160624
2014,03,Baltimore County,0075,Crossroads Center,Middle,15.1,13,<= 5.0,*,12.8,11,86.0,20160624
2014,03,Baltimore County,0075,Crossroads Center,High,13.6,16,<= 5.0,*,12.8,15,117.4,20160624
2014,03,Baltimore County,0077,Baltimore County Detention Center,High,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20160624
2014,03,Baltimore County,0101,Catonsville Elementary,Elementary,11.3,48,7.0,30,<= 5.0,*,426.6,20160624
2014,03,Baltimore County,0102,Westchester Elementary,Elementary,8.7,51,5.3,31,<= 5.0,*,588.1,20160624
2014,03,Baltimore County,0103,Westowne Elementary,Elementary,16.4,86,10.1,53,6.3,33,525.4,20160624
2014,03,Baltimore County,0104,Edmondson Heights Elementary,Elementary,24.0,106,18.8,83,5.2,23,442.6,20160624
2014,03,Baltimore County,0105,Johnnycake Elementary,Elementary,21.0,134,12.7,81,8.3,53,636.6,20160624
2014,03,Baltimore County,0111,Maiden Choice School,Elementary,34.8,10,20.9,6,13.9,4,28.8,20160624
2014,03,Baltimore County,0111,Maiden Choice School,Middle,31.7,5,12.7,2,19.0,3,15.8,20160624
2014,03,Baltimore County,0111,Maiden Choice School,High,19.2,6,9.6,3,9.6,3,31.3,20160624
2014,03,Baltimore County,0112,Dogwood Elementary,Elementary,22.2,125,14.0,79,8.2,46,562.7,20160624
2014,03,Baltimore County,0113,Chadwick Elementary,Elementary,20.8,99,12.2,58,8.6,41,475.8,20160624
2014,03,Baltimore County,0115,Hillcrest Elementary,Elementary,8.3,68,5.1,42,<= 5.0,*,822.0,20160624
2014,03,Baltimore County,0116,Woodbridge Elementary,Elementary,18.6,78,11.2,47,7.4,31,418.9,20160624
2014,03,Baltimore County,0151,Catonsville Middle,Middle,7.8,62,<= 5.0,*,<= 5.0,*,796.1,20160624
2014,03,Baltimore County,0155,Southwest Academy,Middle,22.6,179,12.8,101,9.9,78,791.2,20160624
2014,03,Baltimore County,0172,Woodlawn High Center for Pre-Eng. Res.,High,45.4,636,26.5,371,18.9,265,1401.5,20160624
2014,03,Baltimore County,0174,Catonsville High,High,16.3,279,8.0,138,8.2,141,1716.0,20160624
2014,03,Baltimore County,0175,Western School of Technology & Env. Science,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2014,03,Baltimore County,0202,Randallstown Elementary,Elementary,22.7,89,14.8,58,7.9,31,392.3,20160624
2014,03,Baltimore County,0204,Featherbed Lane Elementary,Elementary,37.7,192,24.7,126,13.0,66,509.3,20160624
2014,03,Baltimore County,0205,Woodmoor Elementary,Elementary,23.5,117,14.3,71,9.3,46,496.9,20160624
2014,03,Baltimore County,0206,Scotts Branch Elementary,Elementary,22.5,126,14.6,82,7.9,44,560.3,20160624
2014,03,Baltimore County,0207,Church Lane Elementary Technology,Elementary,13.2,63,6.9,33,6.3,30,477.2,20160624
2014,03,Baltimore County,0209,Hebbville Elementary,Elementary,16.3,58,12.1,43,<= 5.0,*,356.4,20160624
2014,03,Baltimore County,0210,Powhatan Elementary,Elementary,19.2,55,13.6,39,5.6,16,287.0,20160624
2014,03,Baltimore County,0211,Winfield Elementary,Elementary,32.1,153,16.8,80,15.3,73,476.0,20160624
2014,03,Baltimore County,0213,Winand Elementary,Elementary,17.1,74,11.8,51,5.3,23,431.9,20160624
2014,03,Baltimore County,0214,Hernwood Elementary,Elementary,28.8,114,16.6,66,12.1,48,396.4,20160624
2014,03,Baltimore County,0216,Deer Park Elementary,Elementary,20.6,87,13.0,55,7.6,32,422.1,20160624
2014,03,Baltimore County,0217,New Town Elementary,Elementary,21.9,210,11.2,107,10.7,103,958.8,20160624
2014,03,Baltimore County,0218,Imagine Discovery Charter School,Elementary,7.3,31,<= 5.0,*,<= 5.0,*,423.9,20160624
2014,03,Baltimore County,0218,Imagine Discovery Charter School,Middle,6.7,8,<= 5.0,*,6.7,8,118.6,20160624
2014,03,Baltimore County,0252,Old Court Middle,Middle,32.9,206,17.9,112,15.0,94,625.3,20160624
2014,03,Baltimore County,0253,Woodlawn Middle,Middle,34.6,218,21.0,132,13.7,86,629.9,20160624
2014,03,Baltimore County,0254,Deer Park Middle Magnet School,Middle,25.1,310,12.8,158,12.3,152,1235.2,20160624
2014,03,Baltimore County,0256,Windsor Mill Middle,Middle,25.7,117,15.8,72,9.9,45,455.7,20160624
2014,03,Baltimore County,0271,Milford Mill Academy,High,21.2,308,11.1,161,10.1,147,1450.4,20160624
2014,03,Baltimore County,0272,Randallstown High,High,25.3,256,13.3,135,11.9,121,1012.7,20160624
2014,03,Baltimore County,0303,Bedford Elementary,Elementary,14.0,40,8.7,25,5.2,15,286.7,20160624
2014,03,Baltimore County,0304,Wellwood International Elementary,Elementary,17.5,81,8.4,39,9.1,42,462.4,20160624
2014,03,Baltimore County,0307,Milbrook Elementary,Elementary,17.6,68,10.1,39,7.5,29,387.4,20160624
2014,03,Baltimore County,0308,Fort Garrison Elementary,Elementary,5.8,25,<= 5.0,*,<= 5.0,*,432.5,20160624
2014,03,Baltimore County,0310,Summit Park Elementary,Elementary,5.3,24,<= 5.0,*,<= 5.0,*,454.9,20160624
2014,03,Baltimore County,0311,Woodholme Elementary,Elementary,18.6,175,12.1,114,6.5,61,942.1,20160624
2014,03,Baltimore County,0352,Pikesville Middle,Middle,14.6,139,7.8,74,6.8,65,953.4,20160624
2014,03,Baltimore County,0353,Sudbrook Magnet Middle,Middle,6.2,63,<= 5.0,*,<= 5.0,*,1021.2,20160624
2014,03,Baltimore County,0371,Pikesville High,High,15.8,138,7.8,68,8.0,70,871.5,20160624
2014,03,Baltimore County,0402,Owings Mills Elementary,Elementary,28.0,216,16.1,124,11.9,92,772.3,20160624
2014,03,Baltimore County,0403,Franklin Elementary,Elementary,9.0,42,5.1,24,<= 5.0,*,468.5,20160624
2014,03,Baltimore County,0404,Chatsworth School,Elementary,5.1,19,<= 5.0,*,<= 5.0,*,373.7,20160624
2014,03,Baltimore County,0405,Timber Grove Elementary,Elementary,15.5,92,8.1,48,7.4,44,591.8,20160624
2014,03,Baltimore County,0406,Reisterstown Elementary,Elementary,23.7,118,12.5,62,11.3,56,497.0,20160624
2014,03,Baltimore County,0407,Glyndon Elementary,Elementary,18.4,83,8.9,40,9.5,43,450.8,20160624
2014,03,Baltimore County,0408,Cedarmere Elementary,Elementary,22.4,102,16.1,73,6.4,29,454.4,20160624
2014,03,Baltimore County,0451,Franklin Middle,Middle,15.8,206,9.7,126,6.1,80,1301.7,20160624
2014,03,Baltimore County,0452,Owings Mills High,High,35.1,313,20.9,186,14.2,127,891.5,20160624
2014,03,Baltimore County,0472,Franklin High,High,16.6,254,8.2,126,8.4,128,1529.8,20160624
2014,03,Baltimore County,0473,New Town High,High,26.1,242,15.0,139,11.1,103,927.1,20160624
2014,03,Baltimore County,0501,Fifth District Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2014,03,Baltimore County,0601,Prettyboy Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2014,03,Baltimore County,0701,Seventh District Elementary,Elementary,6.9,28,<= 5.0,*,<= 5.0,*,403.2,20160624
2014,03,Baltimore County,0772,Hereford High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2014,03,Baltimore County,0801,Sparks Elementary,Elementary,7.1,40,<= 5.0,*,<= 5.0,*,563.3,20160624
2014,03,Baltimore County,0803,Lutherville Laboratory,Elementary,8.8,48,5.8,32,<= 5.0,*,548.4,20160624
2014,03,Baltimore County,0805,Timonium Elementary,Elementary,8.2,38,<= 5.0,*,<= 5.0,*,465.6,20160624
2014,03,Baltimore County,0808,Pot Spring Elementary,Elementary,18.6,107,10.1,58,8.5,49,574.2,20160624
2014,03,Baltimore County,0809,Riderwood Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20160624
2014,03,Baltimore County,0810,Padonia International Elementary,Elementary,27.7,118,16.4,70,11.3,48,426.2,20160624
2014,03,Baltimore County,0811,Pinewood Elementary,Elementary,6.3,37,<= 5.0,*,<= 5.0,*,586.8,20160624
2014,03,Baltimore County,0813,Warren Elementary,Elementary,20.8,85,12.9,53,7.8,32,409.6,20160624
2014,03,Baltimore County,0852,Ridgely Middle,Middle,8.5,94,<= 5.0,*,<= 5.0,*,1104.1,20160624
2014,03,Baltimore County,0853,Cockeysville Middle,Middle,9.5,73,5.7,44,<= 5.0,*,772.2,20160624
