Academic Year,LSS Number,LSS Name,School Number,School Name,School Type,Mobility Rate,Mobility Count,Entrants Rate,Entrants Count,Withdrawals Rate,Withdrawals Count,Average Daily Member Count,Create Date
2021,02,Anne Arundel,1152,Linthicum Elementary,Elementary,7.0,30,<= 5.0,*,5.2,22,427.1,20220124
2021,02,Anne Arundel,1162,Marley Elementary,Elementary,10.3,77,<= 5.0,*,6.8,51,748.2,20220124
2021,02,Anne Arundel,1172,North Glen Elementary,Elementary,5.8,16,<= 5.0,*,<= 5.0,*,277.5,20220124
2021,02,Anne Arundel,1182,Oakwood Elementary,Elementary,10.4,29,<= 5.0,*,6.5,18,278.7,20220124
2021,02,Anne Arundel,1192,Overlook Elementary,Elementary,7.0,24,<= 5.0,*,5.3,18,340.6,20220124
2021,02,Anne Arundel,1202,Park Elementary,Elementary,10.9,53,<= 5.0,*,6.2,30,487.7,20220124
2021,02,Anne Arundel,1212,Point Pleasant Elementary,Elementary,10.5,50,<= 5.0,*,7.8,37,475.6,20220124
2021,02,Anne Arundel,1232,Quarterfield Elementary,Elementary,9.9,38,<= 5.0,*,6.8,26,385.2,20220124
2021,02,Anne Arundel,1242,Richard Henry Lee Elementary,Elementary,12.1,56,<= 5.0,*,8.8,41,464.6,20220124
2021,02,Anne Arundel,1262,Woodside Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,1274,Marley Glen School,Elementary,10.7,5,<= 5.0,*,10.7,5,46.6,20220124
2021,02,Anne Arundel,1274,Marley Glen School,Middle,*,*,*,*,*,*,*,20220124
2021,02,Anne Arundel,1274,Marley Glen School,High,14.1,2,<= 5.0,*,14.1,2,14.2,20220124
2021,02,Anne Arundel,1274,Marley Glen School,All,14.6,10,<= 5.0,*,13.2,9,68.3,20220124
2021,02,Anne Arundel,1323,North County High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,2013,Severna Park High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,2023,Northeast High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,2033,George Fox Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,2043,Severna Park Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,2052,Arnold Elementary,Elementary,9.7,46,<= 5.0,*,7.4,35,475.5,20220124
2021,02,Anne Arundel,2062,Belvedere Elementary,Elementary,6.4,28,<= 5.0,*,<= 5.0,*,439.9,20220124
2021,02,Anne Arundel,2072,Benfield Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,2082,Bodkin Elementary,Elementary,5.8,28,<= 5.0,*,<= 5.0,*,480.0,20220124
2021,02,Anne Arundel,2092,Cape St. Claire Elementary,Elementary,6.0,33,<= 5.0,*,5.4,30,552.4,20220124
2021,02,Anne Arundel,2102,Folger Mckinsey Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,2112,Fort Smallwood Elementary,Elementary,5.8,24,<= 5.0,*,<= 5.0,*,412.0,20220124
2021,02,Anne Arundel,2132,High Point Elementary,Elementary,5.3,33,<= 5.0,*,<= 5.0,*,625.2,20220124
2021,02,Anne Arundel,2142,Jacobsville Elementary,Elementary,8.2,41,<= 5.0,*,5.6,28,501.3,20220124
2021,02,Anne Arundel,2152,Jones Elementary,Elementary,8.4,24,<= 5.0,*,7.0,20,286.7,20220124
2021,02,Anne Arundel,2162,Lake Shore Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,2172,Oak Hill Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,2182,Pasadena Elementary,Elementary,6.1,21,<= 5.0,*,5.2,18,343.8,20220124
2021,02,Anne Arundel,2192,Riviera Beach Elementary,Elementary,8.8,22,<= 5.0,*,7.2,18,248.8,20220124
2021,02,Anne Arundel,2202,Severna Park Elementary,Elementary,7.6,29,<= 5.0,*,6.8,26,382.7,20220124
2021,02,Anne Arundel,2212,Solley Elementary,Elementary,10.4,71,<= 5.0,*,8.8,60,683.8,20220124
2021,02,Anne Arundel,2222,Sunset Elementary,Elementary,7.1,28,<= 5.0,*,5.3,21,393.0,20220124
2021,02,Anne Arundel,2233,Anne Arundel Evening High,High,63.6,142,32.7,73,30.9,69,223.3,20220124
2021,02,Anne Arundel,2243,Magothy River Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,2273,Chesapeake High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,2322,Broadneck Elementary,Elementary,5.9,44,<= 5.0,*,<= 5.0,*,740.5,20220124
2021,02,Anne Arundel,2363,Broadneck High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,2372,Windsor Farm Elementary,Elementary,7.7,39,<= 5.0,*,6.1,31,508.4,20220124
2021,02,Anne Arundel,2413,Severn River Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,2423,Chesapeake Bay Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,2432,Shipley's Choice Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,3013,Arundel High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,3023,Arundel Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,3033,MacArthur Middle,Middle,10.2,91,<= 5.0,*,8.7,78,893.2,20220124
2021,02,Anne Arundel,3062,Brock Bridge Elementary,Elementary,13.3,68,<= 5.0,*,8.8,45,510.3,20220124
2021,02,Anne Arundel,3063,Crofton High School,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,3072,Crofton Elementary,Elementary,7.1,45,<= 5.0,*,<= 5.0,*,635.4,20220124
2021,02,Anne Arundel,3082,Crofton Woods Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,3092,Seven Oaks Elementary,Elementary,8.3,39,<= 5.0,*,6.8,32,469.5,20220124
2021,02,Anne Arundel,3102,Hebron - Harman Elementary,Elementary,10.3,68,<= 5.0,*,7.3,48,658.5,20220124
2021,02,Anne Arundel,3112,Jessup Elementary,Elementary,8.8,44,<= 5.0,*,5.6,28,500.9,20220124
2021,02,Anne Arundel,3122,Manor View Elementary,Elementary,26.0,59,<= 5.0,*,24.7,56,227.1,20220124
2021,02,Anne Arundel,3132,Maryland City Elementary,Elementary,16.2,58,6.4,23,9.8,35,357.9,20220124
2021,02,Anne Arundel,3142,Meade Heights Elementary,Elementary,13.3,45,<= 5.0,*,10.4,35,338.1,20220124
2021,02,Anne Arundel,3152,Van Bokkelen Elementary,Elementary,9.7,35,5.2,19,<= 5.0,*,361.9,20220124
2021,02,Anne Arundel,3162,Millersville Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,3172,Odenton Elementary,Elementary,11.3,57,<= 5.0,*,7.6,38,502.8,20220124
2021,02,Anne Arundel,3182,Pershing Hill Elementary,Elementary,28.3,137,<= 5.0,*,25.0,121,484.1,20220124
2021,02,Anne Arundel,3192,Ridgeway Elementary,Elementary,5.1,32,<= 5.0,*,<= 5.0,*,623.4,20220124
2021,02,Anne Arundel,3202,Severn Elementary,Elementary,5.9,30,<= 5.0,*,<= 5.0,*,512.4,20220124
2021,02,Anne Arundel,3212,South Shore Elementary,Elementary,11.0,30,5.1,14,5.9,16,272.4,20220124
2021,02,Anne Arundel,3222,Waugh Chapel Elementary,Elementary,7.1,42,<= 5.0,*,5.3,31,588.0,20220124
2021,02,Anne Arundel,3242,Piney Orchard Elementary,Elementary,10.2,82,<= 5.0,*,6.5,52,800.8,20220124
2021,02,Anne Arundel,3263,Crofton Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,3272,Four Seasons Elementary,Elementary,7.2,43,<= 5.0,*,5.5,33,598.8,20220124
2021,02,Anne Arundel,3282,Nantucket Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,3323,Meade High,High,7.1,148,<= 5.0,*,5.6,116,2071.2,20220124
2021,02,Anne Arundel,3333,Old Mill Middle North,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,3343,Old Mill Middle South,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,3353,Old Mill High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,3362,Crofton Meadows Elementary,Elementary,6.5,34,<= 5.0,*,<= 5.0,*,526.6,20220124
2021,02,Anne Arundel,3372,Glen Burnie Park Elementary,Elementary,8.5,40,<= 5.0,*,6.1,29,473.0,20220124
2021,02,Anne Arundel,3382,Southgate Elementary,Elementary,7.9,56,<= 5.0,*,5.4,38,706.1,20220124
2021,02,Anne Arundel,3392,Rippling Woods Elementary,Elementary,9.1,49,<= 5.0,*,6.2,33,535.8,20220124
2021,02,Anne Arundel,3414,Ruth Parker Eason School,Elementary,9.7,6,<= 5.0,*,<= 5.0,*,62.0,20220124
2021,02,Anne Arundel,3414,Ruth Parker Eason School,Middle,19.6,3,13.1,2,6.5,1,15.3,20220124
2021,02,Anne Arundel,3414,Ruth Parker Eason School,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,3414,Ruth Parker Eason School,All,9.5,10,5.7,6,<= 5.0,*,105.1,20220124
2021,02,Anne Arundel,3423,Meade Middle,Middle,8.0,67,<= 5.0,*,<= 5.0,*,834.3,20220124
2021,02,Anne Arundel,4013,Annapolis High,High,5.4,115,<= 5.0,*,<= 5.0,*,2110.1,20220124
2021,02,Anne Arundel,4023,Southern High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,4033,Annapolis Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,4043,Wiley H. Bates Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,4053,Southern Middle,Middle,5.3,42,<= 5.0,*,<= 5.0,*,786.8,20220124
2021,02,Anne Arundel,4064,Mary Moss at Adams Academy,Middle,>= 95.0,*,60.0,23,47.0,18,38.3,20220124
2021,02,Anne Arundel,4074,Phoenix Academy,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,4074,Phoenix Academy,Middle,10.2,4,5.1,2,5.1,2,39.1,20220124
2021,02,Anne Arundel,4074,Phoenix Academy,High,28.4,33,12.9,15,15.5,18,116.1,20220124
2021,02,Anne Arundel,4074,Phoenix Academy,All,21.9,37,10.1,17,11.8,20,168.9,20220124
2021,02,Anne Arundel,4092,Annapolis Elementary,Elementary,8.9,15,<= 5.0,*,6.5,11,169.4,20220124
2021,02,Anne Arundel,4112,Central Elementary,Elementary,8.2,46,<= 5.0,*,5.4,30,557.9,20220124
2021,02,Anne Arundel,4122,Davidsonville Elementary,Elementary,6.9,42,<= 5.0,*,5.9,36,605.6,20220124
2021,02,Anne Arundel,4132,Deale Elementary,Elementary,9.2,19,<= 5.0,*,6.3,13,207.1,20220124
2021,02,Anne Arundel,4142,Eastport Elementary,Elementary,7.5,19,<= 5.0,*,6.3,16,252.1,20220124
2021,02,Anne Arundel,4152,Edgewater Elementary,Elementary,6.4,36,<= 5.0,*,<= 5.0,*,561.3,20220124
2021,02,Anne Arundel,4162,Georgetown East Elementary,Elementary,9.6,24,<= 5.0,*,<= 5.0,*,250.2,20220124
2021,02,Anne Arundel,4182,Germantown Elementary,Elementary,7.3,31,<= 5.0,*,6.1,26,425.1,20220124
2021,02,Anne Arundel,4192,Hillsmere Elementary,Elementary,9.0,31,<= 5.0,*,9.0,31,345.2,20220124
2021,02,Anne Arundel,4202,Lothian Elementary,Elementary,8.4,37,<= 5.0,*,6.8,30,440.6,20220124
2021,02,Anne Arundel,4212,Mayo Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,4222,Walter S. Mills - Parole Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,4232,Rolling Knolls Elementary,Elementary,11.8,42,<= 5.0,*,9.5,34,356.1,20220124
2021,02,Anne Arundel,4242,Shady Side Elementary,Elementary,8.8,36,<= 5.0,*,6.9,28,407.7,20220124
2021,02,Anne Arundel,4252,Traceys Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,4262,Tyler Heights Elementary,Elementary,8.9,36,<= 5.0,*,7.9,32,405.9,20220124
2021,02,Anne Arundel,4272,West Annapolis Elementary,Elementary,12.4,27,<= 5.0,*,10.1,22,217.7,20220124
2021,02,Anne Arundel,4283,Central Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,4293,South River High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,4304,Central Special School,Elementary,9.3,3,<= 5.0,*,9.3,3,32.3,20220124
2021,02,Anne Arundel,4304,Central Special School,Middle,17.0,2,<= 5.0,*,17.0,2,11.8,20220124
2021,02,Anne Arundel,4304,Central Special School,High,9.7,3,6.5,2,<= 5.0,*,31.0,20220124
2021,02,Anne Arundel,4304,Central Special School,All,10.7,8,<= 5.0,*,8.0,6,75.0,20220124
2021,02,Anne Arundel,6113,Monarch Global Academy PCS Laurel Campus,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,6113,Monarch Global Academy PCS Laurel Campus,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,6113,Monarch Global Academy PCS Laurel Campus,All,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,6123,Monarch Academy Annapolis ES,Elementary,7.4,55,<= 5.0,*,5.2,39,744.7,20220124
2021,02,Anne Arundel,6223,Chesapeake Science Point,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,6223,Chesapeake Science Point,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,6223,Chesapeake Science Point,All,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,6233,Monarch Academy,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,6233,Monarch Academy,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,6233,Monarch Academy,All,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,A,All Anne Arundel Schools,Elementary,8.0,2963,<= 5.0,*,5.9,2172,36861.9,20220124
2021,02,Anne Arundel,A,All Anne Arundel Schools,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,A,All Anne Arundel Schools,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,02,Anne Arundel,A,All Anne Arundel Schools,All,6.3,5051,<= 5.0,*,<= 5.0,*,80593.0,20220124
2021,03,Baltimore County,0051,Northwest EDLP at Milford Mill Academy,High,*,*,*,*,*,*,*,20220124
2021,03,Baltimore County,0052,Southwest EDLP at Woodlawn High School,High,*,*,*,*,*,*,*,20220124
2021,03,Baltimore County,0053,Northeast EDLP at Parkville High School,High,63.4,10,31.7,5,31.7,5,15.8,20220124
2021,03,Baltimore County,0055,Southeast EDLP at Dundalk High School,High,*,*,*,*,*,*,*,20220124
2021,03,Baltimore County,0056,Central EDLP at Loch Raven High School,High,*,*,*,*,*,*,*,20220124
2021,03,Baltimore County,0058,Home Assignments-Secondary,Middle,*,*,*,*,*,*,*,20220124
2021,03,Baltimore County,0058,Home Assignments-Secondary,High,*,*,*,*,*,*,*,20220124
2021,03,Baltimore County,0058,Home Assignments-Secondary,All,*,*,*,*,*,*,*,20220124
2021,03,Baltimore County,0069,Catonsville Center for Alternative Studies,High,66.7,31,25.8,12,40.9,19,46.5,20220124
2021,03,Baltimore County,0070,Meadowood Education Center,Middle,62.7,9,20.9,3,41.8,6,14.4,20220124
2021,03,Baltimore County,0072,Rosedale Center,Middle,*,*,*,*,*,*,*,20220124
2021,03,Baltimore County,0072,Rosedale Center,High,>= 95.0,*,72.2,14,87.7,17,19.4,20220124
2021,03,Baltimore County,0072,Rosedale Center,All,>= 95.0,*,58.8,16,66.1,18,27.2,20220124
2021,03,Baltimore County,0075,Crossroads Center,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,03,Baltimore County,0075,Crossroads Center,High,23.5,20,<= 5.0,*,23.5,20,85.2,20220124
2021,03,Baltimore County,0075,Crossroads Center,All,13.3,22,<= 5.0,*,13.3,22,165.2,20220124
2021,03,Baltimore County,0077,BCDC Educational Center,High,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20220124
2021,03,Baltimore County,0101,Catonsville Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,03,Baltimore County,0102,Westchester Elementary,Elementary,7.0,44,<= 5.0,*,5.5,35,632.3,20220124
2021,03,Baltimore County,0103,Westowne Elementary,Elementary,10.1,57,<= 5.0,*,6.8,38,562.4,20220124
2021,03,Baltimore County,0104,Edmondson Heights Elementary,Elementary,9.1,43,<= 5.0,*,<= 5.0,*,470.2,20220124
2021,03,Baltimore County,0105,Johnnycake Elementary,Elementary,10.5,54,<= 5.0,*,7.0,36,513.6,20220124
2021,03,Baltimore County,0111,Maiden Choice School,Elementary,21.9,11,13.9,7,8.0,4,50.2,20220124
2021,03,Baltimore County,0111,Maiden Choice School,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,03,Baltimore County,0111,Maiden Choice School,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,03,Baltimore County,0111,Maiden Choice School,All,10.8,12,6.3,7,<= 5.0,*,110.8,20220124
2021,03,Baltimore County,0112,Dogwood Elementary,Elementary,9.7,53,<= 5.0,*,5.7,31,545.3,20220124
2021,03,Baltimore County,0113,Chadwick Elementary,Elementary,8.8,53,<= 5.0,*,5.8,35,605.5,20220124
2021,03,Baltimore County,0115,Hillcrest Elementary,Elementary,6.5,43,<= 5.0,*,<= 5.0,*,662.7,20220124
2021,03,Baltimore County,0116,Woodbridge Elementary,Elementary,15.0,59,5.8,23,9.1,36,394.1,20220124
2021,03,Baltimore County,0151,Catonsville Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,03,Baltimore County,0155,Southwest Academy,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,03,Baltimore County,0172,Woodlawn High,High,8.0,136,<= 5.0,*,<= 5.0,*,1691.6,20220124
2021,03,Baltimore County,0174,Catonsville High,High,5.1,92,<= 5.0,*,<= 5.0,*,1803.3,20220124
2021,03,Baltimore County,0175,Western School of Technology,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,03,Baltimore County,0202,Randallstown Elementary,Elementary,7.1,28,<= 5.0,*,<= 5.0,*,391.7,20220124
2021,03,Baltimore County,0204,Featherbed Lane Elementary,Elementary,11.5,51,<= 5.0,*,7.9,35,443.5,20220124
2021,03,Baltimore County,0205,Woodmoor Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,03,Baltimore County,0206,Scotts Branch Elementary,Elementary,11.5,60,<= 5.0,*,7.6,40,523.3,20220124
2021,03,Baltimore County,0207,Church Lane Elementary,Elementary,5.5,17,<= 5.0,*,<= 5.0,*,311.7,20220124
2021,03,Baltimore County,0209,Hebbville Elementary,Elementary,5.4,24,<= 5.0,*,<= 5.0,*,441.1,20220124
2021,03,Baltimore County,0210,Powhatan Elementary,Elementary,10.6,22,<= 5.0,*,6.7,14,207.9,20220124
2021,03,Baltimore County,0211,Winfield Elementary,Elementary,7.2,31,<= 5.0,*,<= 5.0,*,430.5,20220124
2021,03,Baltimore County,0213,Winand Elementary,Elementary,8.1,32,<= 5.0,*,5.8,23,396.0,20220124
2021,03,Baltimore County,0214,Hernwood Elementary,Elementary,9.6,30,<= 5.0,*,<= 5.0,*,312.3,20220124
2021,03,Baltimore County,0216,Deer Park Elementary,Elementary,5.5,21,<= 5.0,*,<= 5.0,*,382.2,20220124
2021,03,Baltimore County,0217,New Town Elementary,Elementary,6.5,52,<= 5.0,*,<= 5.0,*,797.7,20220124
2021,03,Baltimore County,0219,Watershed Public Charter,Elementary,7.6,17,<= 5.0,*,6.7,15,222.5,20220124
2021,03,Baltimore County,0252,Northwest Academy of Health Sciences,Middle,7.7,60,<= 5.0,*,<= 5.0,*,783.9,20220124
2021,03,Baltimore County,0253,Woodlawn Middle,Middle,5.1,34,<= 5.0,*,<= 5.0,*,662.1,20220124
2021,03,Baltimore County,0254,Deer Park Middle Magnet School,Middle,7.0,105,<= 5.0,*,5.3,80,1497.2,20220124
2021,03,Baltimore County,0256,Windsor Mill Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,03,Baltimore County,0271,Milford Mill Academy,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,03,Baltimore County,0272,Randallstown High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,03,Baltimore County,0303,Bedford Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,03,Baltimore County,0304,Wellwood International School,Elementary,8.8,44,<= 5.0,*,5.2,26,498.6,20220124
2021,03,Baltimore County,0307,Milbrook Elementary,Elementary,10.6,37,<= 5.0,*,6.3,22,348.1,20220124
2021,03,Baltimore County,0308,Fort Garrison Elementary,Elementary,14.9,41,<= 5.0,*,11.7,32,274.3,20220124
2021,03,Baltimore County,0310,Summit Park Elementary,Elementary,6.1,23,<= 5.0,*,5.1,19,374.8,20220124
2021,03,Baltimore County,0311,Woodholme Elementary,Elementary,6.9,48,<= 5.0,*,<= 5.0,*,695.4,20220124
2021,03,Baltimore County,0352,Pikesville Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,03,Baltimore County,0353,Sudbrook Magnet Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,03,Baltimore County,0371,Pikesville High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2021,03,Baltimore County,0402,Owings Mills Elementary,Elementary,11.1,78,<= 5.0,*,7.0,49,700.3,20220124
