Academic Year,LSS Number,LSS Name,School Number,School Name,School Type,Attend Rate Pct,Days Attended Cnt,Days Member Cnt,Fewer 5 Pct,Fewer 5 Cnt,More 20 Pct,More 20 Cnt,More 90 Member Cnt,Chronic Absentee Cnt,Chronic Absentee Denom,Chronic Absentee Pct,Create Date
2020,01,Allegany,0301,Flintstone Elementary,Elementary,94.5,20406.0,21591.0,42.7,73,<= 5.0,*,171,32,212,15.1,20220125
2020,01,Allegany,0401,South Penn Elementary,Elementary,92.7,45537.0,49140.0,31.6,122,7.8,30,386,128,496,25.8,20220125
2020,01,Allegany,0402,John Humbird Elementary,Elementary,93.3,24516.5,26279.0,34.7,69,<= 5.0,*,199,66,270,24.4,20220125
2020,01,Allegany,0405,Fort Hill High,High,91.4,74885.0,81888.0,35.4,230,10.9,71,649,223,699,31.9,20220125
2020,01,Allegany,0406,Washington Middle,Middle,92.2,68887.0,74685.0,36.2,215,9.9,59,594,161,629,25.6,20220125
2020,01,Allegany,0502,Northeast Elementary,Elementary,94.0,27340.0,29070.0,40.0,92,<= 5.0,*,230,57,302,18.9,20220125
2020,01,Allegany,0504,Braddock Middle,Middle,93.3,71077.0,76163.0,37.8,231,6.2,38,611,139,637,21.8,20220125
2020,01,Allegany,0601,Center for Career & Technical Education,High,92.5,23205.5,25082.0,35.6,72,11.4,23,202,63,212,29.7,20220125
2020,01,Allegany,0603,West Side Elementary,Elementary,93.8,32759.5,34907.0,40.2,111,<= 5.0,*,276,80,367,21.8,20220125
2020,01,Allegany,0606,Allegany High,High,91.9,80433.5,87525.0,34.9,245,11.0,77,702,217,739,29.4,20220125
2020,01,Allegany,0701,Cresaptown Elementary,Elementary,94.0,28691.0,30512.0,42.5,105,<= 5.0,*,247,51,301,16.9,20220125
2020,01,Allegany,0702,Bel Air Elementary,Elementary,94.1,20138.5,21403.0,40.2,70,<= 5.0,*,174,32,211,15.2,20220125
2020,01,Allegany,0801,Westernport Elementary,Elementary,92.6,21846.5,23584.0,31.1,59,7.9,15,190,68,251,27.1,20220125
2020,01,Allegany,0802,Westmar Middle,Middle,91.9,30041.0,32702.0,32.4,85,10.7,28,262,85,278,30.6,20220125
2020,01,Allegany,1001,George's Creek Elementary,Elementary,93.5,24828.5,26546.0,36.3,78,<= 5.0,*,215,52,266,19.5,20220125
2020,01,Allegany,1101,Frost Elementary,Elementary,>= 95.0,*,*,49.0,76,<= 5.0,*,155,17,186,9.1,20220125
2020,01,Allegany,1301,Mount Savage Middle,Middle,94.2,45085.5,47865.0,41.6,162,<= 5.0,*,389,62,399,15.5,20220125
2020,01,Allegany,1302,Mt. Savage Elementary,Elementary,94.7,16387.0,17298.0,47.1,66,<= 5.0,*,140,18,173,10.4,20220125
2020,01,Allegany,2404,Mountain Ridge High School,High,90.3,85275.0,94456.0,32.1,244,13.9,106,760,267,800,33.4,20220125
2020,01,Allegany,2801,Beall Elementary,Elementary,94.3,35010.5,37144.0,42.3,126,<= 5.0,*,298,71,393,18.1,20220125
2020,01,Allegany,2901,Cash Valley Elementary,Elementary,93.7,21285.0,22725.0,45.6,82,<= 5.0,*,180,41,243,16.9,20220125
2020,01,Allegany,2902,Parkside Elementary,Elementary,94.7,17890.0,18890.0,46.3,69,<= 5.0,*,149,30,200,15.0,20220125
2020,01,Allegany,A,All Allegany Schools,Elementary,93.8,354766.5,378138.0,39.5,1201,<= 5.0,*,3039,710,3787,18.7,20220125
2020,01,Allegany,A,All Allegany Schools,Middle,92.9,215090.5,231415.0,37.1,692,7.7,143,1866,438,1925,22.8,20220125
2020,01,Allegany,A,All Allegany Schools,High,91.3,263799.0,288951.0,34.2,792,12.1,281,2319,759,2427,31.3,20220125
2020,01,Allegany,A,All Allegany Schools,All,92.8,833656.0,898504.0,37.2,2685,7.6,548,7224,1907,8139,23.4,20220125
2020,02,Anne Arundel,1023,Brooklyn Park Middle,Middle,93.3,94410.0,101201.0,44.8,370,7.3,60,825,198,881,22.5,20220125
2020,02,Anne Arundel,1033,Glen Burnie High,High,89.1,222204.0,249413.0,37.2,749,17.9,360,2012,746,2167,34.4,20220125
2020,02,Anne Arundel,1043,Corkran Middle School,Middle,92.9,73212.0,78765.0,39.5,252,6.3,40,638,163,697,23.4,20220125
2020,02,Anne Arundel,1053,Lindale Middle,Middle,94.1,127279.0,135230.0,53.0,584,5.6,62,1101,215,1175,18.3,20220125
2020,02,Anne Arundel,1063,Marley Middle,Middle,93.6,106206.5,113464.0,45.3,411,6.2,56,908,199,1004,19.8,20220125
2020,02,Anne Arundel,1082,Belle Grove Elementary,Elementary,93.0,24635.5,26502.0,34.1,73,5.6,12,214,85,296,28.7,20220125
2020,02,Anne Arundel,1092,Brooklyn Park Elementary,Elementary,94.3,38827.5,41190.0,44.5,145,<= 5.0,*,326,82,447,18.3,20220125
2020,02,Anne Arundel,1112,George T. Cromwell Elementary,Elementary,94.4,33447.0,35441.0,41.8,119,<= 5.0,*,285,45,317,14.2,20220125
2020,02,Anne Arundel,1122,Freetown Elementary,Elementary,94.4,40439.5,42849.0,42.4,143,<= 5.0,*,337,85,457,18.6,20220125
2020,02,Anne Arundel,1132,Glendale Elementary,Elementary,94.0,39227.0,41727.0,42.8,143,<= 5.0,*,334,90,454,19.8,20220125
2020,02,Anne Arundel,1142,Hilltop Elementary,Elementary,93.5,61688.5,65991.0,39.6,211,<= 5.0,*,533,174,679,25.6,20220125
2020,02,Anne Arundel,1152,Linthicum Elementary,Elementary,>= 95.0,*,*,49.1,195,<= 5.0,*,397,60,487,12.3,20220125
2020,02,Anne Arundel,1162,Marley Elementary,Elementary,94.4,75105.0,79577.0,42.9,270,<= 5.0,*,629,144,836,17.2,20220125
2020,02,Anne Arundel,1172,North Glen Elementary,Elementary,94.0,24834.0,26408.0,45.9,94,<= 5.0,*,205,66,299,22.1,20220125
2020,02,Anne Arundel,1182,Oakwood Elementary,Elementary,94.0,24633.5,26195.0,47.1,99,<= 5.0,*,210,66,288,22.9,20220125
2020,02,Anne Arundel,1192,Overlook Elementary,Elementary,94.2,32404.5,34383.0,43.4,122,<= 5.0,*,281,63,361,17.5,20220125
2020,02,Anne Arundel,1202,Park Elementary,Elementary,94.1,45312.0,48169.0,45.0,175,<= 5.0,*,389,94,504,18.7,20220125
2020,02,Anne Arundel,1212,Point Pleasant Elementary,Elementary,94.4,49099.5,52007.0,42.8,180,<= 5.0,*,421,75,534,14.0,20220125
2020,02,Anne Arundel,1232,Quarterfield Elementary,Elementary,>= 95.0,*,*,54.2,186,<= 5.0,*,343,64,438,14.6,20220125
2020,02,Anne Arundel,1242,Richard Henry Lee Elementary,Elementary,93.7,46141.5,49246.0,40.5,163,<= 5.0,*,402,113,534,21.2,20220125
2020,02,Anne Arundel,1262,Woodside Elementary,Elementary,93.8,32446.0,34595.0,43.2,120,5.8,16,278,77,370,20.8,20220125
2020,02,Anne Arundel,1274,Marley Glen School,Elementary,86.2,3379.0,3921.0,30.0,9,33.3,10,30,27,51,52.9,20220125
2020,02,Anne Arundel,1274,Marley Glen School,Middle,*,*,*,*,*,*,*,*,*,*,*,20220125
2020,02,Anne Arundel,1274,Marley Glen School,High,92.1,1688.0,1833.0,35.7,5,14.3,2,14,5,17,29.4,20220125
2020,02,Anne Arundel,1274,Marley Glen School,All,87.9,5882.5,6690.0,27.5,14,25.5,13,51,38,77,49.4,20220125
2020,02,Anne Arundel,1323,North County High,High,90.4,248066.0,274274.0,40.0,886,15.3,339,2216,722,2361,30.6,20220125
2020,02,Anne Arundel,2013,Severna Park High,High,>= 95.0,*,*,57.7,1106,<= 5.0,*,1917,208,1940,10.7,20220125
2020,02,Anne Arundel,2023,Northeast High,High,93.5,152993.5,163631.0,50.2,675,6.5,88,1344,275,1403,19.6,20220125
2020,02,Anne Arundel,2033,George Fox Middle,Middle,92.9,97372.0,104850.0,35.7,308,5.9,51,863,209,915,22.8,20220125
2020,02,Anne Arundel,2043,Severna Park Middle,Middle,>= 95.0,*,*,55.9,806,<= 5.0,*,1443,144,1464,9.8,20220125
2020,02,Anne Arundel,2052,Arnold Elementary,Elementary,>= 95.0,*,*,50.8,230,<= 5.0,*,453,37,559,6.6,20220125
2020,02,Anne Arundel,2062,Belvedere Elementary,Elementary,>= 95.0,*,*,53.6,215,<= 5.0,*,401,41,485,8.5,20220125
2020,02,Anne Arundel,2072,Benfield Elementary,Elementary,>= 95.0,*,*,55.2,190,<= 5.0,*,344,*,*,<= 5.0,20220125
2020,02,Anne Arundel,2082,Bodkin Elementary,Elementary,>= 95.0,*,*,57.8,257,<= 5.0,*,445,35,560,6.3,20220125
2020,02,Anne Arundel,2092,Cape St. Claire Elementary,Elementary,>= 95.0,*,*,52.7,270,<= 5.0,*,512,50,636,7.9,20220125
2020,02,Anne Arundel,2102,Folger Mckinsey Elementary,Elementary,>= 95.0,*,*,53.7,278,<= 5.0,*,518,41,621,6.6,20220125
2020,02,Anne Arundel,2112,Fort Smallwood Elementary,Elementary,>= 95.0,*,*,52.4,185,<= 5.0,*,353,35,433,8.1,20220125
2020,02,Anne Arundel,2132,High Point Elementary,Elementary,93.7,58662.0,62585.0,34.3,178,<= 5.0,*,519,112,664,16.9,20220125
2020,02,Anne Arundel,2142,Jacobsville Elementary,Elementary,>= 95.0,*,*,48.3,224,<= 5.0,*,464,73,574,12.7,20220125
2020,02,Anne Arundel,2152,Jones Elementary,Elementary,>= 95.0,*,*,52.9,139,<= 5.0,*,263,*,*,<= 5.0,20220125
2020,02,Anne Arundel,2162,Lake Shore Elementary,Elementary,>= 95.0,*,*,47.8,132,<= 5.0,*,276,43,338,12.7,20220125
2020,02,Anne Arundel,2172,Oak Hill Elementary,Elementary,>= 95.0,*,*,50.3,272,<= 5.0,*,541,69,689,10.0,20220125
2020,02,Anne Arundel,2182,Pasadena Elementary,Elementary,>= 95.0,*,*,52.5,158,<= 5.0,*,301,40,376,10.6,20220125
2020,02,Anne Arundel,2192,Riviera Beach Elementary,Elementary,93.9,26487.5,28219.0,35.2,81,<= 5.0,*,230,56,287,19.5,20220125
2020,02,Anne Arundel,2202,Severna Park Elementary,Elementary,>= 95.0,*,*,46.4,170,<= 5.0,*,366,34,448,7.6,20220125
2020,02,Anne Arundel,2212,Solley Elementary,Elementary,94.1,72214.5,76742.0,40.0,253,<= 5.0,*,633,129,781,16.5,20220125
2020,02,Anne Arundel,2222,Sunset Elementary,Elementary,94.3,40106.5,42542.0,38.2,134,<= 5.0,*,351,68,443,15.3,20220125
2020,02,Anne Arundel,2233,Anne Arundel Evening High,High,80.1,23264.0,29027.0,12.4,13,32.4,34,105,314,469,67.0,20220125
2020,02,Anne Arundel,2243,Magothy River Middle,Middle,>= 95.0,*,*,52.3,376,<= 5.0,*,719,77,735,10.5,20220125
2020,02,Anne Arundel,2273,Chesapeake High,High,93.7,162105.5,173053.0,51.7,730,6.7,94,1411,251,1474,17.0,20220125
2020,02,Anne Arundel,2322,Broadneck Elementary,Elementary,>= 95.0,*,*,51.2,335,<= 5.0,*,654,78,790,9.9,20220125
2020,02,Anne Arundel,2363,Broadneck High,High,94.7,253492.5,267557.0,53.9,1185,<= 5.0,*,2200,297,2248,13.2,20220125
2020,02,Anne Arundel,2372,Windsor Farm Elementary,Elementary,>= 95.0,*,*,51.9,245,<= 5.0,*,472,65,573,11.3,20220125
2020,02,Anne Arundel,2413,Severn River Middle,Middle,>= 95.0,*,*,51.4,417,<= 5.0,*,812,83,830,10.0,20220125
2020,02,Anne Arundel,2423,Chesapeake Bay Middle,Middle,93.9,121282.0,129140.0,46.9,501,<= 5.0,*,1068,219,1116,19.6,20220125
2020,02,Anne Arundel,2432,Shipley's Choice Elementary,Elementary,>= 95.0,*,*,57.0,191,<= 5.0,*,335,*,*,<= 5.0,20220125
2020,02,Anne Arundel,3013,Arundel High,High,93.2,248561.0,266803.0,46.6,1012,8.0,174,2173,439,2269,19.3,20220125
2020,02,Anne Arundel,3023,Arundel Middle,Middle,94.9,122005.0,128623.0,52.3,548,<= 5.0,*,1048,142,1109,12.8,20220125
2020,02,Anne Arundel,3033,MacArthur Middle,Middle,94.2,107328.0,113922.0,50.0,453,<= 5.0,*,906,170,1010,16.8,20220125
2020,02,Anne Arundel,3062,Brock Bridge Elementary,Elementary,>= 95.0,*,*,54.0,241,<= 5.0,*,446,110,606,18.2,20220125
2020,02,Anne Arundel,3072,Crofton Elementary,Elementary,>= 95.0,*,*,58.3,393,<= 5.0,*,674,55,844,6.5,20220125
2020,02,Anne Arundel,3082,Crofton Woods Elementary,Elementary,>= 95.0,*,*,49.5,318,<= 5.0,*,643,82,773,10.6,20220125
2020,02,Anne Arundel,3092,Seven Oaks Elementary,Elementary,>= 95.0,*,*,55.3,226,<= 5.0,*,409,69,550,12.5,20220125
2020,02,Anne Arundel,3102,Hebron - Harman Elementary,Elementary,94.1,67860.5,72087.0,46.0,269,<= 5.0,*,585,146,758,19.3,20220125
2020,02,Anne Arundel,3112,Jessup Elementary,Elementary,94.6,50327.0,53209.0,47.1,205,<= 5.0,*,435,102,568,18.0,20220125
2020,02,Anne Arundel,3122,Manor View Elementary,Elementary,>= 95.0,*,*,49.6,134,<= 5.0,*,270,29,323,9.0,20220125
2020,02,Anne Arundel,3132,Maryland City Elementary,Elementary,>= 95.0,*,*,53.8,149,<= 5.0,*,277,51,376,13.6,20220125
2020,02,Anne Arundel,3142,Meade Heights Elementary,Elementary,>= 95.0,*,*,55.6,148,<= 5.0,*,266,64,400,16.0,20220125
2020,02,Anne Arundel,3152,Van Bokkelen Elementary,Elementary,92.9,37824.0,40699.0,37.5,120,5.6,18,320,112,440,25.5,20220125
2020,02,Anne Arundel,3162,Millersville Elementary,Elementary,94.7,31366.5,33130.0,43.2,118,<= 5.0,*,273,42,352,11.9,20220125
2020,02,Anne Arundel,3172,Odenton Elementary,Elementary,94.3,47776.0,50651.0,45.1,185,<= 5.0,*,410,98,538,18.2,20220125
2020,02,Anne Arundel,3182,Pershing Hill Elementary,Elementary,94.6,64643.5,68324.0,45.5,244,<= 5.0,*,536,84,624,13.5,20220125
2020,02,Anne Arundel,3192,Ridgeway Elementary,Elementary,>= 95.0,*,*,53.0,295,<= 5.0,*,557,85,711,12.0,20220125
2020,02,Anne Arundel,3202,Severn Elementary,Elementary,>= 95.0,*,*,50.7,216,<= 5.0,*,426,64,544,11.8,20220125
2020,02,Anne Arundel,3212,South Shore Elementary,Elementary,94.9,34183.0,36034.0,49.8,147,<= 5.0,*,295,41,352,11.6,20220125
2020,02,Anne Arundel,3222,Waugh Chapel Elementary,Elementary,>= 95.0,*,*,51.3,253,<= 5.0,*,493,57,627,9.1,20220125
2020,02,Anne Arundel,3242,Piney Orchard Elementary,Elementary,>= 95.0,*,*,55.9,293,<= 5.0,*,524,59,672,8.8,20220125
2020,02,Anne Arundel,3263,Crofton Middle,Middle,>= 95.0,*,*,58.5,781,<= 5.0,*,1334,131,1373,9.5,20220125
2020,02,Anne Arundel,3272,Four Seasons Elementary,Elementary,>= 95.0,*,*,60.0,304,<= 5.0,*,507,46,628,7.3,20220125
2020,02,Anne Arundel,3282,Nantucket Elementary,Elementary,>= 95.0,*,*,57.6,370,<= 5.0,*,642,61,804,7.6,20220125
2020,02,Anne Arundel,3323,Meade High,High,89.3,217556.5,243701.0,37.0,720,17.5,340,1947,728,2164,33.6,20220125
2020,02,Anne Arundel,3333,Old Mill Middle North,Middle,94.0,121962.0,129786.0,47.3,502,<= 5.0,*,1061,204,1126,18.1,20220125
2020,02,Anne Arundel,3343,Old Mill Middle South,Middle,94.3,112494.0,119241.0,46.9,454,<= 5.0,*,969,167,1030,16.2,20220125
2020,02,Anne Arundel,3353,Old Mill High,High,93.5,259114.5,277153.0,48.7,1099,7.0,158,2258,457,2373,19.3,20220125
2020,02,Anne Arundel,3362,Crofton Meadows Elementary,Elementary,>= 95.0,*,*,51.0,233,<= 5.0,*,457,62,576,10.8,20220125
2020,02,Anne Arundel,3372,Glen Burnie Park Elementary,Elementary,94.1,51063.0,54285.0,41.7,181,<= 5.0,*,434,110,569,19.3,20220125
2020,02,Anne Arundel,3382,Southgate Elementary,Elementary,94.1,73005.0,77594.0,43.3,269,<= 5.0,*,621,134,815,16.4,20220125
2020,02,Anne Arundel,3392,Rippling Woods Elementary,Elementary,93.3,54315.5,58202.0,34.3,160,<= 5.0,*,467,147,624,23.6,20220125
2020,02,Anne Arundel,3414,Ruth Parker Eason School,Elementary,87.7,4125.5,4702.0,18.9,7,18.9,7,37,30,60,50.0,20220125
2020,02,Anne Arundel,3414,Ruth Parker Eason School,Middle,88.6,2062.0,2327.0,44.4,8,22.2,4,18,7,21,33.3,20220125
2020,02,Anne Arundel,3414,Ruth Parker Eason School,High,90.7,3129.5,3450.0,28.6,8,10.7,3,28,12,31,38.7,20220125
2020,02,Anne Arundel,3414,Ruth Parker Eason School,All,88.9,9317.0,10479.0,27.7,23,16.9,14,83,49,112,43.8,20220125
2020,02,Anne Arundel,3423,Meade Middle,Middle,93.8,94379.5,100584.0,49.8,400,6.2,50,804,183,897,20.4,20220125
2020,02,Anne Arundel,4013,Annapolis High,High,90.2,229824.5,254791.0,37.9,783,15.9,329,2067,669,2193,30.5,20220125
2020,02,Anne Arundel,4023,Southern High,High,93.5,112473.5,120350.0,44.1,430,6.1,60,976,187,1028,18.2,20220125
2020,02,Anne Arundel,4033,Annapolis Middle,Middle,93.6,115945.0,123824.0,48.1,484,6.7,67,1007,223,1071,20.8,20220125
2020,02,Anne Arundel,4043,Wiley H. Bates Middle,Middle,94.7,76155.0,80455.0,53.1,347,<= 5.0,*,653,111,697,15.9,20220125
2020,02,Anne Arundel,4053,Southern Middle,Middle,93.9,90476.0,96377.0,45.6,361,<= 5.0,*,792,143,822,17.4,20220125
2020,02,Anne Arundel,4064,Mary Moss at Adams Academy,Middle,70.5,4818.0,6831.0,<= 5.0,*,64.5,20,31,110,120,91.7,20220125
2020,02,Anne Arundel,4074,Phoenix Academy,Elementary,80.0,1353.5,1691.0,18.2,2,54.5,6,11,11,18,61.1,20220125
2020,02,Anne Arundel,4074,Phoenix Academy,Middle,71.1,2729.0,3840.0,10.0,3,63.3,19,30,29,37,78.4,20220125
2020,02,Anne Arundel,4074,Phoenix Academy,High,67.5,8960.0,13277.0,6.4,6,62.8,59,94,132,152,86.8,20220125
2020,02,Anne Arundel,4074,Phoenix Academy,All,69.3,13042.5,18808.0,8.1,11,62.2,84,135,172,207,83.1,20220125
2020,02,Anne Arundel,4092,Annapolis Elementary,Elementary,93.9,18101.5,19269.0,35.5,55,<= 5.0,*,155,39,198,19.7,20220125
2020,02,Anne Arundel,4112,Central Elementary,Elementary,>= 95.0,*,*,50.8,255,<= 5.0,*,502,49,617,7.9,20220125
2020,02,Anne Arundel,4122,Davidsonville Elementary,Elementary,>= 95.0,*,*,50.8,288,<= 5.0,*,567,63,685,9.2,20220125
2020,02,Anne Arundel,4132,Deale Elementary,Elementary,94.5,20796.0,21997.0,38.3,69,<= 5.0,*,180,30,228,13.2,20220125
2020,02,Anne Arundel,4142,Eastport Elementary,Elementary,94.1,22525.0,23931.0,45.1,87,<= 5.0,*,193,63,273,23.1,20220125
2020,02,Anne Arundel,4152,Edgewater Elementary,Elementary,>= 95.0,*,*,54.5,259,<= 5.0,*,475,56,581,9.6,20220125
2020,02,Anne Arundel,4162,Georgetown East Elementary,Elementary,94.3,20887.0,22138.0,46.3,82,<= 5.0,*,177,53,247,21.5,20220125
2020,02,Anne Arundel,4182,Germantown Elementary,Elementary,>= 95.0,*,*,55.9,203,<= 5.0,*,363,52,468,11.1,20220125
2020,02,Anne Arundel,4192,Hillsmere Elementary,Elementary,>= 95.0,*,*,47.5,150,<= 5.0,*,316,56,407,13.8,20220125
2020,02,Anne Arundel,4202,Lothian Elementary,Elementary,94.4,46021.5,48774.0,42.9,169,<= 5.0,*,394,85,491,17.3,20220125
2020,02,Anne Arundel,4212,Mayo Elementary,Elementary,>= 95.0,*,*,56.5,156,<= 5.0,*,276,31,356,8.7,20220125
2020,02,Anne Arundel,4222,Walter S. Mills - Parole Elementary,Elementary,94.1,52759.5,56079.0,41.1,185,<= 5.0,*,450,101,584,17.3,20220125
2020,02,Anne Arundel,4232,Rolling Knolls Elementary,Elementary,94.6,40285.0,42574.0,44.9,155,<= 5.0,*,345,60,443,13.5,20220125
2020,02,Anne Arundel,4242,Shady Side Elementary,Elementary,94.4,41091.5,43540.0,41.4,147,<= 5.0,*,355,73,462,15.8,20220125
2020,02,Anne Arundel,4252,Traceys Elementary,Elementary,94.5,40182.0,42514.0,40.5,141,<= 5.0,*,348,58,440,13.2,20220125
2020,02,Anne Arundel,4262,Tyler Heights Elementary,Elementary,>= 95.0,*,*,54.2,179,<= 5.0,*,330,48,458,10.5,20220125
2020,02,Anne Arundel,4272,West Annapolis Elementary,Elementary,>= 95.0,*,*,53.5,106,<= 5.0,*,198,30,255,11.8,20220125
2020,02,Anne Arundel,4283,Central Middle,Middle,>= 95.0,*,*,53.1,671,<= 5.0,*,1263,155,1305,11.9,20220125
2020,02,Anne Arundel,4293,South River High,High,93.9,252217.0,268740.0,47.6,1049,5.8,127,2205,383,2273,16.8,20220125
2020,02,Anne Arundel,4304,Central Special School,Elementary,86.7,2714.0,3132.0,19.2,5,23.1,6,26,18,37,48.6,20220125
2020,02,Anne Arundel,4304,Central Special School,Middle,85.8,1036.0,1208.0,30.0,3,30.0,3,10,4,10,40.0,20220125
2020,02,Anne Arundel,4304,Central Special School,High,89.8,3463.0,3855.0,30.0,9,16.7,5,30,14,34,41.2,20220125
2020,02,Anne Arundel,4304,Central Special School,All,88.0,7213.0,8195.0,25.8,17,21.2,14,66,36,81,44.4,20220125
2020,02,Anne Arundel,6113,Monarch Global Academy PCS Laurel Campus,Elementary,>= 95.0,*,*,67.9,321,<= 5.0,*,473,34,560,6.1,20220125
2020,02,Anne Arundel,6113,Monarch Global Academy PCS Laurel Campus,Middle,>= 95.0,*,*,68.5,185,<= 5.0,*,270,21,272,7.7,20220125
2020,02,Anne Arundel,6113,Monarch Global Academy PCS Laurel Campus,All,>= 95.0,*,*,68.1,506,<= 5.0,*,743,55,832,6.6,20220125
2020,02,Anne Arundel,6123,Monarch Academy Annapolis ES,Elementary,94.4,63395.5,67152.0,44.9,245,<= 5.0,*,546,126,704,17.9,20220125
2020,02,Anne Arundel,6223,Chesapeake Science Point,Middle,>= 95.0,*,*,61.3,141,<= 5.0,*,230,13,232,5.6,20220125
2020,02,Anne Arundel,6223,Chesapeake Science Point,High,>= 95.0,*,*,63.8,148,<= 5.0,*,232,29,232,12.5,20220125
2020,02,Anne Arundel,6223,Chesapeake Science Point,All,>= 95.0,*,*,62.6,289,<= 5.0,*,462,42,464,9.1,20220125
2020,02,Anne Arundel,6233,Monarch Academy,Elementary,>= 95.0,*,*,60.9,227,<= 5.0,*,373,33,447,7.4,20220125
2020,02,Anne Arundel,6233,Monarch Academy,Middle,>= 95.0,*,*,52.6,120,<= 5.0,*,228,32,232,13.8,20220125
2020,02,Anne Arundel,6233,Monarch Academy,All,>= 95.0,*,*,57.7,347,<= 5.0,*,601,65,679,9.6,20220125
2020,02,Anne Arundel,A,All Anne Arundel Schools,Elementary,94.9,3744370.0,3944828.0,48.3,15670,<= 5.0,*,32433,5464,40474,13.5,20220125
2020,02,Anne Arundel,A,All Anne Arundel Schools,Middle,94.3,2197641.5,2329900.0,49.6,9518,<= 5.0,*,19186,3182,19868,16.0,20220125
2020,02,Anne Arundel,A,All Anne Arundel Schools,High,92.2,2650024.5,2875461.0,45.4,10625,10.5,2457,23428,5657,24458,23.1,20220125
2020,02,Anne Arundel,A,All Anne Arundel Schools,All,93.9,8592036.0,9150189.0,47.7,35813,5.3,3981,75047,14303,84800,16.9,20220125
2020,03,Baltimore County,0051,Northwest EDLP at Milford Mill Academy,High,89.1,1197.0,1343.0,*,*,*,*,*,14,31,45.2,20220125
2020,03,Baltimore County,0052,Southwest EDLP at Woodlawn High School,High,85.2,2288.0,2685.0,8.3,1,50.0,6,12,30,46,65.2,20220125
2020,03,Baltimore County,0053,Northeast EDLP at Parkville High School,High,87.2,2241.0,2570.0,8.3,1,50.0,6,12,20,42,47.6,20220125
2020,03,Baltimore County,0055,Southeast EDLP at Dundalk High School,High,94.6,2929.0,3097.0,42.9,6,<= 5.0,*,14,14,61,23.0,20220125
2020,03,Baltimore County,0056,Central EDLP at Loch Raven High School,High,*,*,*,*,*,*,*,*,*,*,*,20220125
2020,03,Baltimore County,0057,Home Assignments-Elementary,Elementary,*,*,*,*,*,*,*,*,*,*,<= 5.0,20220125
2020,03,Baltimore County,0058,Home Assignments-Secondary,Middle,69.6,1258.0,1808.0,*,*,*,*,*,42,50,84.0,20220125
2020,03,Baltimore County,0058,Home Assignments-Secondary,High,58.4,2766.5,4739.0,*,*,*,*,*,104,128,81.3,20220125
2020,03,Baltimore County,0058,Home Assignments-Secondary,All,61.5,4024.5,6547.0,*,*,*,*,*,146,178,82.0,20220125
2020,03,Baltimore County,0069,Catonsville Center for Alternative Studies,High,72.7,5790.5,7960.0,*,*,*,*,*,132,164,80.5,20220125
2020,03,Baltimore County,0070,Meadowood Education Center,Middle,78.0,3074.0,3939.0,*,*,*,*,*,60,97,61.9,20220125
2020,03,Baltimore County,0072,Rosedale Center,Middle,77.6,2416.0,3114.0,*,*,*,*,*,64,82,78.0,20220125
2020,03,Baltimore County,0072,Rosedale Center,High,78.2,5010.5,6407.0,*,*,*,*,*,91,133,68.4,20220125
2020,03,Baltimore County,0072,Rosedale Center,All,78.0,7426.5,9521.0,*,*,*,*,*,155,215,72.1,20220125
2020,03,Baltimore County,0075,Crossroads Center,Middle,91.5,10008.0,10937.0,26.4,23,11.5,10,87,28,92,30.4,20220125
2020,03,Baltimore County,0075,Crossroads Center,High,85.6,9566.5,11177.0,21.8,19,26.4,23,87,49,95,51.6,20220125
2020,03,Baltimore County,0075,Crossroads Center,All,88.5,19574.5,22114.0,24.1,42,19.0,33,174,77,187,41.2,20220125
2020,03,Baltimore County,0077,BCDC Educational Center,High,61.7,2405.0,3895.0,5.6,1,83.3,15,18,55,66,83.3,20220125
2020,03,Baltimore County,0101,Catonsville Elementary,Elementary,>= 95.0,*,*,57.0,290,<= 5.0,*,509,61,638,9.6,20220125
2020,03,Baltimore County,0102,Westchester Elementary,Elementary,>= 95.0,*,*,54.7,306,<= 5.0,*,559,50,693,7.2,20220125
2020,03,Baltimore County,0103,Westowne Elementary,Elementary,>= 95.0,*,*,57.7,286,<= 5.0,*,496,62,635,9.8,20220125
2020,03,Baltimore County,0104,Edmondson Heights Elementary,Elementary,93.8,42748.0,45591.0,40.2,147,5.5,20,366,92,469,19.6,20220125
2020,03,Baltimore County,0105,Johnnycake Elementary,Elementary,94.6,62101.0,65625.0,48.7,252,<= 5.0,*,517,102,677,15.1,20220125
2020,03,Baltimore County,0111,Maiden Choice School,Elementary,86.4,4573.0,5295.0,23.3,10,34.9,15,43,25,54,46.3,20220125
2020,03,Baltimore County,0111,Maiden Choice School,Middle,86.6,2093.0,2416.0,36.8,7,31.6,6,19,12,22,54.5,20220125
2020,03,Baltimore County,0111,Maiden Choice School,High,89.2,3889.5,4360.0,42.9,15,14.3,5,35,10,37,27.0,20220125
2020,03,Baltimore County,0111,Maiden Choice School,All,87.4,10555.5,12071.0,33.0,32,26.8,26,97,47,113,41.6,20220125
2020,03,Baltimore County,0112,Dogwood Elementary,Elementary,94.0,64015.5,68088.0,42.0,226,<= 5.0,*,538,112,678,16.5,20220125
2020,03,Baltimore County,0113,Chadwick Elementary,Elementary,>= 95.0,*,*,51.1,250,<= 5.0,*,489,59,633,9.3,20220125
2020,03,Baltimore County,0115,Hillcrest Elementary,Elementary,>= 95.0,*,*,56.3,317,<= 5.0,*,563,60,698,8.6,20220125
