Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Attend Rate Pct,Days Attended Cnt,Days Member Cnt,Fewer 5 Pct,Fewer 5 Cnt,More 20 Pct,More 20 Cnt,More 90 Member Cnt,Create Date
2003,01,Allegany,0301,Flintstone Elementary,Elementary,94.9,35394.5,37279,27.7,57,<= 5.0,*,206,20120820
2003,01,Allegany,0401,South Penn Elementary,Elementary,>= 95.0,*,*,39.5,158,<= 5.0,*,400,20120820
2003,01,Allegany,0402,John Humbird Elementary,Elementary,>= 95.0,*,*,33.5,84,<= 5.0,*,251,20120820
2003,01,Allegany,0405,Fort Hill High,High,93.5,164113.5,175581,30.7,299,13.3,129,973,20120820
2003,01,Allegany,0406,Washington Middle,Middle,94.2,138330.0,146855,28.8,238,10.9,90,825,20120820
2003,01,Allegany,0502,Northeast Elementary,Elementary,>= 95.0,*,*,44.4,107,<= 5.0,*,241,20120820
2003,01,Allegany,0504,Braddock Middle,Middle,>= 95.0,*,*,36.4,258,6.2,44,709,20120820
2003,01,Allegany,0601,Center For Career & Technology Education,High,93.5,45851.5,49060,23.6,64,11.1,30,271,20120820
2003,01,Allegany,0603,West Side Elementary,Elementary,>= 95.0,*,*,34.4,98,<= 5.0,*,285,20120820
2003,01,Allegany,0606,Allegany High,High,94.9,136989.0,144294,37.7,300,8.0,64,796,20120820
2003,01,Allegany,0701,Cresaptown Elementary,Elementary,>= 95.0,*,*,42.1,120,<= 5.0,*,285,20120820
2003,01,Allegany,0702,Bel Air Elementary,Elementary,>= 95.0,*,*,49.5,95,<= 5.0,*,192,20120820
2003,01,Allegany,0801,Westernport Elementary,Elementary,>= 95.0,*,*,39.7,93,<= 5.0,*,234,20120820
2003,01,Allegany,0802,Westmar Middle,Middle,94.8,58768.5,62015,34.2,118,7.5,26,345,20120820
2003,01,Allegany,1001,George's Creek Elementary,Elementary,>= 95.0,*,*,41.2,113,<= 5.0,*,274,20120820
2003,01,Allegany,1002,Westmar High,High,94.5,70180.0,74262,28.4,116,6.1,25,409,20120820
2003,01,Allegany,1101,Frost Elementary,Elementary,>= 95.0,*,*,36.7,81,<= 5.0,*,221,20120820
2003,01,Allegany,1301,Mount Savage Elementary/Middle,Elementary,>= 95.0,*,*,45.2,95,<= 5.0,*,210,20120820
2003,01,Allegany,1301,Mount Savage Elementary/Middle,Middle,>= 95.0,*,*,36.9,195,<= 5.0,*,528,20120820
2003,01,Allegany,2401,Eckhart Alternative School,Middle,78.3,5378.5,6868,<= 5.0,*,70.6,24,34,20120820
2003,01,Allegany,2401,Eckhart Alternative School,High,76.3,11104.5,14546,10.0,7,67.1,47,70,20120820
2003,01,Allegany,2402,Beall High,High,94.7,103954.0,109825,32.4,199,9.1,56,615,20120820
2003,01,Allegany,2801,Beall Elementary,Elementary,>= 95.0,*,*,44.6,95,<= 5.0,*,213,20120820
2003,01,Allegany,2901,Cash Valley Elementary,Elementary,>= 95.0,*,*,40.4,111,<= 5.0,*,275,20120820
2003,01,Allegany,2902,Parkside Elementary,Elementary,>= 95.0,*,*,40.8,93,<= 5.0,*,228,20120820
2003,01,Allegany,7777,Allegany County Home & Hospital,Middle,*,*,*,*,*,*,*,*,20120820
2003,01,Allegany,7777,Allegany County Home & Hospital,High,*,*,*,*,*,*,*,*,20120820
2003,01,Allegany,A,All Allegany Schools,Elementary,>= 95.0,*,*,39.1,1383,<= 5.0,*,3536,20120820
2003,01,Allegany,A,All Allegany Schools,Middle,94.7,407207.5,430063,33.2,794,8.8,210,2392,20120820
2003,01,Allegany,A,All Allegany Schools,High,93.8,539103.5,574892,31.2,991,12.0,382,3178,20120820
2003,02,Anne Arundel,1023,Brooklyn Park Middle,Middle,92.2,104408.0,113262,21.3,134,18.1,114,630,20120820
2003,02,Anne Arundel,1033,Glen Burnie Senior,High,90.8,331112.0,364759,25.0,506,21.4,433,2021,20120820
2003,02,Anne Arundel,1043,Corkran Middle School,Middle,94.6,134477.5,142085,41.4,331,10.6,85,800,20120820
2003,02,Anne Arundel,1053,Lindale Middle,Middle,93.5,181163.0,193849,30.3,332,13.9,152,1094,20120820
2003,02,Anne Arundel,1063,Marley Middle,Middle,92.3,155013.0,167958,27.1,255,17.1,161,940,20120820
2003,02,Anne Arundel,1082,Belle Grove Elementary,Elementary,93.8,24888.0,26538,19.9,30,11.3,17,151,20120820
2003,02,Anne Arundel,1092,Brooklyn Park Elementary,Elementary,>= 95.0,*,*,38.9,125,10.9,35,321,20120820
2003,02,Anne Arundel,1102,Ferndale Elementary,Elementary,>= 95.0,*,*,47.5,56,6.8,8,118,20120820
2003,02,Anne Arundel,1112,George Cromwell Elementary,Elementary,>= 95.0,*,*,40.5,81,<= 5.0,*,200,20120820
2003,02,Anne Arundel,1122,Freetown Elementary,Elementary,94.0,46995.0,49991,35.3,96,14.3,39,272,20120820
2003,02,Anne Arundel,1132,Glendale Elementary,Elementary,94.7,67244.5,71023,31.5,126,8.0,32,400,20120820
2003,02,Anne Arundel,1142,Hilltop Elementary,Elementary,94.3,81052.5,85934,31.7,153,11.2,54,483,20120820
2003,02,Anne Arundel,1152,Linthicum Elementary,Elementary,>= 95.0,*,*,46.8,171,<= 5.0,*,365,20120820
2003,02,Anne Arundel,1162,Marley Elementary,Elementary,94.9,57061.0,60096,33.3,113,5.9,20,339,20120820
2003,02,Anne Arundel,1172,North Glen Elementary,Elementary,>= 95.0,*,*,38.0,70,8.7,16,184,20120820
2003,02,Anne Arundel,1182,Oakwood Elementary,Elementary,>= 95.0,*,*,44.5,101,5.7,13,227,20120820
2003,02,Anne Arundel,1192,Overlook Elementary,Elementary,>= 95.0,*,*,33.7,65,5.7,11,193,20120820
2003,02,Anne Arundel,1202,Park Elementary,Elementary,94.1,52901.5,56239,33.8,107,11.7,37,317,20120820
2003,02,Anne Arundel,1212,Point Pleasant Elementary,Elementary,94.7,75308.5,79527,35.0,157,8.3,37,448,20120820
2003,02,Anne Arundel,1232,Quarterfield Elementary,Elementary,>= 95.0,*,*,42.0,141,<= 5.0,*,336,20120820
2003,02,Anne Arundel,1242,Richard Henry Lee Elementary,Elementary,>= 95.0,*,*,43.8,169,8.3,32,386,20120820
2003,02,Anne Arundel,1262,Woodside Elementary,Elementary,94.3,40792.0,43241,36.1,88,12.3,30,244,20120820
2003,02,Anne Arundel,1274,Marley Glen School,Elementary,*,*,*,*,*,*,*,*,20120820
2003,02,Anne Arundel,1274,Marley Glen School,High,87.5,10663.5,12193,20.9,14,31.3,21,67,20120820
2003,02,Anne Arundel,1313,Glen Burnie Evening High,High,83.5,2057.5,2463,*,*,*,*,*,20120820
2003,02,Anne Arundel,1323,North County High,High,91.4,309619.0,338765,24.3,465,20.8,399,1915,20120820
2003,02,Anne Arundel,2013,Severna Park Sr High,High,>= 95.0,*,*,44.6,751,5.1,86,1684,20120820
2003,02,Anne Arundel,2023,Northeast Sr High,High,93.8,247165.0,263394,34.0,499,11.7,172,1468,20120820
2003,02,Anne Arundel,2033,George Fox Middle,Middle,94.3,138778.0,147106,35.0,288,12.2,100,823,20120820
2003,02,Anne Arundel,2043,Severna Park Middle,Middle,>= 95.0,*,*,47.8,657,<= 5.0,*,1375,20120820
2003,02,Anne Arundel,2052,Arnold Elementary,Elementary,>= 95.0,*,*,48.5,193,<= 5.0,*,398,20120820
2003,02,Anne Arundel,2062,Belvedere Elementary,Elementary,>= 95.0,*,*,43.2,187,<= 5.0,*,433,20120820
2003,02,Anne Arundel,2072,Benfield Elementary,Elementary,>= 95.0,*,*,54.9,185,<= 5.0,*,337,20120820
2003,02,Anne Arundel,2082,Bodkin Elementary,Elementary,>= 95.0,*,*,45.3,235,<= 5.0,*,519,20120820
2003,02,Anne Arundel,2092,Cape St. Claire Elementary,Elementary,>= 95.0,*,*,43.3,248,<= 5.0,*,573,20120820
2003,02,Anne Arundel,2102,Folger McKinsey Elementary,Elementary,>= 95.0,*,*,50.8,252,<= 5.0,*,496,20120820
2003,02,Anne Arundel,2112,Fort Smallwood Elementary,Elementary,>= 95.0,*,*,38.7,108,<= 5.0,*,279,20120820
2003,02,Anne Arundel,2132,High Point Elementary,Elementary,>= 95.0,*,*,37.7,197,<= 5.0,*,523,20120820
2003,02,Anne Arundel,2142,Jacobsville Elementary,Elementary,>= 95.0,*,*,37.3,201,5.4,29,539,20120820
2003,02,Anne Arundel,2152,Jones Elementary,Elementary,>= 95.0,*,*,48.5,129,<= 5.0,*,266,20120820
2003,02,Anne Arundel,2162,Lake Shore Elementary,Elementary,>= 95.0,*,*,41.7,125,<= 5.0,*,300,20120820
2003,02,Anne Arundel,2172,Oak Hill Elementary,Elementary,>= 95.0,*,*,54.2,227,<= 5.0,*,419,20120820
2003,02,Anne Arundel,2182,Pasadena Elementary,Elementary,>= 95.0,*,*,37.5,135,5.6,20,360,20120820
2003,02,Anne Arundel,2192,Riviera Beach Elementary,Elementary,94.9,47617.5,50173,34.2,97,7.7,22,284,20120820
2003,02,Anne Arundel,2202,Severna Park Elementary,Elementary,>= 95.0,*,*,45.0,135,<= 5.0,*,300,20120820
2003,02,Anne Arundel,2212,Solley Elementary,Elementary,>= 95.0,*,*,33.3,160,5.4,26,481,20120820
2003,02,Anne Arundel,2222,Sunset Elementary,Elementary,>= 95.0,*,*,42.6,184,<= 5.0,*,432,20120820
2003,02,Anne Arundel,2233,Severna Park Evening High,High,>= 95.0,*,*,*,*,*,*,*,20120820
2003,02,Anne Arundel,2243,Magothy River Middle,Middle,>= 95.0,*,*,40.0,309,<= 5.0,*,772,20120820
2003,02,Anne Arundel,2273,Chesapeake Sr. High,High,93.7,317528.0,338722,31.1,586,12.3,231,1882,20120820
2003,02,Anne Arundel,2322,Broadneck Elementary,Elementary,>= 95.0,*,*,44.2,217,<= 5.0,*,491,20120820
2003,02,Anne Arundel,2363,Broadneck Senior High,High,94.8,364164.0,384224,35.9,773,7.8,169,2153,20120820
2003,02,Anne Arundel,2372,Windsor Farm Elementary,Elementary,>= 95.0,*,*,44.3,222,<= 5.0,*,501,20120820
2003,02,Anne Arundel,2413,Severn River Middle,Middle,>= 95.0,*,*,42.0,354,7.0,59,843,20120820
2003,02,Anne Arundel,2423,Chesapeake Bay Middle,Middle,94.1,300180.5,319118,32.1,574,11.6,208,1788,20120820
2003,02,Anne Arundel,2432,Shipley's Choice Elementary,Elementary,>= 95.0,*,*,53.0,192,<= 5.0,*,362,20120820
2003,02,Anne Arundel,3013,Arundel Sr. High,High,94.4,325319.0,344745,37.5,715,9.9,188,1908,20120820
2003,02,Anne Arundel,3023,Arundel Middle,Middle,94.4,167744.0,177674,30.9,307,9.6,95,994,20120820
2003,02,Anne Arundel,3033,MacArthur Middle,Middle,92.3,170552.0,184766,29.3,302,16.0,165,1032,20120820
2003,02,Anne Arundel,3062,Brock Bridge Elementary,Elementary,>= 95.0,*,*,45.7,190,6.0,25,416,20120820
2003,02,Anne Arundel,3072,Crofton Elementary,Elementary,>= 95.0,*,*,41.5,258,<= 5.0,*,622,20120820
2003,02,Anne Arundel,3082,Crofton Woods Elementary,Elementary,>= 95.0,*,*,41.5,202,<= 5.0,*,487,20120820
2003,02,Anne Arundel,3102,Harman Elementary,Elementary,93.2,53444.0,57372,28.1,89,18.6,59,317,20120820
2003,02,Anne Arundel,3112,Jessup Elementary,Elementary,>= 95.0,*,*,43.0,217,7.5,38,505,20120820
2003,02,Anne Arundel,3122,Manor View Elementary,Elementary,>= 95.0,*,*,47.2,212,<= 5.0,*,449,20120820
2003,02,Anne Arundel,3132,Maryland City Elementary,Elementary,>= 95.0,*,*,39.9,95,9.2,22,238,20120820
2003,02,Anne Arundel,3142,Meade Heights Elementary,Elementary,>= 95.0,*,*,45.0,254,<= 5.0,*,565,20120820
2003,02,Anne Arundel,3152,Van Bokkelen Elementary,Elementary,94.0,54155.0,57612,33.1,103,11.9,37,311,20120820
