Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Attend Rate Pct,Days Attended Cnt,Days Member Cnt,Fewer 5 Pct,Fewer 5 Cnt,More 20 Pct,More 20 Cnt,More 90 Member Cnt,Chronic Absentee Cnt,Chronic Absentee Denom,Chronic Absentee Pct,Create Date
2023,07,Cecil,0514,North East High,High,89.7,114480.0,127684.0,12.8,134,27.2,284,1043,396,1113,35.6,20240114
2023,07,Cecil,0515,Elk Neck Elementary,Elementary,94.0,36224.5,38546.0,21.6,69,7.8,25,319,49,405,12.1,20240114
2023,07,Cecil,0606,Rising Sun Middle School,Middle,93.6,70186.5,74994.0,23.5,146,12.4,77,620,126,637,19.8,20240114
2023,07,Cecil,0607,Rising Sun Elementary,Elementary,94.1,51791.0,55058.0,18.5,84,8.1,37,454,76,549,13.8,20240114
2023,07,Cecil,0701,Perryville Middle,Middle,92.3,62584.0,67784.0,20.3,113,16.7,93,558,131,582,22.5,20240114
2023,07,Cecil,0703,Perryville Elementary,Elementary,93.3,33491.0,35888.0,16.9,50,12.8,38,296,68,377,18.0,20240114
2023,07,Cecil,0704,Bainbridge Elementary,Elementary,92.2,23838.0,25852.0,12.4,26,18.6,39,210,86,274,31.4,20240114
2023,07,Cecil,0705,Perryville High,High,92.5,95860.0,103655.0,23.1,198,17.3,148,856,213,889,24.0,20240114
2023,07,Cecil,0801,Conowingo Elementary,Elementary,92.7,33781.5,36447.0,17.2,52,13.2,40,303,74,369,20.1,20240114
2023,07,Cecil,0904,Calvert Elementary,Elementary,93.6,35667.5,38103.0,18.5,58,10.2,32,314,58,384,15.1,20240114
2023,07,Cecil,0905,Rising Sun High,High,91.6,122191.5,133352.0,18.0,198,19.3,212,1101,304,1133,26.8,20240114
2023,07,Cecil,A,All Cecil Schools,Elementary,93.2,586391.0,628904.0,17.7,918,12.6,653,5183,1299,6464,20.1,20240114
2023,07,Cecil,A,All Cecil Schools,Middle,92.5,371713.0,401697.0,18.9,626,17.3,574,3316,841,3432,24.5,20240114
2023,07,Cecil,A,All Cecil Schools,High,91.0,520476.0,572130.0,17.5,823,22.5,1058,4698,1484,4904,30.3,20240114
2023,07,Cecil,A,All Cecil Schools,All,92.3,1478580.0,1602731.0,17.9,2367,17.3,2285,13197,3624,14800,24.5,20240114
2023,08,Charles,0104,Milton M. Somers Middle School,Middle,92.4,76560.5,82851.0,18.2,124,17.8,121,680,182,705,25.8,20240114
2023,08,Charles,0105,Walter J. Mitchell Elementary School,Elementary,91.9,56873.5,61917.0,14.2,72,20.1,102,507,172,626,27.5,20240114
2023,08,Charles,0106,La Plata High School,High,90.6,135620.5,149739.0,13.8,167,24.7,300,1214,421,1260,33.4,20240114
2023,08,Charles,0108,Maurice J. McDonough High School,High,91.9,123596.0,134520.0,19.1,208,22.0,240,1090,353,1163,30.4,20240114
2023,08,Charles,0109,Mary H. Matula Elementary School,Elementary,92.0,48693.5,52901.0,13.0,56,16.0,69,430,142,532,26.7,20240114
2023,08,Charles,0302,Mt Hope/Nanjemoy Elementary School,Elementary,90.0,24925.5,27696.0,7.1,16,30.7,69,225,104,270,38.5,20240114
2023,08,Charles,0501,Dr. Thomas L. Higdon Elementary School,Elementary,91.4,34338.0,37553.0,7.3,22,25.4,77,303,146,396,36.9,20240114
2023,08,Charles,0503,Piccowaxen Middle School,Middle,91.9,68925.0,75019.0,15.8,95,20.6,124,602,175,638,27.4,20240114
2023,08,Charles,0604,Dr. Samuel A. Mudd Elementary School,Elementary,91.9,47223.5,51395.0,14.8,62,25.2,106,420,192,539,35.6,20240114
2023,08,Charles,0605,Thomas Stone High School,High,88.4,128312.5,145163.0,13.5,159,35.5,418,1176,574,1274,45.1,20240114
2023,08,Charles,0606,J. P. Ryon Elementary School,Elementary,91.9,53426.0,58160.0,17.6,84,21.3,102,478,211,624,33.8,20240114
2023,08,Charles,0608,John Hanson Middle School,Middle,92.1,87296.5,94816.0,16.9,130,22.6,174,770,261,828,31.5,20240114
2023,08,Charles,0609,Dr. James Craik Elementary School,Elementary,92.1,45973.5,49944.0,12.7,52,16.2,66,408,118,493,23.9,20240114
2023,08,Charles,0611,Dr. Gustavus Brown Elementary,Elementary,92.6,33173.0,35827.0,14.1,41,16.5,48,291,110,390,28.2,20240114
2023,08,Charles,0612,Arthur Middleton Elementary School,Elementary,91.9,55185.5,60033.0,14.0,70,21.0,105,499,194,632,30.7,20240114
2023,08,Charles,0613,Benjamin Stoddert Middle School,Middle,91.7,102869.0,112182.0,17.6,159,22.9,207,905,303,987,30.7,20240114
2023,08,Charles,0616,Eva Turner Elementary School,Elementary,91.2,36648.0,40199.0,14.4,46,24.4,78,320,150,443,33.9,20240114
2023,08,Charles,0617,Daniel of St. Thomas Jenifer Elementary School,Elementary,91.1,54069.0,59340.0,12.1,59,21.6,105,487,233,642,36.3,20240114
2023,08,Charles,0618,William B. Wade Elementary School,Elementary,93.3,58296.5,62516.0,19.9,102,13.3,68,512,139,636,21.9,20240114
2023,08,Charles,0619,Westlake High School,High,90.5,135921.5,150115.0,18.4,225,26.5,324,1221,423,1279,33.1,20240114
2023,08,Charles,0620,C. Paul Barnhart Elementary School,Elementary,93.5,49673.0,53117.0,22.0,96,14.0,61,436,137,564,24.3,20240114
2023,08,Charles,0621,Mattawoman Middle School,Middle,92.7,106494.5,114865.0,18.6,174,17.7,166,936,258,987,26.1,20240114
2023,08,Charles,0622,Berry Elementary School,Elementary,93.2,67363.0,72249.0,22.8,134,14.0,82,587,178,720,24.7,20240114
2023,08,Charles,0623,North Point High School,High,93.3,214059.0,229315.0,22.4,417,15.9,296,1863,398,1898,21.0,20240114
2023,08,Charles,0624,William A. Diggs Elementary School,Elementary,93.9,78837.0,83947.0,21.3,146,11.5,79,687,158,843,18.7,20240114
2023,08,Charles,0625,Theodore G. Davis Middle School,Middle,93.7,121075.5,129161.0,26.1,276,13.8,146,1057,229,1106,20.7,20240114
2023,08,Charles,0626,Mary B. Neal Elementary School,Elementary,93.6,56491.0,60324.0,21.6,105,14.4,70,487,147,619,23.7,20240114
2023,08,Charles,0627,Billingsley Elementary School,Elementary,93.4,62245.5,66640.0,16.4,89,12.7,69,543,154,658,23.4,20240114
2023,08,Charles,0701,Matthew Henson Middle School,Middle,93.3,81787.5,87678.0,20.3,145,16.8,120,715,172,746,23.1,20240114
2023,08,Charles,0703,J. C. Parks Elementary School,Elementary,93.6,58249.5,62250.0,26.1,132,11.3,57,505,126,631,20.0,20240114
2023,08,Charles,0705,General Smallwood Middle School,Middle,90.2,59921.0,66399.0,11.2,60,32.3,173,535,235,576,40.8,20240114
2023,08,Charles,0710,Indian Head Elementary School,Elementary,92.1,37978.5,41239.0,11.1,37,17.4,58,333,133,442,30.1,20240114
2023,08,Charles,0801,T. C. Martin Elementary School,Elementary,92.2,51336.0,55687.0,12.5,57,17.5,80,456,150,566,26.5,20240114
2023,08,Charles,0802,St. Charles High School,High,90.2,174038.0,192903.0,13.7,215,29.0,454,1567,642,1651,38.9,20240114
2023,08,Charles,0902,Malcolm Elementary School,Elementary,93.9,38556.0,41051.0,20.6,69,11.6,39,335,78,409,19.1,20240114
2023,08,Charles,1001,Gale-Bailey Elementary School,Elementary,92.6,31564.5,34092.0,15.1,42,16.9,47,278,95,349,27.2,20240114
2023,08,Charles,1002,Henry E. Lackey High School,High,88.7,113689.5,128163.0,12.3,128,34.8,362,1040,460,1090,42.2,20240114
2023,08,Charles,A,All Charles Schools,Elementary,92.6,1081119.5,1168077.0,16.4,1568,17.5,1666,9538,3178,11816,26.9,20240114
2023,08,Charles,A,All Charles Schools,Middle,92.4,704929.5,762971.0,18.7,1158,20.3,1259,6208,1765,6476,27.3,20240114
2023,08,Charles,A,All Charles Schools,High,90.7,1025237.0,1129918.0,16.5,1515,26.3,2416,9186,3215,9512,33.8,20240114
2023,08,Charles,A,All Charles Schools,All,91.8,2811286.0,3060966.0,17.0,4241,21.4,5341,24932,8158,27804,29.3,20240114
2023,09,Dorchester,0205,Warwick Elementary School,Elementary,93.0,30044.5,32292.0,13.4,35,10.0,26,261,66,324,20.4,20240114
2023,09,Dorchester,0207,North Dorchester High School,High,89.2,62124.0,69673.0,15.6,87,31.4,175,558,224,586,38.2,20240114
2023,09,Dorchester,0208,North Dorchester Middle School,Middle,90.4,46196.5,51102.0,13.9,58,29.0,121,417,176,442,39.8,20240114
2023,09,Dorchester,0302,Vienna Elementary School,Elementary,91.3,13893.5,15223.0,10.4,13,24.8,31,125,56,160,35.0,20240114
2023,09,Dorchester,0508,South Dorchester School,Elementary,91.0,12936.5,14218.0,8.0,9,19.5,22,113,38,138,27.5,20240114
2023,09,Dorchester,0508,South Dorchester School,Middle,92.7,7863.5,8487.0,22.1,15,16.2,11,68,19,70,27.1,20240114
2023,09,Dorchester,0508,South Dorchester School,All,91.6,20800.0,22705.0,13.3,24,18.2,33,181,57,208,27.4,20240114
2023,09,Dorchester,0707,Mace's Lane Middle School,Middle,87.8,51454.5,58629.0,13.2,62,41.8,196,469,247,510,48.4,20240114
2023,09,Dorchester,0710,Sandy Hill Elementary,Elementary,88.8,30065.0,33863.0,10.2,28,36.0,99,275,164,352,46.6,20240114
2023,09,Dorchester,0711,Maple Elementary School,Elementary,90.0,30394.0,33756.0,10.4,29,29.7,83,279,155,370,41.9,20240114
2023,09,Dorchester,0713,Cambridge-South Dorchester High School,High,84.2,78562.5,93275.0,12.4,92,44.3,329,742,437,821,53.2,20240114
2023,09,Dorchester,0716,Choptank Elementary School,Elementary,87.2,31443.5,36065.0,8.5,25,45.1,133,295,197,365,54.0,20240114
2023,09,Dorchester,1503,Hurlock Elementary School,Elementary,91.2,33297.0,36512.0,11.6,34,22.4,66,294,121,362,33.4,20240114
2023,09,Dorchester,A,All Dorchester Schools,Elementary,90.2,182074.0,201929.0,10.3,169,28.4,466,1643,785,2039,38.5,20240114
2023,09,Dorchester,A,All Dorchester Schools,Middle,89.3,105514.5,118218.0,14.2,135,34.5,329,954,439,1014,43.3,20240114
2023,09,Dorchester,A,All Dorchester Schools,High,86.3,140686.5,162948.0,13.7,178,38.9,506,1301,658,1403,46.9,20240114
2023,09,Dorchester,A,All Dorchester Schools,All,88.7,428275.0,483095.0,12.4,482,33.4,1301,3898,1882,4456,42.2,20240114
2023,10,Frederick,0108,Carroll Manor Elementary,Elementary,93.3,48155.0,51605.0,17.3,70,10.9,44,405,97,491,19.8,20240114
2023,10,Frederick,0109,Tuscarora Elementary,Elementary,93.0,71015.0,76394.0,16.7,99,12.5,74,594,163,755,21.6,20240114
2023,10,Frederick,0201,Parkway Elementary,Elementary,91.8,23116.0,25168.0,10.9,21,17.2,33,192,70,253,27.7,20240114
2023,10,Frederick,0204,Lincoln Elementary,Elementary,92.7,52852.0,56999.0,19.2,85,15.1,67,443,142,582,24.4,20240114
2023,10,Frederick,0208,Heather Ridge,Middle,77.1,1337.0,1733.0,18.2,2,72.7,8,11,24,37,64.9,20240114
2023,10,Frederick,0208,Heather Ridge,High,78.6,3132.0,3984.0,12.0,3,56.0,14,25,37,60,61.7,20240114
2023,10,Frederick,0208,Heather Ridge,All,78.2,4469.0,5717.0,13.9,5,61.1,22,36,61,97,62.9,20240114
2023,10,Frederick,0209,Frederick High,High,90.2,210843.0,233666.0,27.1,496,26.3,481,1830,628,1945,32.3,20240114
2023,10,Frederick,0210,North Frederick Elementary,Elementary,92.9,55973.5,60269.0,19.3,91,13.2,62,471,136,596,22.8,20240114
2023,10,Frederick,0211,West Frederick Middle,Middle,92.9,91386.0,98372.0,26.1,201,15.6,120,769,176,824,21.4,20240114
2023,10,Frederick,0213,Gov. Thomas Johnson High,High,91.7,229782.5,250661.0,28.3,556,21.3,417,1962,581,2076,28.0,20240114
2023,10,Frederick,0219,Monocacy Middle,Middle,92.4,109300.5,118294.0,22.8,212,15.7,146,928,214,982,21.8,20240114
2023,10,Frederick,0222,Monocacy Elementary,Elementary,92.0,50124.5,54508.0,17.4,74,15.7,67,426,152,558,27.2,20240114
2023,10,Frederick,0223,Ballenger Creek Elementary,Elementary,92.1,64277.5,69785.0,18.1,100,17.6,97,551,190,681,27.9,20240114
2023,10,Frederick,0225,Gov. Thomas Johnson Middle,Middle,92.7,65536.0,70689.0,21.3,119,16.5,92,559,141,595,23.7,20240114
2023,10,Frederick,0226,Monocacy Valley Montessori,Elementary,92.1,17591.0,19101.0,15.3,23,16.7,25,150,47,187,25.1,20240114
2023,10,Frederick,0226,Monocacy Valley Montessori,Middle,92.0,10380.5,11284.0,19.5,17,17.2,15,87,20,91,22.0,20240114
2023,10,Frederick,0226,Monocacy Valley Montessori,All,92.1,27971.5,30385.0,16.9,40,16.9,40,237,67,278,24.1,20240114
2023,10,Frederick,0227,Crestwood Middle,Middle,91.7,86472.5,94272.0,25.1,184,19.9,146,733,220,794,27.7,20240114
2023,10,Frederick,0228,Carroll Creek Montessori Public Charter,Elementary,93.6,18139.5,19371.0,16.4,25,10.5,16,152,32,185,17.3,20240114
2023,10,Frederick,0228,Carroll Creek Montessori Public Charter,Middle,94.1,10568.5,11232.0,22.7,20,10.2,9,88,17,89,19.1,20240114
2023,10,Frederick,0228,Carroll Creek Montessori Public Charter,All,93.8,28708.0,30603.0,18.8,45,10.4,25,240,49,274,17.9,20240114
2023,10,Frederick,0303,Middletown Elementary,Elementary,93.9,52949.5,56419.0,18.8,83,8.1,36,442,63,448,14.1,20240114
2023,10,Frederick,0311,Middletown Middle,Middle,92.9,95068.5,102292.0,24.1,193,14.3,114,800,160,822,19.5,20240114
2023,10,Frederick,0313,Middletown High,High,93.2,130765.0,140265.0,28.7,315,12.0,132,1096,198,1121,17.7,20240114
2023,10,Frederick,0314,Middletown Primary,Elementary,93.1,34912.0,37500.0,17.1,50,8.9,26,293,91,450,20.2,20240114
2023,10,Frederick,0503,Emmitsburg Elementary,Elementary,92.3,19492.0,21110.0,17.9,30,17.9,30,168,53,202,26.2,20240114
2023,10,Frederick,0603,Wolfsville Elementary,Elementary,92.6,14226.5,15370.0,13.2,16,12.4,15,121,28,144,19.4,20240114
2023,10,Frederick,0702,Urbana Elementary,Elementary,94.6,65341.0,69079.0,20.6,111,6.3,34,540,77,692,11.1,20240114
2023,10,Frederick,0713,Urbana High,High,94.2,232975.5,247361.0,31.2,599,10.3,197,1921,296,1968,15.0,20240114
2023,10,Frederick,0714,Windsor Knolls Middle,Middle,94.6,90530.5,95725.0,29.9,224,8.1,61,749,94,768,12.2,20240114
2023,10,Frederick,0715,Centerville Elementary,Elementary,94.7,47338.5,50001.0,25.8,101,7.4,29,391,50,459,10.9,20240114
2023,10,Frederick,0716,Urbana Middle,Middle,94.7,137485.0,145205.0,32.8,375,8.5,97,1143,149,1158,12.9,20240114
2023,10,Frederick,0717,Sugarloaf Elementary,Elementary,94.5,85326.5,90275.0,26.7,189,6.6,47,708,95,849,11.2,20240114
2023,10,Frederick,0801,Liberty Elementary,Elementary,92.7,22354.5,24106.0,15.2,29,12.0,23,191,42,230,18.3,20240114
2023,10,Frederick,0903,New Market Elementary,Elementary,93.9,56084.5,59702.0,18.8,88,5.1,24,468,63,571,11.0,20240114
2023,10,Frederick,0912,Linganore High,High,94.0,188894.5,200884.0,29.9,468,12.1,189,1567,261,1596,16.4,20240114
2023,10,Frederick,0913,Green Valley Elementary,Elementary,94.0,77328.5,82234.0,21.6,140,8.2,53,648,120,821,14.6,20240114
2023,10,Frederick,0914,New Market Middle,Middle,93.5,81988.5,87680.0,22.7,156,11.1,76,687,118,709,16.6,20240114
2023,10,Frederick,0915,Kemptown Elementary,Elementary,93.6,42244.0,45120.0,17.7,63,7.6,27,356,56,415,13.5,20240114
2023,10,Frederick,0916,Spring Ridge Elementary,Elementary,93.7,55007.0,58694.0,21.8,100,9.0,41,458,97,584,16.6,20240114
2023,10,Frederick,0917,Deer Crossing Elementary,Elementary,93.7,49357.0,52667.0,20.1,83,7.7,32,413,69,504,13.7,20240114
2023,10,Frederick,0918,Oakdale Middle,Middle,93.5,126395.5,135214.0,23.1,244,13.2,139,1056,207,1082,19.1,20240114
2023,10,Frederick,0919,Oakdale Elementary,Elementary,93.6,103783.0,110836.0,21.5,188,9.6,84,875,199,1097,18.1,20240114
2023,10,Frederick,0920,Oakdale High,High,93.3,193054.0,206844.0,27.2,438,15.3,246,1611,338,1646,20.5,20240114
2023,10,Frederick,1001,Sabillasville Environmental School,Elementary,93.0,12679.0,13635.0,12.1,13,15.0,16,107,29,135,21.5,20240114
2023,10,Frederick,1001,Sabillasville Environmental School,Middle,92.1,2682.0,2911.0,17.4,4,21.7,5,23,8,23,34.8,20240114
2023,10,Frederick,1001,Sabillasville Environmental School,All,92.8,15361.0,16546.0,13.1,17,16.2,21,130,37,158,23.4,20240114
2023,10,Frederick,1105,New Midway/Woodsboro Elementary,Elementary,93.3,25527.0,27370.0,20.4,43,11.4,24,211,44,259,17.0,20240114
2023,10,Frederick,1301,Frederick Classical Charter,Elementary,94.3,25290.5,26831.0,23.8,50,12.9,27,210,45,252,17.9,20240114
2023,10,Frederick,1301,Frederick Classical Charter,Middle,94.4,15045.5,15944.0,33.6,42,9.6,12,125,18,125,14.4,20240114
2023,10,Frederick,1301,Frederick Classical Charter,All,94.3,40336.0,42775.0,27.5,92,11.6,39,335,63,377,16.7,20240114
2023,10,Frederick,1302,Blue Heron Elementary,Elementary,93.5,70668.0,75574.0,19.9,118,7.1,42,592,116,711,16.3,20240114
2023,10,Frederick,1406,Valley Elementary,Elementary,94.1,47462.5,50416.0,22.1,87,7.6,30,393,77,486,15.8,20240114
2023,10,Frederick,1503,Thurmont Elementary,Elementary,92.5,32463.0,35112.0,15.0,41,13.5,37,274,58,283,20.5,20240114
2023,10,Frederick,1509,Catoctin High,High,91.5,91618.5,100077.0,21.7,170,19.5,153,783,210,805,26.1,20240114
2023,10,Frederick,1510,Thurmont Middle,Middle,91.5,63933.5,69903.0,19.3,105,21.5,117,543,151,565,26.7,20240114
2023,10,Frederick,1511,Thurmont Primary,Elementary,92.7,20442.0,22057.0,11.0,19,15.6,27,173,69,258,26.7,20240114
2023,10,Frederick,1604,Myersville Elementary,Elementary,92.6,41225.0,44515.0,9.2,32,12.6,44,348,96,423,22.7,20240114
2023,10,Frederick,1801,Twin Ridge Elementary,Elementary,94.2,66270.5,70330.0,18.8,103,7.7,42,549,98,666,14.7,20240114
2023,10,Frederick,2001,Lewistown Elementary,Elementary,92.0,15507.0,16849.0,20.0,26,15.4,20,130,40,161,24.8,20240114
2023,10,Frederick,2103,Yellow Springs Elementary,Elementary,94.7,58713.0,62003.0,28.9,142,5.9,29,491,64,594,10.8,20240114
2023,10,Frederick,2107,Whittier Elementary,Elementary,93.6,64067.0,68440.0,24.2,129,11.3,60,532,119,688,17.3,20240114
2023,10,Frederick,2302,Hillcrest Elementary,Elementary,92.3,48755.5,52807.0,17.2,70,15.7,64,407,159,546,29.1,20240114
2023,10,Frederick,2305,Ballenger Creek Middle,Middle,92.3,95416.0,103336.0,24.1,195,17.2,139,808,193,848,22.8,20240114
2023,10,Frederick,2306,Orchard Grove Elementary,Elementary,92.7,54945.5,59248.0,17.3,80,14.7,68,463,137,605,22.6,20240114
2023,10,Frederick,2307,Tuscarora High,High,91.8,202101.5,220073.0,26.7,459,19.8,341,1722,468,1783,26.2,20240114
2023,10,Frederick,2308,Butterfly Ridge Elementary,Elementary,93.2,49106.0,52704.0,20.0,83,12.3,51,415,106,539,19.7,20240114
2023,10,Frederick,2403,Waverley Elementary,Elementary,91.9,75172.5,81794.0,18.6,119,18.4,118,640,264,865,30.5,20240114
2023,10,Frederick,2503,Brunswick High,High,92.4,102020.0,110442.0,26.5,228,16.9,146,862,213,893,23.9,20240114
2023,10,Frederick,2504,Brunswick Elementary,Elementary,92.6,69212.0,74725.0,12.6,74,14.8,87,588,189,734,25.7,20240114
2023,10,Frederick,2525,Brunswick Middle,Middle,93.7,78976.0,84309.0,22.4,148,12.4,82,661,114,679,16.8,20240114
2023,10,Frederick,2606,Walkersville Middle,Middle,92.3,99629.5,107927.0,20.8,176,18.9,160,846,228,867,26.3,20240114
2023,10,Frederick,2607,Walkersville Elementary,Elementary,93.1,66916.0,71855.0,21.0,118,14.6,82,563,161,689,23.4,20240114
2023,10,Frederick,2610,Walkersville High,High,91.4,141464.5,154853.0,25.4,306,21.6,260,1205,350,1254,27.9,20240114
2023,10,Frederick,2611,Glade Elementary,Elementary,93.8,51037.5,54395.0,19.9,85,10.7,46,428,88,518,17.0,20240114
2023,10,Frederick,2613,Rock Creek,Elementary,80.5,2029.5,2520.0,<= 5.0,*,80.0,16,20,18,23,78.3,20240114
2023,10,Frederick,2613,Rock Creek,Middle,83.5,1398.0,1674.0,7.7,1,46.2,6,13,8,15,53.3,20240114
2023,10,Frederick,2613,Rock Creek,High,83.5,3890.5,4661.0,16.7,6,41.7,15,36,18,37,48.6,20240114
2023,10,Frederick,2613,Rock Creek,All,82.6,7318.0,8855.0,10.1,7,53.6,37,69,44,75,58.7,20240114
2023,10,Frederick,A,All Frederick Schools,Elementary,93.3,2024477.5,2169493.0,19.2,3262,11.5,1951,17006,3983,20855,19.1,20240114
2023,10,Frederick,A,All Frederick Schools,Middle,93.0,1263529.5,1357996.0,24.4,2600,14.8,1573,10639,2184,10923,20.0,20240114
2023,10,Frederick,A,All Frederick Schools,High,92.4,1730541.5,1873771.0,27.5,4026,17.9,2619,14627,3513,15041,23.4,20240114
2023,10,Frederick,A,All Frederick Schools,All,92.9,5018548.5,5401260.0,23.4,9888,14.5,6143,42272,9680,46819,20.7,20240114
2023,11,Garrett,1202,Friendsville Elementary,Elementary,92.3,11111.5,12040.0,14.4,15,15.4,16,104,30,121,24.8,20240114
2023,11,Garrett,1301,Grantsville Elementary,Elementary,93.1,13634.5,14646.0,12.1,15,15.3,19,124,38,157,24.2,20240114
2023,11,Garrett,1408,Crellin Elementary,Elementary,94.3,12684.5,13447.0,18.4,21,5.3,6,114,15,143,10.5,20240114
2023,11,Garrett,1501,Accident Elementary,Elementary,93.7,17870.0,19079.0,15.9,26,7.3,12,164,37,213,17.4,20240114
2023,11,Garrett,1707,Broad Ford Elementary,Elementary,93.0,44429.0,47756.0,11.4,46,11.1,45,405,92,491,18.7,20240114
2023,11,Garrett,1710,Yough Glades Elementary,Elementary,92.1,22666.0,24598.0,9.6,20,16.3,34,208,65,252,25.8,20240114
2023,11,Garrett,1812,Swan Meadow School,Elementary,93.7,2307.5,2462.0,14.3,3,9.5,2,21,2,24,8.3,20240114
2023,11,Garrett,1812,Swan Meadow School,Middle,94.0,1649.0,1755.0,13.3,2,6.7,1,15,2,15,13.3,20240114
2023,11,Garrett,1812,Swan Meadow School,All,93.8,3956.5,4217.0,13.9,5,8.3,3,36,4,39,10.3,20240114
2023,11,Garrett,1904,Route 40 Elementary,Elementary,94.9,10015.0,10550.0,21.1,19,<= 5.0,*,90,10,109,9.2,20240114
2023,11,Garrett,2511,Northern Middle School,Middle,93.2,34989.0,37535.0,17.8,57,13.4,43,320,67,328,20.4,20240114
2023,11,Garrett,2708,Southern Middle School,Middle,92.3,46864.5,50772.0,18.4,80,22.1,96,435,126,445,28.3,20240114
2023,11,Garrett,3512,Northern Garrett High School,High,91.9,46791.0,50894.0,22.0,94,14.5,62,428,100,449,22.3,20240114
2023,11,Garrett,3709,Southern Garrett High School,High,91.7,65976.5,71982.0,16.6,101,21.0,128,609,190,637,29.8,20240114
2023,11,Garrett,A,All Garrett Schools,Elementary,93.2,134718.0,144578.0,13.3,164,11.3,139,1233,282,1498,18.8,20240114
2023,11,Garrett,A,All Garrett Schools,Middle,92.7,83502.5,90062.0,18.1,139,18.2,140,770,194,787,24.7,20240114
2023,11,Garrett,A,All Garrett Schools,High,91.8,112767.5,122876.0,18.8,195,18.4,191,1037,288,1082,26.6,20240114
2023,11,Garrett,A,All Garrett Schools,All,92.6,330988.0,357516.0,16.4,498,15.5,470,3040,764,3367,22.7,20240114
2023,12,Harford,0113,William S. James Elementary,Elementary,93.9,45775.5,48762.0,17.2,71,8.2,34,413,80,511,15.7,20240114
2023,12,Harford,0115,Edgewood Elementary,Elementary,91.3,30850.0,33806.0,11.0,32,25.0,73,292,132,364,36.3,20240114
2023,12,Harford,0120,Deerfield Elementary,Elementary,92.8,58858.5,63415.0,21.0,113,20.8,112,539,205,702,29.2,20240114
2023,12,Harford,0121,Emmorton Elementary,Elementary,94.4,50755.5,53790.0,25.8,119,8.0,37,461,77,571,13.5,20240114
2023,12,Harford,0123,Abingdon Elementary,Elementary,93.6,56722.5,60619.0,19.7,102,10.3,53,517,130,651,20.0,20240114
2023,12,Harford,0125,Church Creek Elementary,Elementary,93.4,64544.0,69125.0,20.2,118,13.8,81,585,156,726,21.5,20240114
2023,12,Harford,0131,Magnolia Elementary,Elementary,91.4,39466.0,43181.0,15.4,57,24.1,89,369,182,498,36.5,20240114
2023,12,Harford,0137,Joppatowne Elementary,Elementary,92.1,40651.5,44131.0,15.6,59,19.8,75,379,143,487,29.4,20240114
2023,12,Harford,0140,Old Post Road Elementary,Elementary,90.4,66072.5,73119.0,14.0,87,27.0,168,622,298,817,36.5,20240114
2023,12,Harford,0143,Riverside Elementary,Elementary,92.2,36911.5,40022.0,15.2,52,13.7,47,343,103,421,24.5,20240114
2023,12,Harford,0176,Edgewood High,High,88.9,146700.5,165002.0,18.4,254,31.5,435,1383,596,1502,39.7,20240114
2023,12,Harford,0177,Edgewood Middle,Middle,90.4,106997.0,118403.0,15.9,159,26.5,266,1003,375,1075,34.9,20240114
2023,12,Harford,0181,Joppatowne High,High,87.6,85245.5,97364.0,17.1,140,34.9,286,819,405,909,44.6,20240114
2023,12,Harford,0184,Magnolia Middle,Middle,89.7,76787.0,85574.0,15.5,112,32.6,236,724,321,778,41.3,20240114
2023,12,Harford,0187,Patterson Mill High School,High,93.3,89574.0,96026.0,22.8,184,14.4,116,808,168,833,20.2,20240114
2023,12,Harford,0188,Patterson Mill Middle School,Middle,94.8,84551.5,89229.0,29.6,224,7.4,56,756,91,774,11.8,20240114
2023,12,Harford,0211,G. Lisby Elementary at Hillsdale,Elementary,92.8,40517.0,43655.0,16.9,62,14.8,54,366,117,482,24.3,20240114
2023,12,Harford,0212,Bakerfield Elementary,Elementary,93.4,37110.0,39743.0,24.9,83,9.9,33,334,92,463,19.9,20240114
2023,12,Harford,0230,Halls Cross Roads Elementary,Elementary,89.6,34126.0,38085.0,6.5,21,33.6,108,321,182,417,43.6,20240114
2023,12,Harford,0265,Aberdeen Middle,Middle,90.9,116109.0,127699.0,17.8,192,27.7,298,1076,421,1158,36.4,20240114
2023,12,Harford,0270,Aberdeen High,High,89.9,157701.5,175434.0,22.4,329,27.2,400,1468,559,1574,35.5,20240114
2023,12,Harford,0292,Center for Educational Opportunity,High,68.4,4539.5,6638.0,5.1,3,66.1,39,59,160,208,76.9,20240114
2023,12,Harford,0296,Swan Creek School,Elementary,>= 95.0,*,*,49.0,49,<= 5.0,*,100,11,111,9.9,20240114
2023,12,Harford,0296,Swan Creek School,Middle,90.1,17363.5,19274.0,32.1,51,22.0,35,159,67,213,31.5,20240114
2023,12,Harford,0296,Swan Creek School,High,86.4,24209.5,28029.0,21.2,48,41.6,94,226,150,306,49.0,20240114
2023,12,Harford,0296,Swan Creek School,All,89.5,53182.5,59392.0,30.5,148,27.2,132,485,228,630,36.2,20240114
2023,12,Harford,0304,Harford Technical High,High,94.2,108010.5,114695.0,25.4,246,10.1,98,967,143,980,14.6,20240114
2023,12,Harford,0314,Bel Air Elementary,Elementary,93.4,47048.0,50377.0,19.1,81,9.7,41,424,79,513,15.4,20240114
2023,12,Harford,0316,Churchville Elementary,Elementary,93.3,32690.0,35047.0,19.0,56,11.5,34,295,58,367,15.8,20240114
