Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Attend Rate Pct,Days Attended Cnt,Days Member Cnt,Fewer 5 Pct,Fewer 5 Cnt,More 20 Pct,More 20 Cnt,More 90 Member Cnt,Create Date
2005,01,Allegany,0301,Flintstone Elementary,Elementary,94.3,22380.5,23742,21.8,39,6.7,12,179,20120820
2005,01,Allegany,0401,South Penn Elementary,Elementary,>= 95.0,*,*,30.9,122,5.6,22,395,20120820
2005,01,Allegany,0402,John Humbird Elementary,Elementary,94.5,32805.5,34705,29.3,77,7.6,20,263,20120820
2005,01,Allegany,0405,Fort Hill High,High,92.6,132262.5,142790,26.4,287,15.6,169,1086,20120820
2005,01,Allegany,0406,Washington Middle,Middle,94.1,97511.5,103592,24.9,196,10.6,83,786,20120820
2005,01,Allegany,0502,Northeast Elementary,Elementary,>= 95.0,*,*,43.3,94,<= 5.0,*,217,20120820
2005,01,Allegany,0504,Braddock Middle,Middle,94.4,85718.5,90776,33.6,229,8.7,59,682,20120820
2005,01,Allegany,0601,Center For Career & Technology Education,High,*,*,*,*,*,*,*,*,20120820
2005,01,Allegany,0602,Allegany County Evening High School,High,*,*,*,*,*,*,*,*,20120820
2005,01,Allegany,0603,West Side Elementary,Elementary,94.4,29914.0,31689,24.9,60,8.3,20,241,20120820
2005,01,Allegany,0606,Allegany High,High,93.3,112133.5,120128,30.4,274,12.9,116,902,20120820
2005,01,Allegany,0701,Cresaptown Elementary,Elementary,>= 95.0,*,*,38.4,103,<= 5.0,*,268,20120820
2005,01,Allegany,0702,Bel Air Elementary,Elementary,>= 95.0,*,*,39.3,72,<= 5.0,*,183,20120820
2005,01,Allegany,0801,Westernport Elementary,Elementary,>= 95.0,*,*,43.1,94,<= 5.0,*,218,20120820
2005,01,Allegany,0802,Westmar Middle,Middle,94.2,40845.5,43340,28.0,93,7.2,24,332,20120820
2005,01,Allegany,1001,George's Creek Elementary,Elementary,>= 95.0,*,*,33.0,91,<= 5.0,*,276,20120820
2005,01,Allegany,1002,Westmar High,High,93.3,57665.0,61774,26.4,124,13.6,64,470,20120820
2005,01,Allegany,1101,Frost Elementary,Elementary,>= 95.0,*,*,37.4,74,<= 5.0,*,198,20120820
2005,01,Allegany,1301,Mount Savage Middle,Middle,>= 95.0,*,*,31.3,151,6.8,33,483,20120820
2005,01,Allegany,1302,Mt. Savage Elementary,Elementary,>= 95.0,*,*,42.7,93,<= 5.0,*,218,20120820
2005,01,Allegany,2402,Beall High,High,94.1,80623.0,85658,32.3,216,9.0,60,669,20120820
2005,01,Allegany,2801,Beall Elementary,Elementary,>= 95.0,*,*,38.1,83,<= 5.0,*,218,20120820
2005,01,Allegany,2901,Cash Valley Elementary,Elementary,94.8,27239.0,28744,29.7,66,5.4,12,222,20120820
2005,01,Allegany,2902,Parkside Elementary,Elementary,>= 95.0,*,*,31.7,72,<= 5.0,*,227,20120820
2005,01,Allegany,5555,Transition Program at Frostburg,High,*,*,*,*,*,*,*,*,20120820
2005,01,Allegany,7777,Allegany County Home & Hospital,Middle,*,*,*,*,*,*,*,*,20120820
2005,01,Allegany,7777,Allegany County Home & Hospital,High,>= 95.0,*,*,91.7,11,<= 5.0,*,12,20120820
2005,01,Allegany,A,All Allegany Schools,Elementary,>= 95.0,*,*,34.0,1130,<= 5.0,*,3326,20120820
2005,01,Allegany,A,All Allegany Schools,Middle,94.4,283837.5,300559,29.3,670,9.1,208,2288,20120820
2005,01,Allegany,A,All Allegany Schools,High,93.3,385224.5,413015,28.9,909,13.3,418,3144,20120820
2005,02,Anne Arundel,1023,Brooklyn Park Middle,Middle,92.1,64889.5,70462,22.5,132,21.8,128,586,20120820
2005,02,Anne Arundel,1033,Glen Burnie Senior,High,90.9,224258.0,246818,23.2,475,25.4,521,2049,20120820
2005,02,Anne Arundel,1043,Corkran Middle School,Middle,94.9,85161.0,89752,35.6,269,8.2,62,756,20120820
2005,02,Anne Arundel,1053,Lindale Middle,Middle,93.8,114504.5,122040,29.1,297,16.4,167,1021,20120820
2005,02,Anne Arundel,1063,Marley Middle,Middle,93.1,89294.5,95913,26.9,215,17.8,142,798,20120820
2005,02,Anne Arundel,1082,Belle Grove Elementary,Elementary,92.7,16118.0,17388,28.0,42,16.0,24,150,20120820
2005,02,Anne Arundel,1092,Brooklyn Park Elementary,Elementary,>= 95.0,*,*,37.6,115,5.2,16,306,20120820
2005,02,Anne Arundel,1112,George Cromwell Elementary,Elementary,>= 95.0,*,*,35.0,98,7.1,20,280,20120820
2005,02,Anne Arundel,1122,Freetown Elementary,Elementary,94.4,28370.0,30042,31.4,80,10.6,27,255,20120820
2005,02,Anne Arundel,1132,Glendale Elementary,Elementary,94.9,43442.0,45787,34.9,133,11.8,45,381,20120820
2005,02,Anne Arundel,1142,Hilltop Elementary,Elementary,>= 95.0,*,*,41.1,184,<= 5.0,*,448,20120820
2005,02,Anne Arundel,1152,Linthicum Elementary,Elementary,>= 95.0,*,*,44.0,157,<= 5.0,*,357,20120820
2005,02,Anne Arundel,1162,Marley Elementary,Elementary,94.7,42271.0,44615,35.9,132,9.2,34,368,20120820
2005,02,Anne Arundel,1172,North Glen Elementary,Elementary,94.6,20252.0,21406,30.0,54,10.0,18,180,20120820
2005,02,Anne Arundel,1182,Oakwood Elementary,Elementary,>= 95.0,*,*,42.0,81,5.7,11,193,20120820
2005,02,Anne Arundel,1192,Overlook Elementary,Elementary,>= 95.0,*,*,34.3,70,7.8,16,204,20120820
2005,02,Anne Arundel,1202,Park Elementary,Elementary,>= 95.0,*,*,41.7,130,9.6,30,312,20120820
2005,02,Anne Arundel,1212,Point Pleasant Elementary,Elementary,94.3,46752.0,49571,30.9,127,10.0,41,411,20120820
2005,02,Anne Arundel,1232,Quarterfield Elementary,Elementary,>= 95.0,*,*,38.9,137,5.4,19,352,20120820
2005,02,Anne Arundel,1242,Richard Henry Lee Elementary,Elementary,94.5,42801.5,45286,32.7,124,9.0,34,379,20120820
2005,02,Anne Arundel,1262,Woodside Elementary,Elementary,93.8,23348.0,24887,31.5,64,11.3,23,203,20120820
2005,02,Anne Arundel,1274,Marley Glen School,Elementary,88.9,2796.5,3145,<= 5.0,*,29.6,8,27,20120820
2005,02,Anne Arundel,1274,Marley Glen School,Middle,*,*,*,*,*,*,*,*,20120820
2005,02,Anne Arundel,1274,Marley Glen School,High,87.1,2535.5,2910,20.0,5,36.0,9,25,20120820
2005,02,Anne Arundel,1313,Glen Burnie Evening High,High,>= 95.0,*,*,*,*,*,*,*,20120820
2005,02,Anne Arundel,1323,North County High,High,90.4,225990.0,250119,24.0,497,26.1,541,2072,20120820
