Academic Year,LSS Number,LSS Name,School Number,School Name,School Type,Mobility Rate,Mobility Count,Entrants Rate,Entrants Count,Withdrawals Rate,Withdrawals Count,Average Daily Member Count,Create Date
2020,17,Queen Anne's,A,All Queen Anne's Schools,Middle,5.4,100,<= 5.0,*,<= 5.0,*,1850.7,20220124
2020,17,Queen Anne's,A,All Queen Anne's Schools,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,17,Queen Anne's,A,All Queen Anne's Schools,All,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,18,Saint Mary's,0101,Spring Ridge Middle,Middle,10.0,106,<= 5.0,*,7.4,78,1058.3,20220124
2020,18,Saint Mary's,0104,Ridge Elementary,Elementary,7.6,18,<= 5.0,*,<= 5.0,*,238.3,20220124
2020,18,Saint Mary's,0201,Piney Point Elementary,Elementary,10.2,42,<= 5.0,*,7.5,31,413.2,20220124
2020,18,Saint Mary's,0301,Leonardtown Elementary,Elementary,8.1,37,<= 5.0,*,5.2,24,457.3,20220124
2020,18,Saint Mary's,0302,Benjamin Banneker Elementary,Elementary,6.9,35,<= 5.0,*,<= 5.0,*,509.7,20220124
2020,18,Saint Mary's,0303,Chopticon High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,18,Saint Mary's,0305,Leonardtown Middle,Middle,5.2,53,<= 5.0,*,<= 5.0,*,1026.2,20220124
2020,18,Saint Mary's,0306,Leonardtown High,High,6.9,130,<= 5.0,*,5.1,95,1875.1,20220124
2020,18,Saint Mary's,0308,Captain Walter Francis Duke Elementary,Elementary,6.3,34,<= 5.0,*,<= 5.0,*,538.1,20220124
2020,18,Saint Mary's,0404,Margaret Brent Middle,Middle,5.2,54,<= 5.0,*,<= 5.0,*,1037.2,20220124
2020,18,Saint Mary's,0501,Lettie Marshall Dent Elem,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,18,Saint Mary's,0503,White Marsh Elementary,Elementary,7.6,18,<= 5.0,*,<= 5.0,*,237.3,20220124
2020,18,Saint Mary's,0504,Mechanicsville Elementary,Elementary,7.0,20,<= 5.0,*,<= 5.0,*,286.1,20220124
2020,18,Saint Mary's,0602,Oakville Elementary,Elementary,5.7,15,<= 5.0,*,<= 5.0,*,261.4,20220124
2020,18,Saint Mary's,0604,Hollywood Elementary,Elementary,8.6,37,5.3,23,<= 5.0,*,431.6,20220124
2020,18,Saint Mary's,0606,Evergreen Elementary School,Elementary,5.1,40,<= 5.0,*,<= 5.0,*,777.1,20220124
2020,18,Saint Mary's,0702,Dynard Elementary,Elementary,9.2,37,<= 5.0,*,5.7,23,400.4,20220124
2020,18,Saint Mary's,0801,Great Mills High,High,9.5,157,<= 5.0,*,7.2,119,1658.1,20220124
2020,18,Saint Mary's,0803,Green Holly Elementary School,Elementary,12.9,47,<= 5.0,*,8.0,29,364.1,20220124
2020,18,Saint Mary's,0804,Lexington Park Elementary,Elementary,26.5,119,10.9,49,15.6,70,448.6,20220124
2020,18,Saint Mary's,0805,George Washington Carver Elementary,Elementary,16.0,78,<= 5.0,*,11.7,57,486.4,20220124
2020,18,Saint Mary's,0806,Town Creek Elementary,Elementary,7.0,15,<= 5.0,*,<= 5.0,*,215.7,20220124
2020,18,Saint Mary's,0807,Esperanza Middle,Middle,9.4,82,<= 5.0,*,5.8,51,874.2,20220124
2020,18,Saint Mary's,0808,Park Hall Elementary,Elementary,16.3,87,5.4,29,10.9,58,533.5,20220124
2020,18,Saint Mary's,0810,Greenview Knolls Elementary,Elementary,13.0,46,6.8,24,6.2,22,352.7,20220124
2020,18,Saint Mary's,0813,Chesapeake Charter School,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,18,Saint Mary's,0813,Chesapeake Charter School,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,18,Saint Mary's,0813,Chesapeake Charter School,All,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,18,Saint Mary's,A,All Saint Mary's Schools,Elementary,9.6,748,<= 5.0,*,5.9,456,7794.2,20220124
2020,18,Saint Mary's,A,All Saint Mary's Schools,Middle,7.2,295,<= 5.0,*,<= 5.0,*,4118.0,20220124
2020,18,Saint Mary's,A,All Saint Mary's Schools,High,7.7,400,<= 5.0,*,5.3,275,5219.2,20220124
2020,18,Saint Mary's,A,All Saint Mary's Schools,All,8.4,1443,<= 5.0,*,5.4,928,17131.3,20220124
2020,19,Somerset,0102,Washington Academy and High School,Middle,19.2,25,<= 5.0,*,14.6,19,130.3,20220124
2020,19,Somerset,0102,Washington Academy and High School,High,14.7,63,<= 5.0,*,11.0,47,428.3,20220124
2020,19,Somerset,0102,Washington Academy and High School,All,15.8,88,<= 5.0,*,11.8,66,558.6,20220124
2020,19,Somerset,0107,Greenwood Elementary School,Elementary,16.9,78,<= 5.0,*,12.8,59,460.3,20220124
2020,19,Somerset,0108,Princess Anne Elementary School,Elementary,14.4,35,<= 5.0,*,11.1,27,243.5,20220124
2020,19,Somerset,0702,Crisfield Academy and High School,Middle,14.7,12,<= 5.0,*,11.0,9,81.7,20220124
2020,19,Somerset,0702,Crisfield Academy and High School,High,9.1,30,<= 5.0,*,7.0,23,329.5,20220124
2020,19,Somerset,0702,Crisfield Academy and High School,All,10.2,42,<= 5.0,*,7.8,32,411.2,20220124
2020,19,Somerset,0705,Carter G Woodson Elementary,Elementary,11.5,53,<= 5.0,*,7.1,33,462.5,20220124
2020,19,Somerset,1003,Ewell School,Elementary,*,*,*,*,*,*,*,20220124
2020,19,Somerset,1003,Ewell School,Middle,*,*,*,*,*,*,*,20220124
2020,19,Somerset,1003,Ewell School,All,*,*,*,*,*,*,*,20220124
2020,19,Somerset,1303,Somerset 6/7 Intermediate School,Middle,12.8,51,<= 5.0,*,9.3,37,397.4,20220124
2020,19,Somerset,1401,Deal Island School,Elementary,18.1,22,8.2,10,9.9,12,121.7,20220124
2020,19,Somerset,A,All Somerset Schools,Elementary,14.5,188,<= 5.0,*,10.1,131,1293.0,20220124
2020,19,Somerset,A,All Somerset Schools,Middle,14.4,88,<= 5.0,*,10.6,65,611.4,20220124
2020,19,Somerset,A,All Somerset Schools,High,12.3,93,<= 5.0,*,9.2,70,757.8,20220124
2020,19,Somerset,A,All Somerset Schools,All,13.9,369,<= 5.0,*,10.0,266,2662.2,20220124
2020,20,Talbot,0101,Easton High,High,6.8,82,<= 5.0,*,5.6,68,1207.9,20220124
2020,20,Talbot,0104,Easton Elementary,Elementary,6.7,60,<= 5.0,*,<= 5.0,*,895.0,20220124
2020,20,Talbot,0106,Easton Middle,Middle,5.7,49,<= 5.0,*,<= 5.0,*,861.9,20220124
2020,20,Talbot,0202,St. Michaels Middle/High School,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,20,Talbot,0202,St. Michaels Middle/High School,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,20,Talbot,0202,St. Michaels Middle/High School,All,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,20,Talbot,0204,St. Michaels Elementary,Elementary,6.5,18,<= 5.0,*,<= 5.0,*,278.3,20220124
2020,20,Talbot,0302,White Marsh Elementary,Elementary,6.3,21,<= 5.0,*,<= 5.0,*,332.5,20220124
2020,20,Talbot,0401,Chapel District Elementary,Elementary,5.7,19,<= 5.0,*,<= 5.0,*,330.9,20220124
2020,20,Talbot,0501,Tilghman Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,20,Talbot,A,All Talbot Schools,Elementary,6.3,122,<= 5.0,*,<= 5.0,*,1930.6,20220124
2020,20,Talbot,A,All Talbot Schools,Middle,5.4,56,<= 5.0,*,<= 5.0,*,1041.9,20220124
2020,20,Talbot,A,All Talbot Schools,High,6.4,93,<= 5.0,*,<= 5.0,*,1460.1,20220124
2020,20,Talbot,A,All Talbot Schools,All,6.1,271,<= 5.0,*,<= 5.0,*,4432.7,20220124
2020,21,Washington,0040,Barbara Ingram School for the Arts,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,21,Washington,0101,Sharpsburg Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,21,Washington,0190,Jonathan Hager Elementary,Elementary,7.3,25,<= 5.0,*,<= 5.0,*,341.5,20220124
2020,21,Washington,0201,Springfield Middle,Middle,7.9,68,<= 5.0,*,<= 5.0,*,863.1,20220124
2020,21,Washington,0202,Williamsport Elementary,Elementary,8.5,44,<= 5.0,*,<= 5.0,*,516.2,20220124
2020,21,Washington,0204,Williamsport High,High,7.3,66,<= 5.0,*,5.2,47,900.7,20220124
2020,21,Washington,0301,South Hagerstown High,High,14.2,190,<= 5.0,*,9.4,125,1335.2,20220124
2020,21,Washington,0302,Emma K. Doub Elementary,Elementary,10.6,36,<= 5.0,*,8.0,27,338.9,20220124
2020,21,Washington,0304,E. Russell Hicks Middle,Middle,10.6,92,<= 5.0,*,6.4,55,864.3,20220124
2020,21,Washington,0305,Washington County Technical High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,21,Washington,0325,Rockland Woods Elementary,Elementary,6.6,38,<= 5.0,*,<= 5.0,*,579.6,20220124
2020,21,Washington,0328,Ruth Ann Monroe Primary,Elementary,22.8,109,9.4,45,13.4,64,478.2,20220124
2020,21,Washington,0401,Clear Spring Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,21,Washington,0402,Clear Spring Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,21,Washington,0403,Clear Spring High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,21,Washington,0501,Hancock Middle Senior High,Middle,7.5,9,<= 5.0,*,5.9,7,119.2,20220124
2020,21,Washington,0501,Hancock Middle Senior High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,21,Washington,0501,Hancock Middle Senior High,All,5.7,14,<= 5.0,*,<= 5.0,*,246.4,20220124
2020,21,Washington,0502,Hancock Elementary,Elementary,7.9,16,<= 5.0,*,5.5,11,201.3,20220124
2020,21,Washington,0601,Boonsboro High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,21,Washington,0602,Boonsboro Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,21,Washington,0603,Boonsboro Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,21,Washington,0701,Smithsburg High,High,8.8,66,<= 5.0,*,6.4,48,747.2,20220124
2020,21,Washington,0702,Smithsburg Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,21,Washington,0704,Smithsburg Middle,Middle,10.0,59,<= 5.0,*,5.6,33,590.2,20220124
2020,21,Washington,0705,Washington County Job Development Center,High,9.2,3,<= 5.0,*,6.2,2,32.4,20220124
2020,21,Washington,0902,Paramount Elementary,Elementary,10.4,39,<= 5.0,*,6.4,24,375.5,20220124
2020,21,Washington,0903,Old Forge Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,21,Washington,1002,Eastern Elementary,Elementary,21.7,94,8.8,38,12.9,56,434.0,20220124
2020,21,Washington,1101,Pleasant Valley Elementary,Elementary,7.0,17,<= 5.0,*,<= 5.0,*,243.8,20220124
2020,21,Washington,1301,Maugansville Elementary,Elementary,7.8,52,<= 5.0,*,5.5,37,668.8,20220124
2020,21,Washington,1401,Cascade Elementary,Elementary,9.4,13,<= 5.0,*,5.1,7,138.0,20220124
2020,21,Washington,1602,Greenbrier Elementary,Elementary,8.2,16,5.6,11,<= 5.0,*,194.7,20220124
2020,21,Washington,1701,Bester Elementary,Elementary,21.6,107,6.8,34,14.7,73,496.5,20220124
2020,21,Washington,1802,Pangborn Elementary,Elementary,19.4,128,7.0,46,12.4,82,659.8,20220124
2020,21,Washington,1805,Potomac Heights Elementary,Elementary,12.2,33,5.9,16,6.3,17,269.8,20220124
2020,21,Washington,2002,Fountain Rock Elementary,Elementary,10.1,24,<= 5.0,*,7.1,17,238.4,20220124
2020,21,Washington,2101,North Hagerstown High,High,8.7,113,<= 5.0,*,5.6,73,1303.2,20220124
2020,21,Washington,2102,Northern Middle,Middle,14.2,113,5.3,42,8.9,71,795.1,20220124
2020,21,Washington,2501,Western Heights Middle,Middle,10.9,108,<= 5.0,*,7.5,74,992.1,20220124
2020,21,Washington,2503,Salem Avenue Elementary,Elementary,16.3,111,6.0,41,10.3,70,679.0,20220124
2020,21,Washington,2505,Marshall Street School,Elementary,*,*,*,*,*,*,*,20220124
2020,21,Washington,2505,Marshall Street School,Middle,17.5,2,17.5,2,<= 5.0,*,11.4,20220124
2020,21,Washington,2505,Marshall Street School,High,12.8,3,<= 5.0,*,12.8,3,23.5,20220124
2020,21,Washington,2505,Marshall Street School,All,11.4,5,<= 5.0,*,6.8,3,43.9,20220124
2020,21,Washington,2601,Lincolnshire Elementary,Elementary,11.6,54,<= 5.0,*,6.7,31,465.1,20220124
2020,21,Washington,2602,Hickory Elementary,Elementary,15.2,41,8.9,24,6.3,17,269.9,20220124
2020,21,Washington,2701,Fountaindale Elementary,Elementary,10.2,37,<= 5.0,*,6.1,22,363.6,20220124
2020,21,Washington,A,All Washington Schools,Elementary,11.4,1113,<= 5.0,*,6.9,671,9779.2,20220124
2020,21,Washington,A,All Washington Schools,Middle,9.5,501,<= 5.0,*,6.0,318,5291.9,20220124
2020,21,Washington,A,All Washington Schools,High,7.9,536,<= 5.0,*,5.4,364,6742.6,20220124
2020,21,Washington,A,All Washington Schools,All,9.9,2150,<= 5.0,*,6.2,1353,21813.6,20220124
2020,22,Wicomico,0102,Mardela Middle & High,Middle,10.8,33,<= 5.0,*,7.6,23,304.2,20220124
2020,22,Wicomico,0102,Mardela Middle & High,High,11.3,42,<= 5.0,*,9.4,35,373.1,20220124
2020,22,Wicomico,0102,Mardela Middle & High,All,11.1,75,<= 5.0,*,8.6,58,677.3,20220124
2020,22,Wicomico,0106,Northwestern Elementary,Elementary,11.6,35,<= 5.0,*,9.9,30,301.7,20220124
2020,22,Wicomico,0406,Pittsville Elementary & Middle,Elementary,10.2,15,<= 5.0,*,6.8,10,147.5,20220124
2020,22,Wicomico,0406,Pittsville Elementary & Middle,Middle,11.8,31,<= 5.0,*,9.1,24,262.4,20220124
2020,22,Wicomico,0406,Pittsville Elementary & Middle,All,11.2,46,<= 5.0,*,8.3,34,409.8,20220124
2020,22,Wicomico,0510,Wicomico Middle,Middle,21.5,187,6.7,58,14.8,129,870.1,20220124
2020,22,Wicomico,0512,East Salisbury Elementary,Elementary,22.8,103,7.3,33,15.5,70,452.6,20220124
2020,22,Wicomico,0513,Wicomico High,High,18.1,195,<= 5.0,*,13.5,145,1074.7,20220124
2020,22,Wicomico,0514,Beaver Run School,Elementary,19.6,94,7.3,35,12.3,59,478.7,20220124
2020,22,Wicomico,0515,Glen Avenue School,Elementary,23.4,98,9.3,39,14.1,59,418.5,20220124
2020,22,Wicomico,0520,Wicomico County Evening High,High,>= 95.0,*,69.1,76,48.2,53,110.0,20220124
2020,22,Wicomico,0905,North Salisbury Elementary,Elementary,14.2,67,6.8,32,7.4,35,471.7,20220124
2020,22,Wicomico,0906,Pemberton Elementary,Elementary,15.2,73,6.0,29,9.2,44,479.7,20220124
2020,22,Wicomico,0907,Charles H. Chipman Elementary,Elementary,27.5,59,<= 5.0,*,22.9,49,214.2,20220124
2020,22,Wicomico,0909,West Salisbury,Elementary,25.8,72,12.9,36,12.9,36,279.3,20220124
2020,22,Wicomico,0910,Salisbury Middle,Middle,19.3,158,<= 5.0,*,14.4,118,816.8,20220124
2020,22,Wicomico,1103,Delmar Elementary,Elementary,10.2,87,<= 5.0,*,7.2,61,850.9,20220124
2020,22,Wicomico,1305,Pinehurst Elementary,Elementary,19.5,95,5.3,26,14.1,69,487.6,20220124
2020,22,Wicomico,1306,Prince Street School,Elementary,23.7,171,9.0,65,14.7,106,720.3,20220124
2020,22,Wicomico,1307,James M. Bennett High,High,16.4,252,<= 5.0,*,13.7,211,1535.1,20220124
2020,22,Wicomico,1308,Bennett Middle,Middle,17.0,162,<= 5.0,*,12.6,120,952.9,20220124
2020,22,Wicomico,1309,Parkside High,High,12.7,137,<= 5.0,*,9.9,107,1076.5,20220124
2020,22,Wicomico,1404,Willards Elementary,Elementary,12.3,35,5.3,15,7.0,20,284.8,20220124
2020,22,Wicomico,1501,Westside Primary,Elementary,13.7,26,<= 5.0,*,11.1,21,189.6,20220124
2020,22,Wicomico,1502,Westside Intermediate,Elementary,12.9,50,<= 5.0,*,10.1,39,387.0,20220124
2020,22,Wicomico,1601,Fruitland Primary,Elementary,12.7,56,<= 5.0,*,7.7,34,440.5,20220124
2020,22,Wicomico,1602,Fruitland Intermediate,Elementary,15.2,64,<= 5.0,*,10.2,43,419.9,20220124
2020,22,Wicomico,A,All Wicomico Schools,Elementary,17.0,1197,5.9,415,11.1,782,7023.3,20220124
2020,22,Wicomico,A,All Wicomico Schools,Middle,17.7,569,<= 5.0,*,12.8,412,3206.9,20220124
2020,22,Wicomico,A,All Wicomico Schools,High,18.2,760,<= 5.0,*,13.3,556,4169.9,20220124
2020,22,Wicomico,A,All Wicomico Schools,All,17.5,2526,5.4,776,12.2,1750,14400.2,20220124
2020,23,Worcester,0102,Pocomoke Elementary,Elementary,10.6,37,<= 5.0,*,6.9,24,347.6,20220124
2020,23,Worcester,0107,Pocomoke High,High,10.0,36,<= 5.0,*,5.9,21,358.9,20220124
2020,23,Worcester,0108,Pocomoke Middle,Elementary,11.9,21,5.1,9,6.8,12,177.0,20220124
2020,23,Worcester,0108,Pocomoke Middle,Middle,8.7,20,<= 5.0,*,<= 5.0,*,229.8,20220124
2020,23,Worcester,0108,Pocomoke Middle,All,10.1,41,<= 5.0,*,5.7,23,406.8,20220124
2020,23,Worcester,0205,Snow Hill Elementary,Elementary,7.9,24,<= 5.0,*,5.3,16,303.5,20220124
2020,23,Worcester,0207,Snow Hill High,High,6.0,19,<= 5.0,*,<= 5.0,*,314.5,20220124
2020,23,Worcester,0208,Snow Hill Middle,Elementary,8.0,13,<= 5.0,*,<= 5.0,*,163.2,20220124
2020,23,Worcester,0208,Snow Hill Middle,Middle,9.1,23,<= 5.0,*,6.0,15,251.9,20220124
2020,23,Worcester,0208,Snow Hill Middle,All,8.7,36,<= 5.0,*,5.5,23,415.0,20220124
2020,23,Worcester,0308,Stephen Decatur Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,23,Worcester,0310,Stephen Decatur High,High,5.1,68,<= 5.0,*,<= 5.0,*,1330.8,20220124
2020,23,Worcester,0311,Berlin Intermediate,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,23,Worcester,0312,Showell Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,23,Worcester,0401,Cedar Chapel Special School,Elementary,15.9,3,10.6,2,5.3,1,18.8,20220124
2020,23,Worcester,0401,Cedar Chapel Special School,Middle,9.7,1,9.7,1,<= 5.0,*,10.3,20220124
2020,23,Worcester,0401,Cedar Chapel Special School,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,23,Worcester,0401,Cedar Chapel Special School,All,7.4,4,5.5,3,<= 5.0,*,54.2,20220124
2020,23,Worcester,0901,Buckingham Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,23,Worcester,1001,Ocean City Elementary,Elementary,8.0,41,<= 5.0,*,<= 5.0,*,511.7,20220124
2020,23,Worcester,A,All Worcester Schools,Elementary,6.6,192,<= 5.0,*,<= 5.0,*,2928.0,20220124
2020,23,Worcester,A,All Worcester Schools,Middle,6.2,93,<= 5.0,*,<= 5.0,*,1504.1,20220124
2020,23,Worcester,A,All Worcester Schools,High,6.1,123,<= 5.0,*,<= 5.0,*,2029.2,20220124
2020,23,Worcester,A,All Worcester Schools,All,6.3,408,<= 5.0,*,<= 5.0,*,6461.4,20220124
2020,30,Baltimore City,0004,Steuart Hill Academic Academy,Elementary,31.4,64,12.3,25,19.1,39,203.9,20220124
2020,30,Baltimore City,0007,Cecil Elementary,Elementary,14.9,48,6.8,22,8.0,26,323.0,20220124
2020,30,Baltimore City,0008,City Springs Elementary/Middle,Elementary,28.1,111,8.6,34,19.5,77,395.1,20220124
2020,30,Baltimore City,0008,City Springs Elementary/Middle,Middle,25.0,61,7.0,17,18.0,44,244.4,20220124
2020,30,Baltimore City,0008,City Springs Elementary/Middle,All,26.9,172,8.0,51,18.9,121,639.5,20220124
2020,30,Baltimore City,0010,James McHenry Elementary/Middle,Elementary,13.5,47,<= 5.0,*,8.6,30,348.5,20220124
2020,30,Baltimore City,0010,James McHenry Elementary/Middle,Middle,14.5,32,6.3,14,8.1,18,221.4,20220124
2020,30,Baltimore City,0010,James McHenry Elementary/Middle,All,13.9,79,5.4,31,8.4,48,569.8,20220124
2020,30,Baltimore City,0011,Eutaw-Marshburn Elementary,Elementary,35.7,85,18.1,43,17.7,42,237.9,20220124
2020,30,Baltimore City,0012,Lakeland Elementary/Middle,Elementary,17.6,109,8.9,55,8.7,54,617.9,20220124
2020,30,Baltimore City,0012,Lakeland Elementary/Middle,Middle,11.7,34,5.1,15,6.5,19,291.7,20220124
2020,30,Baltimore City,0012,Lakeland Elementary/Middle,All,15.7,143,7.7,70,8.0,73,909.6,20220124
2020,30,Baltimore City,0013,Tench Tilghman Elementary/Middle,Elementary,27.9,70,11.2,28,16.7,42,250.9,20220124
2020,30,Baltimore City,0013,Tench Tilghman Elementary/Middle,Middle,26.4,27,8.8,9,17.6,18,102.4,20220124
2020,30,Baltimore City,0013,Tench Tilghman Elementary/Middle,All,27.5,97,10.5,37,17.0,60,353.4,20220124
2020,30,Baltimore City,0015,Stadium School,Middle,26.0,108,13.3,55,12.8,53,415.0,20220124
2020,30,Baltimore City,0016,Johnston Square Elementary,Elementary,29.9,77,13.6,35,16.3,42,257.2,20220124
2020,30,Baltimore City,0021,Hilton Elementary,Elementary,23.6,71,9.3,28,14.3,43,300.3,20220124
2020,30,Baltimore City,0022,George Washington Elementary,Elementary,11.6,21,7.2,13,<= 5.0,*,180.4,20220124
2020,30,Baltimore City,0023,Wolfe Street Academy,Elementary,5.5,13,<= 5.0,*,<= 5.0,*,236.8,20220124
2020,30,Baltimore City,0027,Commodore John Rogers Elementary/Middle,Elementary,9.5,52,<= 5.0,*,7.9,43,545.3,20220124
2020,30,Baltimore City,0027,Commodore John Rogers Elementary/Middle,Middle,10.7,32,<= 5.0,*,7.3,22,300.3,20220124
2020,30,Baltimore City,0027,Commodore John Rogers Elementary/Middle,All,9.9,84,<= 5.0,*,7.7,65,845.6,20220124
2020,30,Baltimore City,0028,Sandtown-Winchester Achievement Academy,Elementary,43.8,116,19.6,52,24.2,64,264.7,20220124
2020,30,Baltimore City,0028,Sandtown-Winchester Achievement Academy,Middle,48.2,58,20.8,25,27.5,33,120.2,20220124
2020,30,Baltimore City,0028,Sandtown-Winchester Achievement Academy,All,45.2,174,20.0,77,25.2,97,384.9,20220124
2020,30,Baltimore City,0029,Matthew A. Henson Elementary,Elementary,27.0,75,11.9,33,15.1,42,278.1,20220124
2020,30,Baltimore City,0034,Charles Carroll Barrister Elementary,Elementary,19.6,60,9.1,28,10.4,32,306.7,20220124
2020,30,Baltimore City,0035,Harlem Park Elementary/Middle,Elementary,26.1,42,8.1,13,18.0,29,160.8,20220124
2020,30,Baltimore City,0035,Harlem Park Elementary/Middle,Middle,33.1,35,17.0,18,16.1,17,105.9,20220124
2020,30,Baltimore City,0035,Harlem Park Elementary/Middle,All,28.9,77,11.6,31,17.3,46,266.6,20220124
2020,30,Baltimore City,0037,Harford Heights Elementary,Elementary,23.1,85,11.1,41,12.0,44,368.0,20220124
2020,30,Baltimore City,0039,"Dallas F. Nicholas, Sr., Elementary",Elementary,24.9,48,9.8,19,15.0,29,193.0,20220124
2020,30,Baltimore City,0044,Montebello Elementary/Middle,Elementary,27.7,77,10.1,28,17.6,49,278.3,20220124
2020,30,Baltimore City,0044,Montebello Elementary/Middle,Middle,22.0,49,9.9,22,12.1,27,222.9,20220124
2020,30,Baltimore City,0044,Montebello Elementary/Middle,All,25.1,126,10.0,50,15.2,76,501.1,20220124
2020,30,Baltimore City,0045,Federal Hill Preparatory Academy,Elementary,17.4,49,7.8,22,9.6,27,281.4,20220124
2020,30,Baltimore City,0047,Hampstead Hill Academy,Elementary,5.1,28,<= 5.0,*,<= 5.0,*,543.8,20220124
2020,30,Baltimore City,0047,Hampstead Hill Academy,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,30,Baltimore City,0047,Hampstead Hill Academy,All,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,30,Baltimore City,0050,Abbottston Elementary,Elementary,28.3,102,10.5,38,17.8,64,360.5,20220124
2020,30,Baltimore City,0051,Waverly Elementary/Middle,Elementary,15.8,51,6.8,22,9.0,29,321.8,20220124
2020,30,Baltimore City,0051,Waverly Elementary/Middle,Middle,10.6,27,<= 5.0,*,7.8,20,255.9,20220124
2020,30,Baltimore City,0051,Waverly Elementary/Middle,All,13.5,78,<= 5.0,*,8.5,49,577.7,20220124
2020,30,Baltimore City,0053,Margaret Brent Elementary/Middle,Elementary,15.9,30,6.4,12,9.5,18,188.9,20220124
2020,30,Baltimore City,0053,Margaret Brent Elementary/Middle,Middle,11.3,12,<= 5.0,*,8.5,9,105.8,20220124
2020,30,Baltimore City,0053,Margaret Brent Elementary/Middle,All,14.3,42,5.1,15,9.2,27,294.7,20220124
2020,30,Baltimore City,0054,Barclay Elementary/Middle,Elementary,15.3,39,<= 5.0,*,11.8,30,254.1,20220124
2020,30,Baltimore City,0054,Barclay Elementary/Middle,Middle,12.7,22,<= 5.0,*,8.7,15,173.1,20220124
2020,30,Baltimore City,0054,Barclay Elementary/Middle,All,14.3,61,<= 5.0,*,10.5,45,427.1,20220124
2020,30,Baltimore City,0055,Hampden Elementary/Middle,Elementary,11.4,36,<= 5.0,*,7.9,25,316.8,20220124
2020,30,Baltimore City,0055,Hampden Elementary/Middle,Middle,9.8,14,<= 5.0,*,5.6,8,143.2,20220124
2020,30,Baltimore City,0055,Hampden Elementary/Middle,All,10.9,50,<= 5.0,*,7.2,33,459.9,20220124
2020,30,Baltimore City,0058,Dr. Nathan A. Pitts-Ashburton Elementary/Middle,Elementary,27.9,47,11.9,20,16.0,27,168.5,20220124
2020,30,Baltimore City,0058,Dr. Nathan A. Pitts-Ashburton Elementary/Middle,Middle,26.5,41,11.6,18,14.8,23,155.0,20220124
2020,30,Baltimore City,0058,Dr. Nathan A. Pitts-Ashburton Elementary/Middle,All,27.2,88,11.7,38,15.5,50,323.5,20220124
2020,30,Baltimore City,0060,Gwynns Falls Elementary,Elementary,13.5,38,6.7,19,6.7,19,281.8,20220124
2020,30,Baltimore City,0061,Dorothy I. Height Elementary,Elementary,14.7,46,6.4,20,8.3,26,313.3,20220124
2020,30,Baltimore City,0062,Edgecombe Circle Elementary,Elementary,44.0,80,27.5,50,16.5,30,182.0,20220124
2020,30,Baltimore City,0063,Rosemont Elementary/Middle,Elementary,15.9,28,6.8,12,9.1,16,175.6,20220124
2020,30,Baltimore City,0063,Rosemont Elementary/Middle,Middle,22.7,37,10.4,17,12.3,20,162.9,20220124
2020,30,Baltimore City,0063,Rosemont Elementary/Middle,All,19.2,65,8.6,29,10.6,36,338.5,20220124
2020,30,Baltimore City,0064,Liberty Elementary,Elementary,23.6,99,11.2,47,12.4,52,418.7,20220124
